node_id,node_no,node_type,#_of_outgoing_nodes,activity_node_flag,agent_type,zone_id,cell_id,cell_code,info_zone_flag,x_coord,y_coord
39,34,,0,0,,-1,1082130432,,0,-111.951960,33.259920
40,35,,0,0,,-1,1082130432,,0,-111.951880,33.259880
41,36,,0,0,,-1,1082130432,,0,-111.951920,33.259870
42,37,,0,0,,-1,1082130432,,0,-111.951850,33.259830
43,38,,0,0,,-1,1082130432,,0,-111.951880,33.259810
44,39,,0,0,,-1,1082130432,,0,-111.951810,33.259770
45,40,,0,0,,-1,1082130432,,0,-111.951840,33.259760
46,41,,0,0,,-1,1082130432,,0,-111.951770,33.259720
47,42,,0,0,,-1,1082130432,,0,-111.951800,33.259700
48,43,,0,0,,-1,1082130432,,0,-111.951730,33.259670
49,44,,0,0,,-1,1082130432,,0,-111.951760,33.259650
50,45,,0,0,,-1,1082130432,,0,-111.951690,33.259610
51,46,,0,0,,-1,1082130432,,0,-111.951720,33.259600
52,47,,0,0,,-1,1082130432,,0,-111.951650,33.259560
53,48,,0,0,,-1,1082130432,,0,-111.951680,33.259540
54,49,,0,0,,-1,1082130432,,0,-111.951610,33.259510
55,50,,0,0,,-1,1082130432,,0,-111.951640,33.259490
56,51,,0,0,,-1,1082130432,,0,-111.951570,33.259450
57,52,,0,0,,-1,1082130432,,0,-111.951600,33.259440
58,53,,0,0,,-1,1082130432,,0,-111.951530,33.259400
59,54,,0,0,,-1,1082130432,,0,-111.951560,33.259380
64,55,,0,0,,-1,1082130432,,0,-111.951470,33.259310
65,56,,0,0,,-1,1082130432,,0,-111.951500,33.259290
66,57,,0,0,,-1,1082130432,,0,-111.951430,33.259250
67,58,,0,0,,-1,1082130432,,0,-111.951460,33.259240
68,59,,0,0,,-1,1082130432,,0,-111.951400,33.259200
69,60,,0,0,,-1,1082130432,,0,-111.951430,33.259180
70,61,,0,0,,-1,1082130432,,0,-111.951360,33.259140
71,62,,0,0,,-1,1082130432,,0,-111.951390,33.259130
72,63,,0,0,,-1,1082130432,,0,-111.951320,33.259090
73,64,,0,0,,-1,1082130432,,0,-111.951360,33.259070
74,65,,0,0,,-1,1082130432,,0,-111.951290,33.259030
75,66,,0,0,,-1,1082130432,,0,-111.951320,33.259020
76,67,,0,0,,-1,1082130432,,0,-111.951250,33.258980
77,68,,0,0,,-1,1082130432,,0,-111.951280,33.258960
78,69,,0,0,,-1,1082130432,,0,-111.951210,33.258920
79,70,,0,0,,-1,1082130432,,0,-111.951250,33.258910
80,71,,0,0,,-1,1082130432,,0,-111.951180,33.258870
81,72,,0,0,,-1,1082130432,,0,-111.951210,33.258850
82,73,,0,0,,-1,1082130432,,0,-111.951140,33.258810
83,74,,0,0,,-1,1082130432,,0,-111.951170,33.258800
84,75,,0,0,,-1,1082130432,,0,-111.951100,33.258760
85,76,,0,0,,-1,1082130432,,0,-111.951140,33.258740
86,77,,0,0,,-1,1082130432,,0,-111.951070,33.258700
87,78,,0,0,,-1,1082130432,,0,-111.951100,33.258690
88,79,,0,0,,-1,1082130432,,0,-111.951030,33.258650
89,80,,0,0,,-1,1082130432,,0,-111.951060,33.258630
90,81,,0,0,,-1,1082130432,,0,-111.951000,33.258590
91,82,,0,0,,-1,1082130432,,0,-111.951030,33.258580
92,83,,0,0,,-1,1082130432,,0,-111.950960,33.258540
93,84,,0,0,,-1,1082130432,,0,-111.950990,33.258520
94,85,,0,0,,-1,1082130432,,0,-111.950920,33.258480
95,86,,0,0,,-1,1082130432,,0,-111.950960,33.258460
100,87,,0,0,,-1,1082130432,,0,-111.950840,33.258350
101,88,,0,0,,-1,1082130432,,0,-111.950880,33.258340
102,89,,0,0,,-1,1082130432,,0,-111.950810,33.258300
103,90,,0,0,,-1,1082130432,,0,-111.950840,33.258280
104,91,,0,0,,-1,1082130432,,0,-111.950780,33.258240
105,92,,0,0,,-1,1082130432,,0,-111.950810,33.258220
106,93,,0,0,,-1,1082130432,,0,-111.950740,33.258180
107,94,,0,0,,-1,1082130432,,0,-111.950780,33.258170
108,95,,0,0,,-1,1082130432,,0,-111.950710,33.258130
109,96,,0,0,,-1,1082130432,,0,-111.950740,33.258110
110,97,,0,0,,-1,1082130432,,0,-111.950680,33.258070
111,98,,0,0,,-1,1082130432,,0,-111.950710,33.258050
112,99,,0,0,,-1,1082130432,,0,-111.950640,33.258010
113,100,,0,0,,-1,1082130432,,0,-111.950680,33.258000
118,101,,0,0,,-1,1082130432,,0,-111.950570,33.257880
119,102,,0,0,,-1,1082130432,,0,-111.950600,33.257870
120,103,,0,0,,-1,1082130432,,0,-111.950540,33.257820
121,104,,0,0,,-1,1082130432,,0,-111.950570,33.257810
122,105,,0,0,,-1,1082130432,,0,-111.950500,33.257770
123,106,,0,0,,-1,1082130432,,0,-111.950540,33.257750
124,107,,0,0,,-1,1082130432,,0,-111.950470,33.257710
125,108,,0,0,,-1,1082130432,,0,-111.950500,33.257700
130,109,,0,0,,-1,1082130432,,0,-111.950420,33.257620
131,110,,0,0,,-1,1082130432,,0,-111.950460,33.257610
132,111,,0,0,,-1,1082130432,,0,-111.950390,33.257560
133,112,,0,0,,-1,1082130432,,0,-111.950430,33.257550
134,113,,0,0,,-1,1082130432,,0,-111.950360,33.257500
135,114,,0,0,,-1,1082130432,,0,-111.950400,33.257490
140,115,,0,0,,-1,1082130432,,0,-111.950310,33.257390
141,116,,0,0,,-1,1082130432,,0,-111.950340,33.257370
142,117,,0,0,,-1,1082130432,,0,-111.950280,33.257330
143,118,,0,0,,-1,1082130432,,0,-111.950310,33.257320
144,119,,0,0,,-1,1082130432,,0,-111.950250,33.257270
145,120,,0,0,,-1,1082130432,,0,-111.950290,33.257260
146,121,,0,0,,-1,1082130432,,0,-111.950220,33.257210
147,122,,0,0,,-1,1082130432,,0,-111.950260,33.257200
152,123,,0,0,,-1,1082130432,,0,-111.950170,33.257080
153,124,,0,0,,-1,1082130432,,0,-111.950200,33.257070
154,125,,0,0,,-1,1082130432,,0,-111.950140,33.257020
155,126,,0,0,,-1,1082130432,,0,-111.950180,33.257010
156,127,,0,0,,-1,1082130432,,0,-111.950120,33.256960
157,128,,0,0,,-1,1082130432,,0,-111.950150,33.256950
162,129,,0,0,,-1,1082130432,,0,-111.950060,33.256830
163,130,,0,0,,-1,1082130432,,0,-111.950100,33.256820
164,131,,0,0,,-1,1082130432,,0,-111.950040,33.256770
165,132,,0,0,,-1,1082130432,,0,-111.950080,33.256760
166,133,,0,0,,-1,1082130432,,0,-111.950020,33.256710
167,134,,0,0,,-1,1082130432,,0,-111.950050,33.256700
172,135,,0,0,,-1,1082130432,,0,-111.949970,33.256590
173,136,,0,0,,-1,1082130432,,0,-111.950010,33.256580
174,137,,0,0,,-1,1082130432,,0,-111.949950,33.256530
175,138,,0,0,,-1,1082130432,,0,-111.949990,33.256520
176,139,,0,0,,-1,1082130432,,0,-111.949930,33.256470
177,140,,0,0,,-1,1082130432,,0,-111.949960,33.256460
178,141,,0,0,,-1,1082130432,,0,-111.949910,33.256410
179,142,,0,0,,-1,1082130432,,0,-111.949940,33.256400
180,143,,0,0,,-1,1082130432,,0,-111.949880,33.256350
181,144,,0,0,,-1,1082130432,,0,-111.949920,33.256340
182,145,,0,0,,-1,1082130432,,0,-111.949860,33.256290
183,146,,0,0,,-1,1082130432,,0,-111.949900,33.256280
184,147,,0,0,,-1,1082130432,,0,-111.949840,33.256230
185,148,,0,0,,-1,1082130432,,0,-111.949870,33.256220
190,149,,0,0,,-1,1082130432,,0,-111.949780,33.256080
191,150,,0,0,,-1,1082130432,,0,-111.949820,33.256080
192,151,,0,0,,-1,1082130432,,0,-111.949760,33.256020
193,152,,0,0,,-1,1082130432,,0,-111.949800,33.256020
194,153,,0,0,,-1,1082130432,,0,-111.949740,33.255960
195,154,,0,0,,-1,1082130432,,0,-111.949770,33.255960
196,155,,0,0,,-1,1082130432,,0,-111.949710,33.255900
197,156,,0,0,,-1,1082130432,,0,-111.949750,33.255900
198,157,,0,0,,-1,1082130432,,0,-111.949690,33.255840
199,158,,0,0,,-1,1082130432,,0,-111.949730,33.255830
200,159,,0,0,,-1,1082130432,,0,-111.949670,33.255780
201,160,,0,0,,-1,1082130432,,0,-111.949700,33.255770
202,161,,0,0,,-1,1082130432,,0,-111.949640,33.255720
203,162,,0,0,,-1,1082130432,,0,-111.949680,33.255710
204,163,,0,0,,-1,1082130432,,0,-111.949620,33.255660
205,164,,0,0,,-1,1082130432,,0,-111.949660,33.255650
206,165,,0,0,,-1,1082130432,,0,-111.949600,33.255610
207,166,,0,0,,-1,1082130432,,0,-111.949640,33.255600
208,167,,0,0,,-1,1082130432,,0,-111.952440,33.260630
209,168,,0,0,,-1,1082130432,,0,-111.952470,33.260620
210,169,,0,0,,-1,1082130432,,0,-111.951510,33.259360
211,170,,0,0,,-1,1082130432,,0,-111.951540,33.259350
212,171,,0,0,,-1,1082130432,,0,-111.950880,33.258410
213,172,,0,0,,-1,1082130432,,0,-111.950910,33.258390
214,173,,0,0,,-1,1082130432,,0,-111.950600,33.257940
215,174,,0,0,,-1,1082130432,,0,-111.950640,33.257920
216,175,,0,0,,-1,1082130432,,0,-111.950450,33.257680
217,176,,0,0,,-1,1082130432,,0,-111.950490,33.257660
218,177,,0,0,,-1,1082130432,,0,-111.950340,33.257440
219,178,,0,0,,-1,1082130432,,0,-111.950370,33.257430
220,179,,0,0,,-1,1082130432,,0,-111.950190,33.257140
221,180,,0,0,,-1,1082130432,,0,-111.950230,33.257130
222,181,,0,0,,-1,1082130432,,0,-111.950090,33.256890
223,182,,0,0,,-1,1082130432,,0,-111.950120,33.256880
224,183,,0,0,,-1,1082130432,,0,-111.950000,33.256650
225,184,,0,0,,-1,1082130432,,0,-111.950030,33.256640
226,185,,0,0,,-1,1082130432,,0,-111.949810,33.256140
227,186,,0,0,,-1,1082130432,,0,-111.949840,33.256140
229,187,,0,0,,-1,1082130432,,0,-111.948890,33.257580
230,188,,0,0,,-1,1082130432,,0,-111.948950,33.257620
231,189,,0,0,,-1,1082130432,,0,-111.949010,33.257650
232,190,,0,0,,-1,1082130432,,0,-111.949070,33.257690
233,191,,0,0,,-1,1082130432,,0,-111.949130,33.257730
234,192,,0,0,,-1,1082130432,,0,-111.949190,33.257770
235,193,,0,0,,-1,1082130432,,0,-111.949250,33.257810
236,194,,0,0,,-1,1082130432,,0,-111.949310,33.257840
239,195,,0,0,,-1,1082130432,,0,-111.949400,33.257910
240,196,,0,0,,-1,1082130432,,0,-111.949460,33.257950
241,197,,0,0,,-1,1082130432,,0,-111.949510,33.257990
242,198,,0,0,,-1,1082130432,,0,-111.949570,33.258040
243,199,,0,0,,-1,1082130432,,0,-111.949620,33.258080
244,200,,0,0,,-1,1082130432,,0,-111.949680,33.258120
245,201,,0,0,,-1,1082130432,,0,-111.949730,33.258170
248,202,,0,0,,-1,1082130432,,0,-111.949820,33.258240
249,203,,0,0,,-1,1082130432,,0,-111.949870,33.258290
250,204,,0,0,,-1,1082130432,,0,-111.949930,33.258330
253,205,,0,0,,-1,1082130432,,0,-111.950020,33.258430
254,206,,0,0,,-1,1082130432,,0,-111.950070,33.258480
257,207,,0,0,,-1,1082130432,,0,-111.950160,33.258560
258,208,,0,0,,-1,1082130432,,0,-111.950210,33.258610
261,209,,0,0,,-1,1082130432,,0,-111.950290,33.258690
262,210,,0,0,,-1,1082130432,,0,-111.950330,33.258740
265,211,,0,0,,-1,1082130432,,0,-111.950420,33.258840
266,212,,0,0,,-1,1082130432,,0,-111.950460,33.258890
267,213,,0,0,,-1,1082130432,,0,-111.950500,33.258950
268,214,,0,0,,-1,1082130432,,0,-111.950550,33.259000
269,215,,0,0,,-1,1082130432,,0,-111.950590,33.259050
270,216,,0,0,,-1,1082130432,,0,-111.950630,33.259100
271,217,,0,0,,-1,1082130432,,0,-111.950680,33.259150
272,218,,0,0,,-1,1082130432,,0,-111.950720,33.259200
273,219,,0,0,,-1,1082130432,,0,-111.950760,33.259260
274,220,,0,0,,-1,1082130432,,0,-111.950810,33.259310
275,221,,0,0,,-1,1082130432,,0,-111.950850,33.259360
276,222,,0,0,,-1,1082130432,,0,-111.950890,33.259410
277,223,,0,0,,-1,1082130432,,0,-111.950940,33.259460
280,224,,0,0,,-1,1082130432,,0,-111.951020,33.259570
281,225,,0,0,,-1,1082130432,,0,-111.951070,33.259620
282,226,,0,0,,-1,1082130432,,0,-111.951110,33.259670
283,227,,0,0,,-1,1082130432,,0,-111.951150,33.259730
284,228,,0,0,,-1,1082130432,,0,-111.951190,33.259780
285,229,,0,0,,-1,1082130432,,0,-111.951230,33.259830
286,230,,0,0,,-1,1082130432,,0,-111.951280,33.259880
287,231,,0,0,,-1,1082130432,,0,-111.951320,33.259940
288,232,,0,0,,-1,1082130432,,0,-111.951360,33.259990
289,233,,0,0,,-1,1082130432,,0,-111.951400,33.260040
290,234,,0,0,,-1,1082130432,,0,-111.951440,33.260090
291,235,,0,0,,-1,1082130432,,0,-111.951490,33.260150
292,236,,0,0,,-1,1082130432,,0,-111.951530,33.260200
293,237,,0,0,,-1,1082130432,,0,-111.951570,33.260250
294,238,,0,0,,-1,1082130432,,0,-111.951610,33.260300
295,239,,0,0,,-1,1082130432,,0,-111.951650,33.260350
296,240,,0,0,,-1,1082130432,,0,-111.951700,33.260410
297,241,,0,0,,-1,1082130432,,0,-111.951740,33.260460
298,242,,0,0,,-1,1082130432,,0,-111.951780,33.260510
299,243,,0,0,,-1,1082130432,,0,-111.951820,33.260560
300,244,,0,0,,-1,1082130432,,0,-111.951860,33.260620
301,245,,0,0,,-1,1082130432,,0,-111.951910,33.260670
302,246,,0,0,,-1,1082130432,,0,-111.951950,33.260720
303,247,,0,0,,-1,1082130432,,0,-111.951990,33.260770
306,248,,0,0,,-1,1082130432,,0,-111.952080,33.260880
307,249,,0,0,,-1,1082130432,,0,-111.952130,33.260920
308,250,,0,0,,-1,1082130432,,0,-111.952180,33.260970
310,251,,0,0,,-1,1082130432,,0,-111.949350,33.257860
311,252,,0,0,,-1,1082130432,,0,-111.949770,33.258200
312,253,,0,0,,-1,1082130432,,0,-111.949980,33.258380
313,254,,0,0,,-1,1082130432,,0,-111.950110,33.258520
314,255,,0,0,,-1,1082130432,,0,-111.950240,33.258640
315,256,,0,0,,-1,1082130432,,0,-111.950370,33.258790
316,257,,0,0,,-1,1082130432,,0,-111.950980,33.259520
317,258,,0,0,,-1,1082130432,,0,-111.952030,33.260830
321,259,,0,0,,-1,1082130432,,0,-111.947980,33.255780
322,260,,0,0,,-1,1082130432,,0,-111.948000,33.255810
323,261,,0,0,,-1,1082130432,,0,-111.948020,33.255830
324,262,,0,0,,-1,1082130432,,0,-111.948040,33.255750
325,263,,0,0,,-1,1082130432,,0,-111.948060,33.255770
326,264,,0,0,,-1,1082130432,,0,-111.948080,33.255800
327,265,,0,0,,-1,1082130432,,0,-111.948100,33.255710
328,266,,0,0,,-1,1082130432,,0,-111.948120,33.255740
329,267,,0,0,,-1,1082130432,,0,-111.948140,33.255770
330,268,,0,0,,-1,1082130432,,0,-111.948160,33.255680
331,269,,0,0,,-1,1082130432,,0,-111.948190,33.255700
332,270,,0,0,,-1,1082130432,,0,-111.948210,33.255730
333,271,,0,0,,-1,1082130432,,0,-111.948230,33.255640
334,272,,0,0,,-1,1082130432,,0,-111.948250,33.255670
335,273,,0,0,,-1,1082130432,,0,-111.948270,33.255700
336,274,,0,0,,-1,1082130432,,0,-111.948290,33.255610
337,275,,0,0,,-1,1082130432,,0,-111.948310,33.255640
338,276,,0,0,,-1,1082130432,,0,-111.948330,33.255660
339,277,,0,0,,-1,1082130432,,0,-111.948350,33.255580
340,278,,0,0,,-1,1082130432,,0,-111.948370,33.255600
341,279,,0,0,,-1,1082130432,,0,-111.948390,33.255630
342,280,,0,0,,-1,1082130432,,0,-111.948420,33.255540
343,281,,0,0,,-1,1082130432,,0,-111.948440,33.255570
344,282,,0,0,,-1,1082130432,,0,-111.948460,33.255590
345,283,,0,0,,-1,1082130432,,0,-111.948480,33.255510
346,284,,0,0,,-1,1082130432,,0,-111.948500,33.255530
347,285,,0,0,,-1,1082130432,,0,-111.948520,33.255560
348,286,,0,0,,-1,1082130432,,0,-111.948540,33.255470
349,287,,0,0,,-1,1082130432,,0,-111.948560,33.255500
350,288,,0,0,,-1,1082130432,,0,-111.948580,33.255520
351,289,,0,0,,-1,1082130432,,0,-111.948610,33.255440
352,290,,0,0,,-1,1082130432,,0,-111.948630,33.255460
353,291,,0,0,,-1,1082130432,,0,-111.948650,33.255490
354,292,,0,0,,-1,1082130432,,0,-111.948700,33.255390
355,293,,0,0,,-1,1082130432,,0,-111.948720,33.255420
356,294,,0,0,,-1,1082130432,,0,-111.948740,33.255440
359,295,,0,0,,-1,1082130432,,0,-111.949950,33.254710
360,296,,0,0,,-1,1082130432,,0,-111.949980,33.254740
361,297,,0,0,,-1,1082130432,,0,-111.950020,33.254670
362,298,,0,0,,-1,1082130432,,0,-111.950040,33.254700
363,299,,0,0,,-1,1082130432,,0,-111.950080,33.254640
364,300,,0,0,,-1,1082130432,,0,-111.950100,33.254660
369,301,,0,0,,-1,1082130432,,0,-111.950190,33.254570
370,302,,0,0,,-1,1082130432,,0,-111.950210,33.254600
371,303,,0,0,,-1,1082130432,,0,-111.950250,33.254540
372,304,,0,0,,-1,1082130432,,0,-111.950270,33.254570
373,305,,0,0,,-1,1082130432,,0,-111.950320,33.254510
374,306,,0,0,,-1,1082130432,,0,-111.950340,33.254530
375,307,,0,0,,-1,1082130432,,0,-111.950380,33.254470
376,308,,0,0,,-1,1082130432,,0,-111.950400,33.254500
381,309,,0,0,,-1,1082130432,,0,-111.950530,33.254400
382,310,,0,0,,-1,1082130432,,0,-111.950550,33.254420
383,311,,0,0,,-1,1082130432,,0,-111.950590,33.254360
384,312,,0,0,,-1,1082130432,,0,-111.950610,33.254390
385,313,,0,0,,-1,1082130432,,0,-111.950660,33.254330
386,314,,0,0,,-1,1082130432,,0,-111.950680,33.254360
387,315,,0,0,,-1,1082130432,,0,-111.950720,33.254300
388,316,,0,0,,-1,1082130432,,0,-111.950740,33.254330
389,317,,0,0,,-1,1082130432,,0,-111.950790,33.254270
390,318,,0,0,,-1,1082130432,,0,-111.950810,33.254290
391,319,,0,0,,-1,1082130432,,0,-111.950850,33.254240
392,320,,0,0,,-1,1082130432,,0,-111.950870,33.254260
397,321,,0,0,,-1,1082130432,,0,-111.950970,33.254180
398,322,,0,0,,-1,1082130432,,0,-111.950990,33.254210
399,323,,0,0,,-1,1082130432,,0,-111.951040,33.254150
400,324,,0,0,,-1,1082130432,,0,-111.951060,33.254180
401,325,,0,0,,-1,1082130432,,0,-111.951100,33.254120
402,326,,0,0,,-1,1082130432,,0,-111.951120,33.254150
403,327,,0,0,,-1,1082130432,,0,-111.951170,33.254090
404,328,,0,0,,-1,1082130432,,0,-111.951190,33.254120
405,329,,0,0,,-1,1082130432,,0,-111.951240,33.254060
406,330,,0,0,,-1,1082130432,,0,-111.951250,33.254090
407,331,,0,0,,-1,1082130432,,0,-111.951300,33.254030
408,332,,0,0,,-1,1082130432,,0,-111.951320,33.254060
409,333,,0,0,,-1,1082130432,,0,-111.951370,33.254000
410,334,,0,0,,-1,1082130432,,0,-111.951390,33.254030
415,335,,0,0,,-1,1082130432,,0,-111.951480,33.253950
416,336,,0,0,,-1,1082130432,,0,-111.951500,33.253980
417,337,,0,0,,-1,1082130432,,0,-111.951550,33.253920
418,338,,0,0,,-1,1082130432,,0,-111.951560,33.253950
419,339,,0,0,,-1,1082130432,,0,-111.951610,33.253890
420,340,,0,0,,-1,1082130432,,0,-111.951630,33.253920
425,341,,0,0,,-1,1082130432,,0,-111.951720,33.253840
426,342,,0,0,,-1,1082130432,,0,-111.951730,33.253870
427,343,,0,0,,-1,1082130432,,0,-111.951790,33.253820
428,344,,0,0,,-1,1082130432,,0,-111.951800,33.253850
429,345,,0,0,,-1,1082130432,,0,-111.951850,33.253790
430,346,,0,0,,-1,1082130432,,0,-111.951870,33.253820
431,347,,0,0,,-1,1082130432,,0,-111.951920,33.253760
432,348,,0,0,,-1,1082130432,,0,-111.951940,33.253790
433,349,,0,0,,-1,1082130432,,0,-111.951990,33.253740
434,350,,0,0,,-1,1082130432,,0,-111.952010,33.253760
435,351,,0,0,,-1,1082130432,,0,-111.952060,33.253710
436,352,,0,0,,-1,1082130432,,0,-111.952070,33.253740
441,353,,0,0,,-1,1082130432,,0,-111.952210,33.253650
442,354,,0,0,,-1,1082130432,,0,-111.952230,33.253680
443,355,,0,0,,-1,1082130432,,0,-111.952280,33.253620
444,356,,0,0,,-1,1082130432,,0,-111.952290,33.253650
445,357,,0,0,,-1,1082130432,,0,-111.952350,33.253600
446,358,,0,0,,-1,1082130432,,0,-111.952360,33.253630
451,359,,0,0,,-1,1082130432,,0,-111.952480,33.253550
452,360,,0,0,,-1,1082130432,,0,-111.952500,33.253570
453,361,,0,0,,-1,1082130432,,0,-111.952550,33.253520
454,362,,0,0,,-1,1082130432,,0,-111.952570,33.253550
455,363,,0,0,,-1,1082130432,,0,-111.952620,33.253490
456,364,,0,0,,-1,1082130432,,0,-111.952640,33.253520
457,365,,0,0,,-1,1082130432,,0,-111.952690,33.253460
458,366,,0,0,,-1,1082130432,,0,-111.952700,33.253490
463,367,,0,0,,-1,1082130432,,0,-111.952800,33.253420
464,368,,0,0,,-1,1082130432,,0,-111.952820,33.253450
465,369,,0,0,,-1,1082130432,,0,-111.952870,33.253400
466,370,,0,0,,-1,1082130432,,0,-111.952890,33.253430
467,371,,0,0,,-1,1082130432,,0,-111.952940,33.253370
468,372,,0,0,,-1,1082130432,,0,-111.952960,33.253400
469,373,,0,0,,-1,1082130432,,0,-111.953010,33.253350
470,374,,0,0,,-1,1082130432,,0,-111.953030,33.253380
471,375,,0,0,,-1,1082130432,,0,-111.953080,33.253330
472,376,,0,0,,-1,1082130432,,0,-111.953100,33.253360
473,377,,0,0,,-1,1082130432,,0,-111.953150,33.253300
474,378,,0,0,,-1,1082130432,,0,-111.953170,33.253330
475,379,,0,0,,-1,1082130432,,0,-111.953220,33.253280
476,380,,0,0,,-1,1082130432,,0,-111.953240,33.253310
477,381,,0,0,,-1,1082130432,,0,-111.953290,33.253260
478,382,,0,0,,-1,1082130432,,0,-111.953310,33.253290
479,383,,0,0,,-1,1082130432,,0,-111.953360,33.253240
480,384,,0,0,,-1,1082130432,,0,-111.953380,33.253260
481,385,,0,0,,-1,1082130432,,0,-111.953430,33.253210
482,386,,0,0,,-1,1082130432,,0,-111.953450,33.253240
483,387,,0,0,,-1,1082130432,,0,-111.953500,33.253190
484,388,,0,0,,-1,1082130432,,0,-111.953520,33.253220
485,389,,0,0,,-1,1082130432,,0,-111.953570,33.253170
486,390,,0,0,,-1,1082130432,,0,-111.953590,33.253190
487,391,,0,0,,-1,1082130432,,0,-111.953640,33.253140
488,392,,0,0,,-1,1082130432,,0,-111.953660,33.253170
493,393,,0,0,,-1,1082130432,,0,-111.953770,33.253100
494,394,,0,0,,-1,1082130432,,0,-111.953790,33.253130
495,395,,0,0,,-1,1082130432,,0,-111.953850,33.253080
496,396,,0,0,,-1,1082130432,,0,-111.953860,33.253110
497,397,,0,0,,-1,1082130432,,0,-111.953920,33.253060
498,398,,0,0,,-1,1082130432,,0,-111.953930,33.253090
499,399,,0,0,,-1,1082130432,,0,-111.953990,33.253040
500,400,,0,0,,-1,1082130432,,0,-111.954000,33.253070
501,401,,0,0,,-1,1082130432,,0,-111.954060,33.253020
502,402,,0,0,,-1,1082130432,,0,-111.954070,33.253050
503,403,,0,0,,-1,1082130432,,0,-111.954130,33.253000
504,404,,0,0,,-1,1082130432,,0,-111.954140,33.253030
505,405,,0,0,,-1,1082130432,,0,-111.954200,33.252980
506,406,,0,0,,-1,1082130432,,0,-111.954210,33.253010
507,407,,0,0,,-1,1082130432,,0,-111.954270,33.252960
508,408,,0,0,,-1,1082130432,,0,-111.954280,33.252990
509,409,,0,0,,-1,1082130432,,0,-111.954340,33.252940
510,410,,0,0,,-1,1082130432,,0,-111.954360,33.252970
515,411,,0,0,,-1,1082130432,,0,-111.954470,33.252910
516,412,,0,0,,-1,1082130432,,0,-111.954480,33.252940
517,413,,0,0,,-1,1082130432,,0,-111.954540,33.252890
518,414,,0,0,,-1,1082130432,,0,-111.954550,33.252920
519,415,,0,0,,-1,1082130432,,0,-111.954610,33.252870
520,416,,0,0,,-1,1082130432,,0,-111.954620,33.252900
521,417,,0,0,,-1,1082130432,,0,-111.954680,33.252850
522,418,,0,0,,-1,1082130432,,0,-111.954690,33.252880
523,419,,0,0,,-1,1082130432,,0,-111.954750,33.252830
524,420,,0,0,,-1,1082130432,,0,-111.954770,33.252860
525,421,,0,0,,-1,1082130432,,0,-111.954830,33.252820
526,422,,0,0,,-1,1082130432,,0,-111.954840,33.252850
527,423,,0,0,,-1,1082130432,,0,-111.954900,33.252800
528,424,,0,0,,-1,1082130432,,0,-111.954910,33.252830
533,425,,0,0,,-1,1082130432,,0,-111.955040,33.252760
534,426,,0,0,,-1,1082130432,,0,-111.955050,33.252790
535,427,,0,0,,-1,1082130432,,0,-111.955120,33.252750
536,428,,0,0,,-1,1082130432,,0,-111.955130,33.252780
537,429,,0,0,,-1,1082130432,,0,-111.955190,33.252730
538,430,,0,0,,-1,1082130432,,0,-111.955200,33.252760
539,431,,0,0,,-1,1082130432,,0,-111.955260,33.252720
540,432,,0,0,,-1,1082130432,,0,-111.955270,33.252750
