,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,602,615,617,619,620,621,622,623,624,625,626,627,628,633,637,640,645,646,647,649,650,651,652,653,654,766,767,2061,2125,2136,2137,2142,2146,2147,2148,2166,2197
1,0,308.7,438.3,1846.74506,1150.74,673.56,0.811836735,0.811836735,0.811836735,0.811836735,0.811836735,0.811836735,0.811836735,0.811836735,0.811836735,0.811836735,0.811836735,0.811836735,0.811836735,0.811836735,0.811836735,0.811836735,0.811836735,0.811836735,0.811836735,0.811836735,0.811836735,0.811836735,0.811836735,0.811836735,0.811836735,0.811836735,0.811836735,0.811836735,0.811836735,0.811836735,0.811836735,0.811836735,0.811836735,0.811836735,0.811836735,0.811836735,0.811836735,0.811836735,0.811836735,0.811836735,0.811836735,0.811836735,0.811836735,0.811836735,0.811836735,0.811836735,0.811836735,0.811836735,0.811836735,0.811836735
2,1141.8975,0,0,2956.219633,2629.26,335.5425,9.050969388,9.050969388,9.050969388,9.050969388,9.050969388,9.050969388,9.050969388,9.050969388,9.050969388,9.050969388,9.050969388,9.050969388,9.050969388,9.050969388,9.050969388,9.050969388,9.050969388,9.050969388,9.050969388,9.050969388,9.050969388,9.050969388,9.050969388,9.050969388,9.050969388,9.050969388,9.050969388,9.050969388,9.050969388,9.050969388,9.050969388,9.050969388,9.050969388,9.050969388,9.050969388,9.050969388,9.050969388,9.050969388,9.050969388,9.050969388,9.050969388,9.050969388,9.050969388,9.050969388,9.050969388,9.050969388,9.050969388,9.050969388,9.050969388,9.050969388
3,578.25,0,0,86.65805546,969.975,2218.275,6.717857143,6.717857143,6.717857143,6.717857143,6.717857143,6.717857143,6.717857143,6.717857143,6.717857143,6.717857143,6.717857143,6.717857143,6.717857143,6.717857143,6.717857143,6.717857143,6.717857143,6.717857143,6.717857143,6.717857143,6.717857143,6.717857143,6.717857143,6.717857143,6.717857143,6.717857143,6.717857143,6.717857143,6.717857143,6.717857143,6.717857143,6.717857143,6.717857143,6.717857143,6.717857143,6.717857143,6.717857143,6.717857143,6.717857143,6.717857143,6.717857143,6.717857143,6.717857143,6.717857143,6.717857143,6.717857143,6.717857143,6.717857143,6.717857143,6.717857143
4,2231.64,1015.02,166.5,0,1002.96,1534.86,6.617755102,6.617755102,6.617755102,6.617755102,6.617755102,6.617755102,6.617755102,6.617755102,6.617755102,6.617755102,6.617755102,6.617755102,6.617755102,6.617755102,6.617755102,6.617755102,6.617755102,6.617755102,6.617755102,6.617755102,6.617755102,6.617755102,6.617755102,6.617755102,6.617755102,6.617755102,6.617755102,6.617755102,6.617755102,6.617755102,6.617755102,6.617755102,6.617755102,6.617755102,6.617755102,6.617755102,6.617755102,6.617755102,6.617755102,6.617755102,6.617755102,6.617755102,6.617755102,6.617755102,6.617755102,6.617755102,6.617755102,6.617755102,6.617755102,6.617755102
5,0,1302.0875,243.3975829,637.6524103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,532.8,443.25,1535.625,974.9998405,0,0,5.558418367,5.558418367,5.558418367,5.558418367,5.558418367,5.558418367,5.558418367,5.558418367,5.558418367,5.558418367,5.558418367,5.558418367,5.558418367,5.558418367,5.558418367,5.558418367,5.558418367,5.558418367,5.558418367,5.558418367,5.558418367,5.558418367,5.558418367,5.558418367,5.558418367,5.558418367,5.558418367,5.558418367,5.558418367,5.558418367,5.558418367,5.558418367,5.558418367,5.558418367,5.558418367,5.558418367,5.558418367,5.558418367,5.558418367,5.558418367,5.558418367,5.558418367,5.558418367,5.558418367,5.558418367,5.558418367,5.558418367,5.558418367,5.558418367,5.558418367
7,4.451785714,125.339898,18.77938606,0,0,0,0,75.15,66.08571429,32.46428571,3.085714286,50.52857143,17.28367347,39.8755102,22.15102041,0.174489796,8.136734694,2.089285714,10.59795918,0.160883555,2.567622788,7.246632715,2.92254638,16.96206962,38.22968372,62.06059199,38.86410413,39.06918546,8.450562701,43.26589804,86.15961129,93.53305111,77.80422342,48.83260933,23.15153104,78.65503267,27.47290032,30.36369724,37.45548806,54.19503716,62.64517257,57.35551183,29.52362621,16.72173622,9.710776502,0.619754988,26.57363693,1.09412094,0.323730468,1.244325582,6.009208232,0.013113863,0.529346167,0.00304425,9.712728666,13.80044533
8,4.451785714,125.339898,18.77938606,0,0,0,11.475,0,66.08571429,32.46428571,3.085714286,50.52857143,17.28367347,39.8755102,22.15102041,0.174489796,8.136734694,2.089285714,10.59795918,0.160883555,2.567622788,7.246632715,2.92254638,16.96206962,38.22968372,62.06059199,38.86410413,39.06918546,8.450562701,43.26589804,86.15961129,93.53305111,77.80422342,48.83260933,23.15153104,78.65503267,27.47290032,30.36369724,37.45548806,54.19503716,62.64517257,57.35551183,29.52362621,16.72173622,9.710776502,0.619754988,26.57363693,1.09412094,0.323730468,1.244325582,6.009208232,0.013113863,0.529346167,0.00304425,9.712728666,13.80044533
9,4.451785714,125.339898,18.77938606,0,0,0,11.475,75.15,0,32.46428571,3.085714286,50.52857143,17.28367347,39.8755102,22.15102041,0.174489796,8.136734694,2.089285714,10.59795918,0.160883555,2.567622788,7.246632715,2.92254638,16.96206962,38.22968372,62.06059199,38.86410413,39.06918546,8.450562701,43.26589804,86.15961129,93.53305111,77.80422342,48.83260933,23.15153104,78.65503267,27.47290032,30.36369724,37.45548806,54.19503716,62.64517257,57.35551183,29.52362621,16.72173622,9.710776502,0.619754988,26.57363693,1.09412094,0.323730468,1.244325582,6.009208232,0.013113863,0.529346167,0.00304425,9.712728666,13.80044533
