link_id,link_no,from_node_id,to_node_id,link_type,link_type_name,lanes,link_distance_VDF,free_speed,cutoff_speed,fftt,capacity,allow_uses,BPR_plf,BPR_alpha,BPR_beta,QVDF_qdf,QVDF_alpha,QVDF_beta,QVDF_cd,QVDF_n,geometry
200917AB,10,602,202908,9,,0,2.191480,20.000000,17.000000,6.574440,99999.000000,sov;hov2;hov3;sut;mut,1.000000,0.078977,1.695000,-1.000000,0.272877,1.141574,0.954946,1.141574,"LINESTRING (-112.480474 33.610543, -112.460163 33.637420)",
200917BA,11,202908,602,9,,0,2.191480,20.000000,17.000000,6.574440,99999.000000,sov;hov2;hov3;sut;mut,1.000000,0.078977,1.695000,-1.000000,0.272877,1.141574,0.954946,1.141574,"LINESTRING (-112.462721 33.639352, -112.483032 33.612475)",
200932AB,12,2166,202855,9,,0,1.501610,20.000000,17.000000,4.504830,99999.000000,sov;hov2;hov3;sut;mut,1.000000,0.078977,1.695000,-1.000000,0.272877,1.141574,0.954946,1.141574,"LINESTRING (-112.469541 33.660154, -112.474036 33.638693)",
200932BA,13,202855,2166,9,,0,1.501610,20.000000,17.000000,4.504830,99999.000000,sov;hov2;hov3;sut;mut,1.000000,0.078977,1.695000,-1.000000,0.272877,1.141574,0.954946,1.141574,"LINESTRING (-112.470898 33.638035, -112.466403 33.659496)",
200947AB,14,202855,202908,3,,0,0.635560,43.000000,36.549999,0.886828,700.000000,sov;hov2;hov3;sut;mut,1.000000,0.078977,1.695000,-1.000000,0.272877,1.141574,0.954946,1.141574,"LINESTRING (-112.472464 33.636761, -112.461439 33.636783)",
200947BA,15,202908,202855,3,,0,0.635560,43.000000,36.549999,0.886828,700.000000,sov;hov2;hov3;sut;mut,1.000000,0.078977,1.695000,-1.000000,0.272877,1.141574,0.954946,1.141574,"LINESTRING (-112.461445 33.639989, -112.472470 33.639967)",
200984AB,16,2146,202923,9,,0,0.601340,20.000000,17.000000,1.804020,99999.000000,sov;hov2;hov3;sut;mut,1.000000,0.078977,1.695000,-1.000000,0.272877,1.141574,0.954946,1.141574,"LINESTRING (-112.463197 33.716484, -112.459532 33.724654)",
200984BA,17,202923,2146,9,,0,0.601340,20.000000,17.000000,1.804020,99999.000000,sov;hov2;hov3;sut;mut,1.000000,0.078977,1.695000,-1.000000,0.272877,1.141574,0.954946,1.141574,"LINESTRING (-112.462456 33.725966, -112.466121 33.717796)",
200985AB,18,202924,202831,4,,0,0.495130,40.000000,34.000000,0.742695,500.000000,sov;hov2;hov3;sut;mut,1.000000,0.078977,1.695000,-1.000000,0.272877,1.141574,0.954946,1.141574,"LINESTRING (-112.461529 33.711342, -112.461529 33.718526)",
200985BA,19,202831,202924,4,,0,0.495130,40.000000,34.000000,0.742695,500.000000,sov;hov2;hov3;sut;mut,1.000000,0.078977,1.695000,-1.000000,0.272877,1.141574,0.954946,1.141574,"LINESTRING (-112.464735 33.718526, -112.464735 33.711342)",
200989AB,20,2146,202831,9,,0,0.129840,20.000000,17.000000,0.389520,99999.000000,sov;hov2;hov3;sut;mut,1.000000,0.078977,1.695000,-1.000000,0.272877,1.141574,0.954946,1.141574,"LINESTRING (-112.463582 33.715953, -112.462055 33.717339)",
200989BA,21,202831,2146,9,,0,0.129840,20.000000,17.000000,0.389520,99999.000000,sov;hov2;hov3;sut;mut,1.000000,0.078977,1.695000,-1.000000,0.272877,1.141574,0.954946,1.141574,"LINESTRING (-112.464209 33.719713, -112.465736 33.718327)",
200997AB,22,615,202825,9,,0,1.262010,20.000000,17.000000,3.786030,99999.000000,sov;hov2;hov3;sut;mut,1.000000,0.078977,1.695000,-1.000000,0.272877,1.141574,0.954946,1.141574,"LINESTRING (-112.460447 33.693294, -112.462520 33.711523)",
200997BA,23,202825,615,9,,0,1.262010,20.000000,17.000000,3.786030,99999.000000,sov;hov2;hov3;sut;mut,1.000000,0.078977,1.695000,-1.000000,0.272877,1.141574,0.954946,1.141574,"LINESTRING (-112.465706 33.711161, -112.463633 33.692932)",
200998AB,24,202824,202894,4,,0,0.508080,40.000000,34.000000,0.762120,500.000000,sov;hov2;hov3;sut;mut,1.000000,0.078977,1.695000,-1.000000,0.272877,1.141574,0.954946,1.141574,"LINESTRING (-112.469722 33.712942, -112.478543 33.712949)",
200998BA,25,202894,202824,4,,0,0.508080,40.000000,34.000000,0.762120,500.000000,sov;hov2;hov3;sut;mut,1.000000,0.078977,1.695000,-1.000000,0.272877,1.141574,0.954946,1.141574,"LINESTRING (-112.478543 33.709743, -112.469722 33.709736)",
201000AB,26,202825,202824,4,,0,0.323070,40.000000,34.000000,0.484605,500.000000,sov;hov2;hov3;sut;mut,1.000000,0.078977,1.695000,-1.000000,0.272877,1.141574,0.954946,1.141574,"LINESTRING (-112.464113 33.712945, -112.469722 33.712942)",
201000BA,27,202824,202825,4,,0,0.323070,40.000000,34.000000,0.484605,500.000000,sov;hov2;hov3;sut;mut,1.000000,0.078977,1.695000,-1.000000,0.272877,1.141574,0.954946,1.141574,"LINESTRING (-112.469722 33.709736, -112.464113 33.709739)",
201001AB,28,202924,202825,4,,0,0.056500,40.000000,34.000000,0.084750,500.000000,sov;hov2;hov3;sut;mut,1.000000,0.078977,1.695000,-1.000000,0.272877,1.141574,0.954946,1.141574,"LINESTRING (-112.463132 33.712945, -112.464113 33.712945)",
201001BA,29,202825,202924,4,,0,0.056500,40.000000,34.000000,0.084750,500.000000,sov;hov2;hov3;sut;mut,1.000000,0.078977,1.695000,-1.000000,0.272877,1.141574,0.954946,1.141574,"LINESTRING (-112.464113 33.709739, -112.463132 33.709739)",
201003AB,30,202926,202923,2,,0,1.545150,56.000000,47.599998,1.655518,900.000000,sov;hov2;hov3;sut;mut,1.000000,0.078977,1.695000,-1.000000,0.272877,1.141574,0.954946,1.141574,"LINESTRING (-112.481667 33.739270, -112.461974 33.724042)",
201003BA,31,202923,202926,2,,0,1.545150,56.000000,47.599998,1.655518,900.000000,sov;hov2;hov3;sut;mut,1.000000,0.078977,1.695000,-1.000000,0.272877,1.141574,0.954946,1.141574,"LINESTRING (-112.460014 33.726578, -112.479707 33.741806)",
201005AB,32,2125,202923,9,,0,0.834760,20.000000,17.000000,2.504280,99999.000000,sov;hov2;hov3;sut;mut,1.000000,0.078977,1.695000,-1.000000,0.272877,1.141574,0.954946,1.141574,"LINESTRING (-112.474933 33.728367, -112.461511 33.723793)",
201005BA,33,202923,2125,9,,0,0.834760,20.000000,17.000000,2.504280,99999.000000,sov;hov2;hov3;sut;mut,1.000000,0.078977,1.695000,-1.000000,0.272877,1.141574,0.954946,1.141574,"LINESTRING (-112.460477 33.726827, -112.473899 33.731401)",
201046AB,34,620,202809,9,,0,1.234560,20.000000,17.000000,3.703680,99999.000000,sov;hov2;hov3;sut;mut,1.000000,0.078977,1.695000,-1.000000,0.272877,1.141574,0.954946,1.141574,"LINESTRING (-112.432978 33.682542, -112.411802 33.685278)",
201046BA,35,202809,620,9,,0,1.234560,20.000000,17.000000,3.703680,99999.000000,sov;hov2;hov3;sut;mut,1.000000,0.078977,1.695000,-1.000000,0.272877,1.141574,0.954946,1.141574,"LINESTRING (-112.412212 33.688458, -112.433388 33.685722)",
201047AB,36,645,202808,9,,0,0.488390,20.000000,17.000000,1.465170,99999.000000,sov;hov2;hov3;sut;mut,1.000000,0.078977,1.695000,-1.000000,0.272877,1.141574,0.954946,1.141574,"LINESTRING (-112.333336 33.629608, -112.324881 33.629169)",
201047BA,37,202808,645,9,,0,0.488390,20.000000,17.000000,1.465170,99999.000000,sov;hov2;hov3;sut;mut,1.000000,0.078977,1.695000,-1.000000,0.272877,1.141574,0.954946,1.141574,"LINESTRING (-112.324715 33.632371, -112.333170 33.632810)",
201048AB,38,647,202807,9,,0,0.371390,20.000000,17.000000,1.114170,99999.000000,sov;hov2;hov3;sut;mut,1.000000,0.078977,1.695000,-1.000000,0.272877,1.141574,0.954946,1.141574,"LINESTRING (-112.341904 33.687787, -112.343809 33.682639)",
201048BA,39,202807,647,9,,0,0.371390,20.000000,17.000000,1.114170,99999.000000,sov;hov2;hov3;sut;mut,1.000000,0.078977,1.695000,-1.000000,0.272877,1.141574,0.954946,1.141574,"LINESTRING (-112.340803 33.681527, -112.338898 33.686675)",
201051AB,40,653,202804,9,,0,0.337590,20.000000,17.000000,1.012770,99999.000000,sov;hov2;hov3;sut;mut,1.000000,0.078977,1.695000,-1.000000,0.272877,1.141574,0.954946,1.141574,"LINESTRING (-112.331837 33.674070, -112.326067 33.673221)",
201051BA,41,202804,653,9,,0,0.337590,20.000000,17.000000,1.012770,99999.000000,sov;hov2;hov3;sut;mut,1.000000,0.078977,1.695000,-1.000000,0.272877,1.141574,0.954946,1.141574,"LINESTRING (-112.325601 33.676393, -112.331371 33.677242)",
201052AB,42,654,202803,9,,0,0.463610,20.000000,17.000000,1.390830,99999.000000,sov;hov2;hov3;sut;mut,1.000000,0.078977,1.695000,-1.000000,0.272877,1.141574,0.954946,1.141574,"LINESTRING (-112.328498 33.646734, -112.323795 33.652191)",
201052BA,43,202803,654,9,,0,0.463610,20.000000,17.000000,1.390830,99999.000000,sov;hov2;hov3;sut;mut,1.000000,0.078977,1.695000,-1.000000,0.272877,1.141574,0.954946,1.141574,"LINESTRING (-112.326223 33.654283, -112.330926 33.648826)",
201061AB,44,202796,202904,4,,0,1.409690,40.000000,34.000000,2.114535,500.000000,sov;hov2;hov3;sut;mut,1.000000,0.078977,1.695000,-1.000000,0.272877,1.141574,0.954946,1.141574,"LINESTRING (-112.424234 33.697058, -112.441799 33.683279)",
201061BA,45,202904,202796,4,,0,1.409690,40.000000,34.000000,2.114535,500.000000,sov;hov2;hov3;sut;mut,1.000000,0.078977,1.695000,-1.000000,0.272877,1.141574,0.954946,1.141574,"LINESTRING (-112.439821 33.680757, -112.422256 33.694536)",
201065AB,46,202809,202790,2,,0,0.527110,46.000000,39.099998,0.687535,900.000000,sov;hov2;hov3;sut;mut,1.000000,0.078977,1.695000,-1.000000,0.272877,1.141574,0.954946,1.141574,"LINESTRING (-112.412996 33.685607, -112.406323 33.680375)",
201065BA,47,202790,202809,2,,0,0.527110,46.000000,39.099998,0.687535,900.000000,sov;hov2;hov3;sut;mut,1.000000,0.078977,1.695000,-1.000000,0.272877,1.141574,0.954946,1.141574,"LINESTRING (-112.404345 33.682897, -112.411018 33.688129)",
201066AB,48,202807,202789,3,,0,0.954490,39.000000,33.150002,1.468446,700.000000,sov;hov2;hov3;sut;mut,1.000000,0.078977,1.695000,-1.000000,0.272877,1.141574,0.954946,1.141574,"LINESTRING (-112.342371 33.680481, -112.325993 33.679818)",
201066BA,49,202789,202807,3,,0,0.954490,39.000000,33.150002,1.468446,700.000000,sov;hov2;hov3;sut;mut,1.000000,0.078977,1.695000,-1.000000,0.272877,1.141574,0.954946,1.141574,"LINESTRING (-112.325863 33.683022, -112.342241 33.683685)",
201067AB,50,202807,202788,4,,0,1.105760,39.000000,33.150002,1.701169,500.000000,sov;hov2;hov3;sut;mut,1.000000,0.078977,1.695000,-1.000000,0.272877,1.141574,0.954946,1.141574,"LINESTRING (-112.341054 33.681082, -112.332832 33.691358)",
201067BA,51,202788,202807,4,,0,1.105760,39.000000,33.150002,1.701169,500.000000,sov;hov2;hov3;sut;mut,1.000000,0.078977,1.695000,-1.000000,0.272877,1.141574,0.954946,1.141574,"LINESTRING (-112.335336 33.693360, -112.343558 33.683084)",
201069AB,52,202785,202784,4,,0,0.371430,40.000000,34.000000,0.557145,500.000000,sov;hov2;hov3;sut;mut,1.000000,0.078977,1.695000,-1.000000,0.272877,1.141574,0.954946,1.141574,"LINESTRING (-112.325918 33.669179, -112.332070 33.667619)",
201069BA,53,202784,202785,4,,0,0.371430,40.000000,34.000000,0.557145,500.000000,sov;hov2;hov3;sut;mut,1.000000,0.078977,1.695000,-1.000000,0.272877,1.141574,0.954946,1.141574,"LINESTRING (-112.331282 33.664511, -112.325130 33.666071)",
201070AB,54,202783,202782,2,,0,0.562110,39.000000,33.150002,0.864785,800.000000,sov;hov2;hov3;sut;mut,1.000000,0.078977,1.695000,-1.000000,0.272877,1.141574,0.954946,1.141574,"LINESTRING (-112.324794 33.640329, -112.334535 33.640124)",
201070BA,55,202782,202783,2,,0,0.562110,39.000000,33.150002,0.864785,800.000000,sov;hov2;hov3;sut;mut,1.000000,0.078977,1.695000,-1.000000,0.272877,1.141574,0.954946,1.141574,"LINESTRING (-112.334467 33.636920, -112.324726 33.637125)",
201078AB,56,202768,202767,1,,0,0.568110,68.000000,57.799999,0.501274,1935.000000,sov;hov2;hov3;sut;mut,1.000000,0.078977,1.695000,-1.000000,0.272877,1.141574,0.954946,1.141574,"LINESTRING (-112.396526 33.687434, -112.403252 33.681410)",
201080AB,57,202764,202763,3,,0,0.299310,39.000000,33.150002,0.460477,700.000000,sov;hov2;hov3;sut;mut,1.000000,0.078977,1.695000,-1.000000,0.272877,1.141574,0.954946,1.141574,"LINESTRING (-112.353235 33.684097, -112.356531 33.687408)",
201080BA,58,202763,202764,3,,0,0.299310,39.000000,33.150002,0.460477,700.000000,sov;hov2;hov3;sut;mut,1.000000,0.078977,1.695000,-1.000000,0.272877,1.141574,0.954946,1.141574,"LINESTRING (-112.358803 33.685146, -112.355507 33.681835)",
201081AB,59,202762,202761,3,,0,0.500030,39.000000,33.150002,0.769277,700.000000,sov;hov2;hov3;sut;mut,1.000000,0.078977,1.695000,-1.000000,0.272877,1.141574,0.954946,1.141574,"LINESTRING (-112.381951 33.688380, -112.390099 33.686233)",
201081BA,60,202761,202762,3,,0,0.500030,39.000000,33.150002,0.769277,700.000000,sov;hov2;hov3;sut;mut,1.000000,0.078977,1.695000,-1.000000,0.272877,1.141574,0.954946,1.141574,"LINESTRING (-112.389283 33.683133, -112.381135 33.685280)",
201082AB,61,202760,202759,3,,0,1.315970,40.000000,34.000000,1.973955,700.000000,sov;hov2;hov3;sut;mut,1.000000,0.078977,1.695000,-1.000000,0.272877,1.141574,0.954946,1.141574,"LINESTRING (-112.316178 33.716866, -112.337772 33.713037)",
201082BA,62,202759,202760,3,,0,1.315970,40.000000,34.000000,1.973955,700.000000,sov;hov2;hov3;sut;mut,1.000000,0.078977,1.695000,-1.000000,0.272877,1.141574,0.954946,1.141574,"LINESTRING (-112.337212 33.709881, -112.315618 33.713710)",
201084AB,63,202756,202755,3,,0,0.295680,43.000000,36.549999,0.412577,700.000000,sov;hov2;hov3;sut;mut,1.000000,0.078977,1.695000,-1.000000,0.272877,1.141574,0.954946,1.141574,"LINESTRING (-112.325721 33.728595, -112.330828 33.728417)",
201084BA,64,202755,202756,3,,0,0.295680,43.000000,36.549999,0.412577,700.000000,sov;hov2;hov3;sut;mut,1.000000,0.078977,1.695000,-1.000000,0.272877,1.141574,0.954946,1.141574,"LINESTRING (-112.330716 33.725213, -112.325609 33.725391)",
201086AB,65,202753,202752,1,,0,0.568460,68.000000,57.799999,0.501582,1935.000000,sov;hov2;hov3;sut;mut,1.000000,0.078977,1.695000,-1.000000,0.272877,1.141574,0.954946,1.141574,"LINESTRING (-112.403023 33.681234, -112.396280 33.687252)",
201088AB,66,202750,202749,1,,0,1.478470,68.000000,57.799999,1.304532,1935.000000,sov;hov2;hov3;sut;mut,1.000000,0.078977,1.695000,-1.000000,0.272877,1.141574,0.954946,1.141574,"LINESTRING (-112.313608 33.707118, -112.334077 33.698525)",
201089AB,67,202748,202747,1,,0,1.501260,68.000000,57.799999,1.324641,1935.000000,sov;hov2;hov3;sut;mut,1.000000,0.078977,1.695000,-1.000000,0.272877,1.141574,0.954946,1.141574,"LINESTRING (-112.334078 33.698246, -112.313302 33.707018)",
201090AB,68,202788,202789,3,,0,0.888370,40.000000,34.000000,1.332555,700.000000,sov;hov2;hov3;sut;mut,1.000000,0.078977,1.695000,-1.000000,0.272877,1.141574,0.954946,1.141574,"LINESTRING (-112.335369 33.691401, -112.327213 33.680462)",
201090BA,69,202789,202788,3,,0,0.888370,40.000000,34.000000,1.332555,700.000000,sov;hov2;hov3;sut;mut,1.000000,0.078977,1.695000,-1.000000,0.272877,1.141574,0.954946,1.141574,"LINESTRING (-112.324643 33.682378, -112.332799 33.693317)",
201093AB,70,633,202744,9,,0,0.400270,20.000000,17.000000,1.200810,99999.000000,sov;hov2;hov3;sut;mut,1.000000,0.078977,1.695000,-1.000000,0.272877,1.141574,0.954946,1.141574,"LINESTRING (-112.400890 33.629591, -112.393949 33.629728)",
201093BA,71,202744,633,9,,0,0.400270,20.000000,17.000000,1.200810,99999.000000,sov;hov2;hov3;sut;mut,1.000000,0.078977,1.695000,-1.000000,0.272877,1.141574,0.954946,1.141574,"LINESTRING (-112.394013 33.632934, -112.400954 33.632797)",
201102AB,72,202735,202734,2,,0,0.429290,39.000000,33.150002,0.660446,900.000000,sov;hov2;hov3;sut;mut,1.000000,0.078977,1.695000,-1.000000,0.272877,1.141574,0.954946,1.141574,"LINESTRING (-112.389580 33.670633, -112.394492 33.675316)",
201102BA,73,202734,202735,2,,0,0.429290,39.000000,33.150002,0.660446,900.000000,sov;hov2;hov3;sut;mut,1.000000,0.078977,1.695000,-1.000000,0.272877,1.141574,0.954946,1.141574,"LINESTRING (-112.396704 33.672996, -112.391792 33.668313)",
201103AB,74,202733,202732,3,,0,1.054810,39.000000,33.150002,1.622785,700.000000,sov;hov2;hov3;sut;mut,1.000000,0.078977,1.695000,-1.000000,0.272877,1.141574,0.954946,1.141574,"LINESTRING (-112.394258 33.667258, -112.405622 33.655737)",
201103BA,75,202732,202733,3,,0,1.054810,39.000000,33.150002,1.622785,700.000000,sov;hov2;hov3;sut;mut,1.000000,0.078977,1.695000,-1.000000,0.272877,1.141574,0.954946,1.141574,"LINESTRING (-112.403340 33.653485, -112.391976 33.665006)",
201104AB,76,202733,202731,4,,0,0.521590,40.000000,34.000000,0.782385,500.000000,sov;hov2;hov3;sut;mut,1.000000,0.078977,1.695000,-1.000000,0.272877,1.141574,0.954946,1.141574,"LINESTRING (-112.392598 33.667648, -112.400670 33.670412)",
201104BA,77,202731,202733,4,,0,0.521590,40.000000,34.000000,0.782385,500.000000,sov;hov2;hov3;sut;mut,1.000000,0.078977,1.695000,-1.000000,0.272877,1.141574,0.954946,1.141574,"LINESTRING (-112.401708 33.667380, -112.393636 33.664616)",
201105AB,78,202730,202729,2,,0,0.607280,39.000000,33.150002,0.934277,900.000000,sov;hov2;hov3;sut;mut,1.000000,0.078977,1.695000,-1.000000,0.272877,1.141574,0.954946,1.141574,"LINESTRING (-112.404632 33.637198, -112.394098 33.637123)",
201105BA,79,202729,202730,2,,0,0.607280,39.000000,33.150002,0.934277,900.000000,sov;hov2;hov3;sut;mut,1.000000,0.078977,1.695000,-1.000000,0.272877,1.141574,0.954946,1.141574,"LINESTRING (-112.394076 33.640329, -112.404610 33.640404)",
201264AB,80,622,202623,9,,0,0.504370,20.000000,17.000000,1.513110,99999.000000,sov;hov2;hov3;sut;mut,1.000000,0.078977,1.695000,-1.000000,0.272877,1.141574,0.954946,1.141574,"LINESTRING (-112.433101 33.645929, -112.432946 33.653246)",
201264BA,81,202623,622,9,,0,0.504370,20.000000,17.000000,1.513110,99999.000000,sov;hov2;hov3;sut;mut,1.000000,0.078977,1.695000,-1.000000,0.272877,1.141574,0.954946,1.141574,"LINESTRING (-112.436150 33.653314, -112.436305 33.645997)",
201265AB,82,622,202622,9,,0,0.519350,20.000000,17.000000,1.558050,99999.000000,sov;hov2;hov3;sut;mut,1.000000,0.078977,1.695000,-1.000000,0.272877,1.141574,0.954946,1.141574,"LINESTRING (-112.434066 33.644492, -112.426065 33.647957)",
201265BA,83,202622,622,9,,0,0.519350,20.000000,17.000000,1.558050,99999.000000,sov;hov2;hov3;sut;mut,1.000000,0.078977,1.695000,-1.000000,0.272877,1.141574,0.954946,1.141574,"LINESTRING (-112.427339 33.650899, -112.435340 33.647434)",
201266AB,84,624,202732,9,,0,0.665490,20.000000,17.000000,1.996470,99999.000000,sov;hov2;hov3;sut;mut,1.000000,0.078977,1.695000,-1.000000,0.272877,1.141574,0.954946,1.141574,"LINESTRING (-112.397135 33.647341, -112.403191 33.655562)",
201266BA,85,202732,624,9,,0,0.665490,20.000000,17.000000,1.996470,99999.000000,sov;hov2;hov3;sut;mut,1.000000,0.078977,1.695000,-1.000000,0.272877,1.141574,0.954946,1.141574,"LINESTRING (-112.405771 33.653660, -112.399715 33.645439)",
201267AB,86,628,202621,9,,0,0.465220,20.000000,17.000000,1.395660,99999.000000,sov;hov2;hov3;sut;mut,1.000000,0.078977,1.695000,-1.000000,0.272877,1.141574,0.954946,1.141574,"LINESTRING (-112.434752 33.629866, -112.426683 33.629942)",
201267BA,87,202621,628,9,,0,0.465220,20.000000,17.000000,1.395660,99999.000000,sov;hov2;hov3;sut;mut,1.000000,0.078977,1.695000,-1.000000,0.272877,1.141574,0.954946,1.141574,"LINESTRING (-112.426713 33.633148, -112.434782 33.633072)",
201268AB,88,202620,202623,3,,0,0.445370,39.000000,33.150002,0.685185,700.000000,sov;hov2;hov3;sut;mut,1.000000,0.078977,1.695000,-1.000000,0.272877,1.141574,0.954946,1.141574,"LINESTRING (-112.426813 33.654843, -112.434540 33.654883)",
201268BA,89,202623,202620,3,,0,0.445370,39.000000,33.150002,0.685185,700.000000,sov;hov2;hov3;sut;mut,1.000000,0.078977,1.695000,-1.000000,0.272877,1.141574,0.954946,1.141574,"LINESTRING (-112.434556 33.651677, -112.426829 33.651637)",
201269AB,90,202620,202622,3,,0,0.263320,39.000000,33.150002,0.405108,700.000000,sov;hov2;hov3;sut;mut,1.000000,0.078977,1.695000,-1.000000,0.272877,1.141574,0.954946,1.141574,"LINESTRING (-112.428423 33.653190, -112.428304 33.649378)",
201269BA,91,202622,202620,3,,0,0.263320,39.000000,33.150002,0.405108,700.000000,sov;hov2;hov3;sut;mut,1.000000,0.078977,1.695000,-1.000000,0.272877,1.141574,0.954946,1.141574,"LINESTRING (-112.425100 33.649478, -112.425219 33.653290)",
201270AB,92,202732,202619,3,,0,0.614130,39.000000,33.150002,0.944815,700.000000,sov;hov2;hov3;sut;mut,1.000000,0.078977,1.695000,-1.000000,0.272877,1.141574,0.954946,1.141574,"LINESTRING (-112.406023 33.655049, -112.408478 33.646407)",
201270BA,93,202619,202732,3,,0,0.614130,39.000000,33.150002,0.944815,700.000000,sov;hov2;hov3;sut;mut,1.000000,0.078977,1.695000,-1.000000,0.272877,1.141574,0.954946,1.141574,"LINESTRING (-112.405394 33.645531, -112.402939 33.654173)",
201271AB,94,202618,202617,2,,0,0.414810,39.000000,33.150002,0.638169,900.000000,sov;hov2;hov3;sut;mut,1.000000,0.078977,1.695000,-1.000000,0.272877,1.141574,0.954946,1.141574,"LINESTRING (-112.426763 33.640475, -112.433958 33.640387)",
201271BA,95,202617,202618,2,,0,0.414810,39.000000,33.150002,0.638169,900.000000,sov;hov2;hov3;sut;mut,1.000000,0.078977,1.695000,-1.000000,0.272877,1.141574,0.954946,1.141574,"LINESTRING (-112.433918 33.637181, -112.426723 33.637269)",
201273AB,96,202616,202615,3,,0,0.566800,40.000000,34.000000,0.850200,700.000000,sov;hov2;hov3;sut;mut,1.000000,0.078977,1.695000,-1.000000,0.272877,1.141574,0.954946,1.141574,"LINESTRING (-112.437152 33.653030, -112.435910 33.645035)",
201273BA,97,202615,202616,3,,0,0.566800,40.000000,34.000000,0.850200,700.000000,sov;hov2;hov3;sut;mut,1.000000,0.078977,1.695000,-1.000000,0.272877,1.141574,0.954946,1.141574,"LINESTRING (-112.432742 33.645527, -112.433984 33.653522)",
201274AB,98,202614,202613,4,,0,0.314820,40.000000,34.000000,0.472230,500.000000,sov;hov2;hov3;sut;mut,1.000000,0.078977,1.695000,-1.000000,0.272877,1.141574,0.954946,1.141574,"LINESTRING (-112.424380 33.658235, -112.427164 33.662001)",
201274BA,99,202613,202614,4,,0,0.314820,40.000000,34.000000,0.472230,500.000000,sov;hov2;hov3;sut;mut,1.000000,0.078977,1.695000,-1.000000,0.272877,1.141574,0.954946,1.141574,"LINESTRING (-112.429742 33.660095, -112.426958 33.656329)",
201275AB,100,202612,202611,1,,0,2.657780,68.000000,57.799999,2.345100,1935.000000,sov;hov2;hov3;sut;mut,1.000000,0.078977,1.695000,-1.000000,0.272877,1.141574,0.954946,1.141574,"LINESTRING (-112.418240 33.640639, -112.407114 33.677112)",
201276AB,101,202610,202609,4,,0,0.164080,40.000000,34.000000,0.246120,500.000000,sov;hov2;hov3;sut;mut,1.000000,0.078977,1.695000,-1.000000,0.272877,1.141574,0.954946,1.141574,"LINESTRING (-112.426238 33.663720, -112.424032 33.665198)",
201276BA,102,202609,202610,4,,0,0.164080,40.000000,34.000000,0.246120,500.000000,sov;hov2;hov3;sut;mut,1.000000,0.078977,1.695000,-1.000000,0.272877,1.141574,0.954946,1.141574,"LINESTRING (-112.425816 33.667862, -112.428022 33.666384)",
