link_id,from_node_id,to_node_id,facility_type,dir_flag,length,lanes,capacity,free_speed,link_type_name,link_type,cost,geometry,macro_node_id,macro_link_id,mvmt_txt_id
241,10201,19701,,1,106.44,2,1800,48,primary,3,,"LINESTRING (-111.9398459 33.4177271, -111.9398450 33.4181798, -111.9398450 33.4184391, -111.9398502 33.4186872)",,245,
242,35307,6502,,1,130.58,3,1800,48,primary,3,,"LINESTRING (-111.9400257 33.4189289, -111.9400234 33.4185957, -111.9400215 33.4184111, -111.9400217 33.4183487, -111.9400275 33.4179958, -111.9400259 33.4177512)",,246,
243,20801,36602,,1,26.32,3,1800,48,primary,3,,"LINESTRING (-111.9399580 33.4251283, -111.9399597 33.4253657)",,247,
244,35802,21000,,1,61.98,2,1800,48,primary,3,,"LINESTRING (-111.9400696 33.4230874, -111.9400741 33.4225283)",,248,
245,21101,35803,,1,15.96,2,1800,48,primary,3,,"LINESTRING (-111.9400646 33.4234478, -111.9400669 33.4233039)",,249,
246,21201,36603,,1,46.31,3,1800,48,primary,3,,"LINESTRING (-111.9400785 33.4260362, -111.9400794 33.4256185)",,250,
247,34905,20801,,1,78.87,1,1800,48,primary,3,,"LINESTRING (-111.9399528 33.4244170, -111.9399580 33.4251283)",,251,
248,21301,34906,,1,23.05,3,1800,48,primary,3,,"LINESTRING (-111.9399588 33.4240107, -111.9399548 33.4242186)",,252,
249,34907,21101,,1,87.47,2,1800,48,primary,3,,"LINESTRING (-111.9400710 33.4242368, -111.9400646 33.4234478)",,253,
250,36604,16801,,1,80.73,1,1800,48,primary,3,,"LINESTRING (-111.9400796 33.4254200, -111.9400789 33.4246919)",,254,
251,21000,35103,,1,47.81,5,1800,48,primary,3,,"LINESTRING (-111.9400741 33.4225283, -111.9400776 33.4220971)",,255,
252,21400,21500,,1,51.06,2,1800,48,primary,3,,"LINESTRING (-111.9399641 33.4265744, -111.9399640 33.4270350)",,256,
253,17000,21600,,1,27.12,3,1800,48,primary,3,,"LINESTRING (-111.9399618 33.4281856, -111.9399616 33.4284302)",,257,
254,36605,21700,,1,63.48,2,1800,48,primary,3,,"LINESTRING (-111.9399607 33.4256002, -111.9399609 33.4257585, -111.9399592 33.4261728)",,258,
255,21801,21900,,1,17.25,2,1800,48,primary,3,,"LINESTRING (-111.9399832 33.4290704, -111.9399845 33.4292260)",,259,
256,11500,35804,,1,10.34,2,1800,48,primary,3,,"LINESTRING (-111.9399539 33.4229871, -111.9399559 33.4230803)",,260,
257,21700,22000,,1,10.11,3,1800,48,primary,3,,"LINESTRING (-111.9399592 33.4261728, -111.9399577 33.4262640)",,261,
258,35805,21301,,1,79.15,2,1800,48,primary,3,,"LINESTRING (-111.9399585 33.4232968, -111.9399609 33.4239039, -111.9399588 33.4240107)",,262,
259,21900,36300,,1,25.39,3,1800,48,primary,3,,"LINESTRING (-111.9399845 33.4292260, -111.9399957 33.4293836, -111.9399742 33.4294524)",,263,
260,21500,36204,,1,24.82,3,1800,48,primary,3,,"LINESTRING (-111.9399640 33.4270350, -111.9399639 33.4272589)",,264,
261,21600,21801,,1,71.54,2,1800,48,primary,3,,"LINESTRING (-111.9399616 33.4284302, -111.9399764 33.4284638, -111.9399917 33.4284947, -111.9399996 33.4286739, -111.9399832 33.4290704)",,265,
262,22101,22200,,1,29.88,3,1800,48,primary,3,,"LINESTRING (-111.9400691 33.4277615, -111.9400679 33.4275756, -111.9400695 33.4275261, -111.9400695 33.4274920)",,266,
263,36301,22101,,1,188.43,2,1800,48,primary,3,,"LINESTRING (-111.9400833 33.4294610, -111.9400739 33.4285325, -111.9400691 33.4277615)",,267,
264,22400,9902,,1,160.71,2,1600,64,secondary,4,,"LINESTRING (-111.9247542 33.4219818, -111.9245968 33.4219815, -111.9245691 33.4219815, -111.9241416 33.4219808, -111.9240916 33.4219807, -111.9238399 33.4219789, -111.9232160 33.4219794, -111.9230256 33.4219791)",,268,
265,9903,22401,,1,160.71,2,1600,64,secondary,4,,"LINESTRING (-111.9230254 33.4220739, -111.9232160 33.4220742, -111.9238395 33.4220737, -111.9240910 33.4220755, -111.9241414 33.4220756, -111.9245689 33.4220763, -111.9245966 33.4220763, -111.9247540 33.4220765)",,269,
266,9904,22500,,1,34.05,2,1600,64,secondary,4,,"LINESTRING (-111.9227679 33.4219779, -111.9226446 33.4219768, -111.9224017 33.4219747)",,270,
267,22501,9905,,1,34.06,2,1600,64,secondary,4,,"LINESTRING (-111.9224004 33.4220694, -111.9226434 33.4220716, -111.9227668 33.4220726)",,271,
268,22600,22700,,1,3.08,4,1600,56,secondary,4,,"LINESTRING (-111.9273002 33.4219366, -111.9272671 33.4219371)",,272,
269,22701,22601,,1,3.08,2,1600,56,secondary,4,,"LINESTRING (-111.9272694 33.4220633, -111.9273026 33.4220629)",,273,
270,23000,23100,,1,33.0,3,1600,56,secondary,4,,"LINESTRING (-111.9294471 33.4219530, -111.9290922 33.4219562)",,276,
271,23101,23001,,1,37.14,2,1600,56,secondary,4,,"LINESTRING (-111.9290705 33.4220669, -111.9290747 33.4220669, -111.9294700 33.4220633)",,277,
272,23102,23200,,1,7.81,2,1600,56,secondary,4,,"LINESTRING (-111.9288125 33.4219719, -111.9287927 33.4219718, -111.9287285 33.4219711)",,278,
273,23201,23103,,1,3.96,3,1600,56,secondary,4,,"LINESTRING (-111.9287482 33.4220818, -111.9287908 33.4220823)",,279,
274,22702,36800,,1,40.03,4,1600,56,secondary,4,,"LINESTRING (-111.9270089 33.4219405, -111.9268568 33.4219426, -111.9265783 33.4219463)",,280,
275,36801,22703,,1,48.06,2,1600,56,secondary,4,,"LINESTRING (-111.9265375 33.4220732, -111.9268592 33.4220688, -111.9270544 33.4220662)",,281,
276,36802,23300,,1,53.34,2,1600,64,secondary,4,,"LINESTRING (-111.9261126 33.4219840, -111.9257790 33.4219835, -111.9256101 33.4219832, -111.9255388 33.4219831)",,282,
277,23301,36803,,1,41.76,5,1600,64,secondary,4,,"LINESTRING (-111.9256030 33.4221253, -111.9256098 33.4221253, -111.9257787 33.4221256, -111.9260522 33.4221260)",,283,
278,23401,35104,,1,69.01,4,1600,56,secondary,4,,"LINESTRING (-111.9390173 33.4219833, -111.9393277 33.4219821, -111.9393949 33.4219819, -111.9397596 33.4219807)",,284,
279,23202,22602,,1,84.8,3,1600,56,secondary,4,,"LINESTRING (-111.9284492 33.4219520, -111.9283486 33.4219509, -111.9282882 33.4219509, -111.9275425 33.4219506, -111.9275370 33.4219506)",,285,
280,22603,23203,,1,84.37,3,1600,56,secondary,4,,"LINESTRING (-111.9275396 33.4220768, -111.9275425 33.4220768, -111.9282882 33.4220771, -111.9283476 33.4220771, -111.9284471 33.4220783)",,286,
281,23501,36302,,1,3.1,2,1800,48,primary,3,,"LINESTRING (-111.9400949 33.4297335, -111.9400936 33.4297056)",,287,
282,23601,23501,,1,52.6,3,1800,48,primary,3,,"LINESTRING (-111.9401287 33.4302070, -111.9401130 33.4300629, -111.9400949 33.4297335)",,288,
283,23700,23800,,1,31.92,3,1800,56,primary,3,,"LINESTRING (-111.9418968 33.4219927, -111.9421431 33.4219923, -111.9422401 33.4219922)",,289,
284,23801,23701,,1,35.79,2,1800,56,primary,3,,"LINESTRING (-111.9422602 33.4218817, -111.9421429 33.4218818, -111.9418752 33.4218823)",,290,
285,23900,702,,1,23.69,2,1800,56,primary,3,,"LINESTRING (-111.9408771 33.4219791, -111.9411319 33.4219783)",,291,
286,703,23901,,1,23.69,2,1800,56,primary,3,,"LINESTRING (-111.9411315 33.4218836, -111.9408767 33.4218844)",,292,
287,704,23702,,1,21.13,2,1800,56,primary,3,,"LINESTRING (-111.9413900 33.4219777, -111.9416173 33.4219773)",,293,
288,23703,705,,1,21.13,2,1800,56,primary,3,,"LINESTRING (-111.9416170 33.4218826, -111.9413897 33.4218830)",,294,
289,23802,24000,,1,0.46,2,1800,64,primary,3,,"LINESTRING (-111.9423949 33.4219754, -111.9423998 33.4219754)",,295,
290,24001,23803,,1,0.85,3,1800,64,primary,3,,"LINESTRING (-111.9423995 33.4218650, -111.9423903 33.4218650)",,296,
291,35105,23902,,1,37.53,2,1800,56,primary,3,,"LINESTRING (-111.9402099 33.4219813, -111.9402876 33.4219811, -111.9405747 33.4219765, -111.9406135 33.4219762)",,297,
292,23903,35106,,1,30.97,4,1800,56,primary,3,,"LINESTRING (-111.9405849 33.4218501, -111.9405728 33.4218502, -111.9402858 33.4218548, -111.9402518 33.4218549)",,298,
293,24101,24200,,1,70.67,3,1600,56,secondary,4,,"LINESTRING (-111.9297880 33.4288003, -111.9301712 33.4288374, -111.9305323 33.4289203)",,299,
294,24301,36900,,1,66.1,5,1600,56,secondary,4,,"LINESTRING (-111.9253820 33.4288337, -111.9260907 33.4288824)",,300,
295,24501,24600,,1,50.11,3,1600,56,secondary,4,,"LINESTRING (-111.9279251 33.4289481, -111.9279993 33.4289443, -111.9284560 33.4288724)",,301,
296,24701,36901,,1,68.87,5,1600,56,secondary,4,,"LINESTRING (-111.9272152 33.4288264, -111.9267723 33.4288065, -111.9264921 33.4287917, -111.9264755 33.4287911)",,302,
297,36902,24501,,1,140.9,2,1600,56,secondary,4,,"LINESTRING (-111.9264125 33.4289027, -111.9264828 33.4289065, -111.9265235 33.4289081, -111.9275775 33.4289657, -111.9279251 33.4289481)",,303,
298,24600,24900,,1,61.66,5,1600,56,secondary,4,,"LINESTRING (-111.9284560 33.4288724, -111.9287893 33.4288199, -111.9289868 33.4287997, -111.9291118 33.4287931)",,304,
299,25001,25100,,1,3.22,5,1600,56,secondary,4,,"LINESTRING (-111.9301272 33.4287003, -111.9300928 33.4286970)",,305,
300,25201,25300,,1,8.55,3,1600,56,secondary,4,,"LINESTRING (-111.9332578 33.4294600, -111.9333482 33.4294741)",,306,
301,25100,25400,,1,55.29,5,1600,56,secondary,4,,"LINESTRING (-111.9300928 33.4286970, -111.9297016 33.4286675, -111.9294997 33.4286637)",,307,
302,25300,25500,,1,44.2,5,1600,56,secondary,4,,"LINESTRING (-111.9333482 33.4294741, -111.9334728 33.4294910, -111.9336315 33.4295146, -111.9338080 33.4295602, -111.9338110 33.4295616)",,308,
303,25401,24701,,1,183.93,2,1600,56,secondary,4,,"LINESTRING (-111.9291772 33.4286698, -111.9291317 33.4286708, -111.9289694 33.4286812, -111.9286542 33.4287189, -111.9283645 33.4287643, -111.9279628 33.4288273, -111.9276704 33.4288391, -111.9275799 33.4288427, -111.9274308 33.4288360, -111.9272152 33.4288264)",,309,
304,13401,25600,,1,59.75,2,1600,56,secondary,4,,"LINESTRING (-111.9351697 33.4303851, -111.9351938 33.4303975, -111.9354594 33.4305099, -111.9357542 33.4306075)",,310,
305,7100,25700,,1,10.14,3,1600,56,secondary,4,,"LINESTRING (-111.9346725 33.4298732, -111.9345898 33.4298136)",,311,
306,17600,36303,,1,64.13,3,1600,56,secondary,4,,"LINESTRING (-111.9391333 33.4297663, -111.9398183 33.4296972)",,312,
307,25700,25800,,1,45.46,4,1600,56,secondary,4,,"LINESTRING (-111.9345898 33.4298136, -111.9344733 33.4297298, -111.9342048 33.4295610)",,313,
308,25901,17501,,1,49.49,4,1600,56,secondary,4,,"LINESTRING (-111.9368135 33.4306869, -111.9370662 33.4306506, -111.9372716 33.4306112, -111.9373328 33.4305922)",,314,
309,25801,26000,,1,166.5,2,1600,56,secondary,4,,"LINESTRING (-111.9339455 33.4294337, -111.9337917 33.4293557, -111.9336814 33.4293249, -111.9335620 33.4293000, -111.9333170 33.4292740, -111.9328969 33.4292720, -111.9326115 33.4292630, -111.9321929 33.4292424)",,315,
310,26101,13101,,1,27.31,2,1600,56,secondary,4,,"LINESTRING (-111.9417826 33.4295365, -111.9420764 33.4295382)",,316,
311,13000,36304,,1,41.88,3,1600,56,secondary,4,,"LINESTRING (-111.9406842 33.4295106, -111.9402367 33.4295534)",,317,
312,36305,13301,,1,64.84,2,1600,56,secondary,4,,"LINESTRING (-111.9402200 33.4296548, -111.9409144 33.4295991)",,318,
313,13301,26101,,1,81.09,2,1600,56,secondary,4,,"LINESTRING (-111.9409144 33.4295991, -111.9412764 33.4295614, -111.9415022 33.4295422, -111.9417826 33.4295365)",,319,
314,36903,26200,,1,348.67,2,1600,56,secondary,4,,"LINESTRING (-111.9261534 33.4287760, -111.9261046 33.4287728, -111.9259767 33.4287644, -111.9256534 33.4287431, -111.9255294 33.4287349, -111.9252596 33.4287222, -111.9248331 33.4287021, -111.9246782 33.4287075, -111.9246266 33.4287093, -111.9244999 33.4287216, -111.9243730 33.4287458, -111.9240305 33.4288490, -111.9239513 33.4288729, -111.9239233 33.4288837, -111.9231230 33.4291905, -111.9228024 33.4292566, -111.9225407 33.4292718, -111.9225291 33.4292717)",,320,
315,26301,24301,,1,133.35,2,1600,56,secondary,4,,"LINESTRING (-111.9239810 33.4289763, -111.9241099 33.4289230, -111.9244454 33.4288354, -111.9247554 33.4288082, -111.9251236 33.4288160, -111.9251959 33.4288210, -111.9253820 33.4288337)",,321,
316,26400,26500,,1,13.5,3,1800,56,primary,3,,"LINESTRING (-111.9262201 33.4184421, -111.9262192 33.4185638)",,322,
317,26501,26401,,1,13.5,3,1800,56,primary,3,,"LINESTRING (-111.9263698 33.4185645, -111.9263707 33.4184428)",,323,
318,26600,26700,,1,69.1,3,1800,80,primary,3,,"LINESTRING (-111.9262196 33.4156275, -111.9262211 33.4158477, -111.9262221 33.4159907, -111.9262227 33.4160397, -111.9262249 33.4162334, -111.9262250 33.4162508)",,324,
319,26701,26601,,1,69.23,3,1800,80,primary,3,,"LINESTRING (-111.9263756 33.4162504, -111.9263755 33.4162326, -111.9263732 33.4160382, -111.9263727 33.4159897, -111.9263717 33.4158483, -111.9263702 33.4156260)",,325,
320,26800,26900,,1,2.12,3,1800,56,primary,3,,"LINESTRING (-111.9262249 33.4174498, -111.9262249 33.4174690)",,328,
321,26901,26801,,1,2.12,3,1800,56,primary,3,,"LINESTRING (-111.9263755 33.4174692, -111.9263755 33.4174500)",,329,
322,27000,26802,,1,31.84,3,1800,56,primary,3,,"LINESTRING (-111.9262274 33.4169641, -111.9262263 33.4171284, -111.9262257 33.4172513)",,332,
323,26803,27001,,1,27.81,4,1800,56,primary,3,,"LINESTRING (-111.9263952 33.4172338, -111.9263957 33.4171291, -111.9263967 33.4169830)",,333,
324,27100,27200,,1,76.27,3,1800,56,primary,3,,"LINESTRING (-111.9263220 33.4281957, -111.9263666 33.4280550, -111.9263688 33.4275126)",,334,
325,12400,36804,,1,61.91,5,1800,56,primary,3,,"LINESTRING (-111.9264012 33.4227482, -111.9264075 33.4221898)",,335,
326,26502,27300,,1,29.45,4,1800,56,primary,3,,"LINESTRING (-111.9262013 33.4187270, -111.9262031 33.4189926)",,336,
327,27301,26503,,1,33.66,3,1800,56,primary,3,,"LINESTRING (-111.9263727 33.4190117, -111.9263706 33.4187081)",,337,
328,27400,27500,,1,1.74,3,1800,56,primary,3,,"LINESTRING (-111.9262243 33.4202544, -111.9262249 33.4202701)",,338,
329,27501,27401,,1,1.74,3,1800,56,primary,3,,"LINESTRING (-111.9263754 33.4202659, -111.9263748 33.4202502)",,339,
330,27600,36004,,1,30.78,5,1800,56,primary,3,,"LINESTRING (-111.9261813 33.4142533, -111.9261812 33.4142860, -111.9261803 33.4145309)",,340,
331,36005,27601,,1,38.81,3,1800,56,primary,3,,"LINESTRING (-111.9263684 33.4145677, -111.9263694 33.4142865, -111.9263696 33.4142176)",,341,
332,27101,36904,,1,20.06,4,1800,56,primary,3,,"LINESTRING (-111.9261876 33.4284613, -111.9261856 33.4286422)",,342,
333,36905,27102,,1,23.52,3,1800,56,primary,3,,"LINESTRING (-111.9263548 33.4286567, -111.9263572 33.4284446)",,343,
334,27302,15202,,1,16.95,3,1800,56,primary,3,,"LINESTRING (-111.9262220 33.4192641, -111.9262220 33.4192714, -111.9262229 33.4194170)",,344,
335,15203,27303,,1,16.94,3,1800,56,primary,3,,"LINESTRING (-111.9263735 33.4194163, -111.9263726 33.4192708, -111.9263725 33.4192635)",,345,
336,27701,27800,,1,43.88,4,1800,56,primary,3,,"LINESTRING (-111.9263916 33.4208912, -111.9263891 33.4207332, -111.9263871 33.4206018, -111.9263510 33.4204998)",,346,
337,12102,7402,,1,12.2,3,1800,56,primary,3,,"LINESTRING (-111.9262164 33.4296044, -111.9262151 33.4297144)",,347,
338,7403,12103,,1,12.2,3,1800,56,primary,3,,"LINESTRING (-111.9263657 33.4297156, -111.9263670 33.4296056)",,348,
339,27901,36402,,1,17.63,4,1800,56,primary,3,,"LINESTRING (-111.9262248 33.4241993, -111.9262242 33.4243583)",,349,
340,28001,36805,,1,48.75,5,1800,56,primary,3,,"LINESTRING (-111.9262395 33.4214267, -111.9262402 33.4216218, -111.9262411 33.4218664)",,350,
341,36006,26602,,1,45.16,3,1800,80,primary,3,,"LINESTRING (-111.9262104 33.4149677, -111.9262142 33.4152242, -111.9262156 33.4153163, -111.9262165 33.4153750)",,351,
342,26603,36007,,1,36.54,5,1800,80,primary,3,,"LINESTRING (-111.9264042 33.4153370, -111.9264038 33.4153143, -111.9264024 33.4152222, -111.9263992 33.4150075)",,352,
343,26702,27002,,1,19.14,4,1800,80,primary,3,,"LINESTRING (-111.9262075 33.4165216, -111.9262076 33.4165405, -111.9262085 33.4166943)",,353,
344,27003,26703,,1,23.15,3,1800,80,primary,3,,"LINESTRING (-111.9263780 33.4167116, -111.9263770 33.4165398, -111.9263768 33.4165028)",,354,
345,28101,36403,,1,39.69,4,1800,56,primary,3,,"LINESTRING (-111.9263790 33.4250070, -111.9263805 33.4246490)",,355,
346,26902,26402,,1,69.91,3,1800,56,primary,3,,"LINESTRING (-111.9262243 33.4176672, -111.9262242 33.4177492, -111.9262241 33.4177843, -111.9262238 33.4178886, -111.9262232 33.4179753, -111.9262228 33.4180330, -111.9262210 33.4182978)",,356,
347,26403,26903,,1,69.93,3,1800,56,primary,3,,"LINESTRING (-111.9263716 33.4182985, -111.9263734 33.4180338, -111.9263738 33.4179761, -111.9263744 33.4178892, -111.9263747 33.4177847, -111.9263748 33.4177494, -111.9263749 33.4176677)",,357,
348,36806,27701,,1,111.99,3,1800,56,primary,3,,"LINESTRING (-111.9264071 33.4219012, -111.9264070 33.4218739, -111.9264024 33.4215813, -111.9263986 33.4213363, -111.9263916 33.4208912)",,358,
349,27801,3802,,1,40.94,3,1800,56,primary,3,,"LINESTRING (-111.9262658 33.4204841, -111.9262331 33.4205950, -111.9262363 33.4208500)",,359,
350,3803,28001,,1,35.93,3,1800,56,primary,3,,"LINESTRING (-111.9262383 33.4211026, -111.9262393 33.4213576, -111.9262395 33.4214267)",,360,
351,36807,12701,,1,75.36,3,1800,56,primary,3,,"LINESTRING (-111.9262407 33.4221551, -111.9262405 33.4221644, -111.9262331 33.4228348)",,361,
352,28200,27602,,1,78.64,3,1800,56,primary,3,,"LINESTRING (-111.9262227 33.4132554, -111.9262226 33.4132662, -111.9262219 33.4134636, -111.9262210 33.4137057, -111.9262208 33.4137474, -111.9262207 33.4137846, -111.9262204 33.4138445, -111.9262200 33.4139647)",,362,
353,27603,28201,,1,78.64,3,1800,56,primary,3,,"LINESTRING (-111.9263705 33.4139651, -111.9263710 33.4138449, -111.9263712 33.4137851, -111.9263714 33.4137478, -111.9263716 33.4137061, -111.9263725 33.4134640, -111.9263732 33.4132666, -111.9263732 33.4132558)",,363,
354,28300,4402,,1,4.31,4,1800,56,primary,3,,"LINESTRING (-111.9262006 33.4127011, -111.9262008 33.4127400)",,364,
355,4403,28301,,1,6.01,3,1800,56,primary,3,,"LINESTRING (-111.9263702 33.4127550, -111.9263700 33.4127008)",,365,
356,4404,28202,,1,3.18,3,1800,56,primary,3,,"LINESTRING (-111.9262237 33.4129922, -111.9262235 33.4130209)",,366,
357,28203,4405,,1,3.57,4,1800,56,primary,3,,"LINESTRING (-111.9263929 33.4130213, -111.9263931 33.4129891)",,367,
358,12602,28402,,1,67.21,1,1800,80,primary,3,,"LINESTRING (-111.9258897 33.4233404, -111.9260707 33.4234024, -111.9261044 33.4234305, -111.9261240 33.4234469, -111.9261565 33.4235246, -111.9262262 33.4238157)",,368,
359,28500,25001,,1,102.7,2,1600,56,secondary,4,,"LINESTRING (-111.9311742 33.4289879, -111.9307670 33.4288405, -111.9301272 33.4287003)",,369,
360,13402,7001,,1,27.08,1,1600,60,secondary,4,,"LINESTRING (-111.9350808 33.4302587, -111.9350814 33.4302568, -111.9350755 33.4302282, -111.9350650 33.4302004, -111.9349277 33.4300567)",,370,
361,23104,28600,,1,31.7,1,1200,40,tertiary,5,,"LINESTRING (-111.9289743 33.4219456, -111.9289725 33.4219183, -111.9289710 33.4218954, -111.9289733 33.4216598)",,371,
362,28601,23105,,1,20.38,3,1200,40,tertiary,5,,"LINESTRING (-111.9288598 33.4217130, -111.9288580 33.4218969)",,372,
363,27502,27802,,1,4.63,3,1800,56,primary,3,,"LINESTRING (-111.9262258 33.4203025, -111.9262264 33.4203442)",,373,
364,27803,27503,,1,4.63,3,1800,56,primary,3,,"LINESTRING (-111.9263769 33.4203427, -111.9263763 33.4203010)",,374,
365,28700,28800,,1,48.24,1,1000,30,residential,6,,"LINESTRING (-111.9332945 33.4173262, -111.9327756 33.4173306)",,375,
366,28801,28701,,1,48.24,1,1000,30,residential,6,,"LINESTRING (-111.9327764 33.4173937, -111.9332953 33.4173893)",,376,
367,28802,28900,,1,217.16,1,1000,30,residential,6,,"LINESTRING (-111.9326037 33.4173319, -111.9321363 33.4173350, -111.9315654 33.4173446, -111.9315352 33.4173504, -111.9313858 33.4173790, -111.9303252 33.4173973, -111.9302729 33.4173973)",,377,
368,28901,28803,,1,221.68,1,1000,30,residential,6,,"LINESTRING (-111.9302249 33.4174605, -111.9303260 33.4174605, -111.9313950 33.4174420, -111.9315746 33.4174076, -111.9316062 33.4174071, -111.9321373 33.4173982, -111.9326042 33.4173950)",,378,
369,28902,3302,,1,136.67,1,1000,30,residential,6,,"LINESTRING (-111.9301961 33.4173166, -111.9301785 33.4167279, -111.9301615 33.4166849, -111.9301422 33.4166535, -111.9301052 33.4166286, -111.9300415 33.4166036, -111.9299778 33.4165998, -111.9296380 33.4166031, -111.9295400 33.4166060, -111.9294879 33.4166085)",,379,
370,3303,28903,,1,127.77,1,1000,30,residential,6,,"LINESTRING (-111.9294924 33.4166716, -111.9295436 33.4166690, -111.9296398 33.4166663, -111.9299756 33.4166630, -111.9300223 33.4166658, -111.9300652 33.4166826, -111.9300826 33.4166943, -111.9300919 33.4167095, -111.9301035 33.4167389, -111.9301215 33.4173401)",,380,
371,36105,19201,,1,117.31,2,1800,56,primary,3,,"LINESTRING (-111.9305363 33.4146669, -111.9305094 33.4146672, -111.9303714 33.4146669, -111.9298286 33.4146655, -111.9292746 33.4146670)",,381,
372,29000,18301,,1,68.57,2,1800,56,primary,3,,"LINESTRING (-111.9292764 33.4148001, -111.9300138 33.4147941)",,382,
373,29100,29200,,1,44.34,1,1000,30,residential,6,,"LINESTRING (-111.9418422 33.4234752, -111.9415034 33.4237567)",,383,
374,29201,29101,,1,44.34,1,1000,30,residential,6,,"LINESTRING (-111.9415564 33.4238015, -111.9418952 33.4235201)",,384,
375,29202,35806,,1,144.23,1,1000,40,residential,6,,"LINESTRING (-111.9414315 33.4237576, -111.9409984 33.4234189, -111.9407483 33.4232004, -111.9406849 33.4231783, -111.9401558 33.4231660)",,385,
376,35807,29203,,1,139.1,1,1000,40,residential,6,,"LINESTRING (-111.9401537 33.4232292, -111.9406689 33.4232411, -111.9407049 33.4232536, -111.9409456 33.4234639, -111.9413802 33.4238038)",,386,
377,27200,28101,,1,277.79,3,1800,56,primary,3,,"LINESTRING (-111.9263688 33.4275126, -111.9263790 33.4250070)",,387,
378,11900,27103,,1,76.41,3,1800,56,primary,3,,"LINESTRING (-111.9262149 33.4275086, -111.9262129 33.4280488, -111.9262510 33.4281943)",,388,
379,18001,35004,,1,85.26,3,1800,80,primary,3,,"LINESTRING (-111.9399668 33.4167988, -111.9399333 33.4167174, -111.9398815 33.4165303, -111.9397506 33.4162342, -111.9396564 33.4160780)",,389,
380,24901,24101,,1,32.94,2,1600,56,secondary,4,,"LINESTRING (-111.9294342 33.4287844, -111.9294810 33.4287847, -111.9297880 33.4288003)",,390,
381,29300,29400,,1,85.38,2,1600,56,secondary,4,,"LINESTRING (-111.9313667 33.4291790, -111.9319446 33.4293839, -111.9322303 33.4294304)",,391,
382,26000,28501,,1,73.04,3,1600,56,secondary,4,,"LINESTRING (-111.9321929 33.4292424, -111.9320382 33.4292230, -111.9316808 33.4291318, -111.9314366 33.4290682)",,392,
383,29400,25201,,1,95.61,3,1600,56,secondary,4,,"LINESTRING (-111.9322303 33.4294304, -111.9325109 33.4294481, -111.9331247 33.4294562, -111.9332578 33.4294600)",,393,
384,25600,25901,,1,99.46,3,1600,56,secondary,4,,"LINESTRING (-111.9357542 33.4306075, -111.9360173 33.4306607, -111.9362634 33.4306890, -111.9365807 33.4307001, -111.9368135 33.4306869)",,394,
385,29501,6801,,1,70.1,3,1600,56,secondary,4,,"LINESTRING (-111.9381876 33.4300129, -111.9380508 33.4300944, -111.9376678 33.4303063, -111.9375548 33.4303556)",,395,
386,36306,29501,,1,164.08,2,1600,56,secondary,4,,"LINESTRING (-111.9398349 33.4295867, -111.9392114 33.4296405, -111.9390802 33.4296518, -111.9388274 33.4296956, -111.9387779 33.4297044, -111.9385345 33.4298061, -111.9381876 33.4300129)",,396,
387,29601,13403,,1,72.98,3,1600,56,secondary,4,,"LINESTRING (-111.9343199 33.4298482, -111.9349297 33.4302450, -111.9349401 33.4302517)",,397,
388,25501,29601,,1,27.1,2,1600,56,secondary,4,,"LINESTRING (-111.9340886 33.4296995, -111.9341044 33.4297076, -111.9343199 33.4298482)",,398,
389,24200,29301,,1,54.77,4,1600,56,secondary,4,,"LINESTRING (-111.9305323 33.4289203, -111.9306629 33.4289502, -111.9307178 33.4289677, -111.9310870 33.4290856)",,399,
390,29701,26301,,1,71.53,3,1600,60,secondary,4,,"LINESTRING (-111.9232908 33.4292617, -111.9239810 33.4289763)",,400,
391,29800,29701,,1,72.29,2,1600,60,secondary,4,,"LINESTRING (-111.9225291 33.4293756, -111.9225329 33.4293756, -111.9228048 33.4293625, -111.9230612 33.4293217, -111.9232908 33.4292617)",,401,
392,23302,22402,,1,24.94,2,1600,64,secondary,4,,"LINESTRING (-111.9252807 33.4219827, -111.9250124 33.4219823)",,402,
393,22403,23303,,1,20.93,3,1600,64,secondary,4,,"LINESTRING (-111.9250336 33.4220928, -111.9252588 33.4220932)",,403,
394,8600,29900,,1,3.1,3,1800,56,primary,3,,"LINESTRING (-111.9224980 33.4147141, -111.9224646 33.4147138)",,404,
395,12701,12502,,1,41.95,3,1800,56,primary,3,,"LINESTRING (-111.9262331 33.4228348, -111.9262298 33.4232132)",,405,
396,12503,28402,,1,38.81,3,1800,56,primary,3,,"LINESTRING (-111.9262280 33.4234657, -111.9262262 33.4238157)",,406,
397,28402,27901,,1,42.53,3,1800,56,primary,3,,"LINESTRING (-111.9262262 33.4238157, -111.9262248 33.4241993)",,407,
398,19400,18801,,1,58.02,2,1800,56,primary,3,,"LINESTRING (-111.9273731 33.4146858, -111.9269614 33.4146908, -111.9267491 33.4146920)",,408,
399,19500,29001,,1,153.48,2,1800,56,primary,3,,"LINESTRING (-111.9273676 33.4148082, -111.9274004 33.4148076, -111.9285674 33.4148071, -111.9290182 33.4148025)",,409,
400,30000,3404,,1,246.29,1,1000,30,residential,6,,"LINESTRING (-111.9398052 33.4134725, -111.9371565 33.4134979)",,410,
401,3405,30001,,1,246.29,1,1000,30,residential,6,,"LINESTRING (-111.9371574 33.4135610, -111.9398061 33.4135356)",,411,
