node_id,zone_id,x_coord,y_coord,macro_node_id,macro_link_id,activity_type,is_boundary
9001,,24.8312341,60.1842901,90,,tertiary,0
9002,,24.8310801,60.1844104,90,,tertiary,0
9100,,24.8308858,60.184895,91,,tertiary,0
9101,,24.8307608,60.1849071,91,,tertiary,0
9003,,24.8309725,60.1843773,90,,tertiary,0
5801,,24.8096764,60.1858097,58,,secondary,0
9201,,24.8095876,60.1857792,92,,secondary,0
9300,,24.8095091,60.1857544,93,,secondary,-1
5802,,24.8098098,60.185834,58,,secondary,0
402,,24.80987,60.185766,4,,secondary,0
503,,24.8101328,60.1858516,5,,secondary,0
5702,,24.810058,60.1859236,57,,secondary,0
9500,,24.8106697,60.1861203,95,,secondary,0
9600,,24.812527,60.1862677,96,,tertiary,0
9700,,24.8124944,60.1862909,97,,tertiary,0
9800,,24.8187747,60.1844826,98,,unclassified,0
9900,,24.819352,60.1846538,99,,unclassified,0
9901,,24.8192724,60.1847026,99,,unclassified,0
9801,,24.8187269,60.1845409,98,,unclassified,0
10000,,24.830472,60.1835815,100,,tertiary,0
2102,,24.8283646,60.1840285,21,,tertiary,0
2103,,24.8283698,60.1839639,21,,tertiary,0
10001,,24.8303821,60.1835374,100,,tertiary,0
702,,24.8176689,60.1843363,7,,unclassified,0
9802,,24.8185034,60.1844309,98,,unclassified,0
9803,,24.8184599,60.18449,98,,unclassified,0
703,,24.8176509,60.1843986,7,,unclassified,0
1502,,24.8272815,60.1867533,15,,tertiary,0
10100,,24.8289671,60.1880699,101,,tertiary,0
10101,,24.8288588,60.1881023,101,,tertiary,0
1503,,24.8272231,60.1868196,15,,tertiary,0
10102,,24.8291148,60.1881935,101,,tertiary,0
10200,,24.8340804,60.189269,102,,tertiary,0
10201,,24.8341955,60.1892949,102,,tertiary,0
10103,,24.8290063,60.1882257,101,,tertiary,0
10300,,24.8280858,60.1789068,103,,tertiary,0
10400,,24.8282098,60.1789245,104,,tertiary,0
10401,,24.8281749,60.1789849,104,,tertiary,0
10301,,24.8280509,60.1789672,103,,tertiary,0
10500,,24.8293711,60.1790774,105,,tertiary,0
2602,,24.8294254,60.1790843,26,,tertiary,0
2603,,24.8293945,60.1791452,26,,tertiary,0
10501,,24.8293402,60.1791384,105,,tertiary,0
2604,,24.8296003,60.1791066,26,,tertiary,0
10600,,24.8297317,60.1791235,106,,tertiary,0
10601,,24.8296994,60.1791842,106,,tertiary,0
2605,,24.8295688,60.1791675,26,,tertiary,0
10700,,24.8309607,60.1792826,107,,tertiary,0
3102,,24.8318737,60.1794021,31,,tertiary,0
3103,,24.8318417,60.1794628,31,,tertiary,0
10701,,24.8309287,60.1793434,107,,tertiary,0
3104,,24.8321524,60.1794375,31,,tertiary,0
10800,,24.8333683,60.1797129,108,,tertiary,0
10801,,24.8332834,60.1797593,108,,tertiary,0
3105,,24.832122,60.1794985,31,,tertiary,0
10402,,24.8283825,60.1789477,104,,tertiary,0
10502,,24.8291973,60.1790548,105,,tertiary,0
10503,,24.8291652,60.1791156,105,,tertiary,0
10403,,24.8283504,60.1790084,104,,tertiary,0
10602,,24.8300107,60.1791601,106,,tertiary,0
10702,,24.8306801,60.1792471,107,,tertiary,0
10703,,24.8306501,60.1793081,107,,tertiary,0
10603,,24.8299783,60.1792209,106,,tertiary,0
10900,,24.8264947,60.1788108,109,,tertiary,0
10302,,24.8279084,60.1788846,103,,tertiary,0
10303,,24.8278787,60.1789456,103,,tertiary,0
10901,,24.8265149,60.1788729,109,,tertiary,0
11100,,24.8223554,60.1791131,111,,tertiary,0
11101,,24.8221121,60.17908,111,,tertiary,0
6701,,24.8218885,60.1790546,67,,tertiary,0
11200,,24.8264714,60.1889062,112,,unclassified,0
11300,,24.8269434,60.1887581,113,,unclassified,0
11301,,24.8270107,60.1888113,113,,unclassified,0
11201,,24.8265387,60.1889594,112,,unclassified,0
1302,,24.8253238,60.1892705,13,,unclassified,0
11400,,24.8257918,60.1891218,114,,unclassified,0
11401,,24.8258596,60.1891747,114,,unclassified,0
1303,,24.8253916,60.1893235,13,,unclassified,0
11402,,24.8260349,60.1890445,114,,unclassified,0
11202,,24.8262275,60.1889833,112,,unclassified,0
11203,,24.8262954,60.1890362,112,,unclassified,0
11403,,24.8261028,60.1890975,114,,unclassified,0
11500,,24.8097313,60.1889973,115,,unclassified,0
11600,,24.8094708,60.1890485,116,,unclassified,-1
11601,,24.8094537,60.1889862,116,,unclassified,1
11501,,24.8096205,60.1889621,115,,unclassified,0
11700,,24.8324935,60.1861644,117,,tertiary,0
11800,,24.8339343,60.1873239,118,,tertiary,0
11801,,24.83385,60.1873706,118,,tertiary,0
11701,,24.8324004,60.1862068,117,,tertiary,0
9102,,24.8309374,60.185035,91,,tertiary,0
11900,,24.8311635,60.1852985,119,,tertiary,0
11901,,24.8310527,60.1853286,119,,tertiary,0
9103,,24.8308143,60.185049,91,,tertiary,0
2002,,24.8391256,60.1898237,20,,residential,0
12000,,24.8392143,60.1899436,120,,residential,0
12001,,24.8390958,60.1899654,120,,residential,0
2003,,24.8390136,60.1898541,20,,residential,0
12002,,24.8392752,60.1900311,120,,residential,0
12100,,24.839317,60.1901082,121,,residential,0
12101,,24.8391951,60.1901245,121,,residential,0
12003,,24.8391533,60.1900474,120,,residential,0
8002,,24.8343541,60.1875941,80,,tertiary,0
11802,,24.8340655,60.1874664,118,,tertiary,0
11803,,24.8341492,60.1874194,118,,tertiary,0
8003,,24.8344378,60.1875471,80,,tertiary,0
12102,,24.8393409,60.1902025,121,,residential,0
12200,,24.8393552,60.1903267,122,,residential,-1
12201,,24.8392291,60.1903291,122,,residential,1
12103,,24.8392151,60.190208,121,,residential,0
12300,,24.8369217,60.1901412,123,,residential,0
12400,,24.8370153,60.1901623,124,,residential,0
12401,,24.8369634,60.1902196,124,,residential,0
12301,,24.8368698,60.1901985,123,,residential,0
12500,,24.8380102,60.1904861,125,,residential,0
12600,,24.8381923,60.1908834,126,,residential,-1
12601,,24.8380662,60.1908864,126,,residential,1
12501,,24.8379037,60.1905206,125,,residential,0
104,,24.8353437,60.1895653,1,,residential,0
12302,,24.8367584,60.1901038,123,,residential,0
12303,,24.8367055,60.1901609,123,,residential,0
105,,24.8352442,60.1896039,1,,residential,0
12700,,24.8374097,60.1902407,127,,residential,0
12800,,24.8376698,60.1903092,128,,residential,0
12801,,24.837594,60.1903596,128,,residential,0
12701,,24.8373556,60.1902975,127,,residential,0
12900,,24.8346643,60.1889692,129,,residential,0
2,,24.8347406,60.1889873,0,,residential,0
3,,24.8346655,60.189039,0,,residential,0
12901,,24.8346106,60.1890261,129,,residential,0
1602,,24.8338492,60.1906817,16,,residential,0
13000,,24.8327452,60.1912678,130,,residential,-1
13001,,24.83266,60.1912214,130,,residential,1
1603,,24.8338014,60.1906236,16,,residential,0
12802,,24.8378193,60.1903667,128,,residential,0
12502,,24.8379008,60.1904072,125,,residential,0
12503,,24.8378116,60.1904516,125,,residential,0
12803,,24.8377301,60.1904111,128,,residential,0
12402,,24.8370778,60.190175,124,,residential,0
12702,,24.8372381,60.1902029,127,,residential,0
12703,,24.8371981,60.1902625,127,,residential,0
12403,,24.8370344,60.190234,124,,residential,0
13100,,24.8240021,60.181653,131,,tertiary,0
6902,,24.8238712,60.1815619,69,,tertiary,0
6903,,24.8240226,60.1815053,69,,tertiary,0
13101,,24.8241406,60.181587,131,,tertiary,0
2502,,24.8243423,60.1818182,25,,tertiary,0
13102,,24.824262,60.1817819,131,,tertiary,0
13103,,24.8243892,60.1817121,131,,tertiary,0
2503,,24.8244695,60.1817484,25,,tertiary,0
13200,,24.8322624,60.1860374,132,,tertiary,0
11702,,24.8323723,60.1860982,117,,tertiary,0
11703,,24.8322786,60.1861403,117,,tertiary,0
13201,,24.8321687,60.1860795,132,,tertiary,0
13400,,24.8095651,60.1860914,134,,trunk,0
13401,,24.8097098,60.1859468,134,,trunk,0
5803,,24.8097806,60.1858669,58,,secondary,0
13500,,24.8077848,60.1880641,135,,trunk,1
13600,,24.8087939,60.1868507,136,,trunk,0
13801,,24.8320681,60.1837389,138,,unclassified,0
4502,,24.832089,60.1837628,45,,unclassified,0
13900,,24.8317458,60.1837144,139,,unclassified,0
14000,,24.8318568,60.1837177,140,,unclassified,0
14001,,24.831928,60.1837227,140,,unclassified,0
4503,,24.8321108,60.1838167,45,,unclassified,0
14100,,24.8319038,60.1837802,141,,unclassified,0
14101,,24.8318404,60.1837648,141,,unclassified,0
13901,,24.831738,60.1837244,139,,unclassified,0
14200,,24.8214421,60.1789578,142,,tertiary,1
14300,,24.8215691,60.1789567,143,,tertiary,0
14301,,24.8217493,60.1789557,143,,tertiary,0
6401,,24.8218272,60.1789564,64,,tertiary,0
2902,,24.8232877,60.1822697,29,,unclassified,0
14400,,24.8256143,60.1834399,144,,unclassified,0
14401,,24.8255453,60.1834926,144,,unclassified,0
2903,,24.8231783,60.1823011,29,,unclassified,0
14402,,24.8258565,60.1835164,144,,unclassified,0
2206,,24.8276056,60.1834328,22,,tertiary,0
2207,,24.8276896,60.1834797,22,,tertiary,0
14403,,24.8257903,60.1835699,144,,unclassified,0
4602,,24.8336918,60.184735,46,,unclassified,0
14500,,24.8372492,60.1846975,145,,residential,0
14501,,24.8372492,60.1847604,145,,residential,0
4603,,24.8336829,60.1847977,46,,unclassified,0
14600,,24.8197259,60.181754,146,,tertiary,0
14700,,24.8217245,60.1817698,147,,tertiary,0
14701,,24.8217372,60.1818639,147,,tertiary,0
14601,,24.8197191,60.1818482,146,,tertiary,0
14702,,24.8221519,60.181752,147,,tertiary,0
2802,,24.8223885,60.1817292,28,,tertiary,0
2803,,24.8224289,60.1818213,28,,tertiary,0
14703,,24.822172,60.1818458,147,,tertiary,0
2804,,24.8228008,60.1816761,28,,tertiary,0
6904,,24.8235872,60.1814744,69,,tertiary,0
6905,,24.8237009,60.1815498,69,,tertiary,0
2805,,24.8228538,60.1817668,28,,tertiary,0
5401,,24.8120586,60.1862888,54,,tertiary,0
14800,,24.809398,60.185596,148,,secondary,1
14900,,24.809462,60.1856155,149,,secondary,0
14901,,24.8097068,60.1856914,149,,secondary,0
403,,24.8098544,60.1857397,4,,secondary,0
3202,,24.8389763,60.1802394,32,,secondary,0
15000,,24.8400403,60.1803688,150,,secondary,-1
15001,,24.8399955,60.1804604,150,,secondary,1
3203,,24.8389315,60.180331,32,,secondary,0
15100,,24.8120053,60.1863606,151,,tertiary,0
9401,,24.8116851,60.1863394,94,,secondary,0
5402,,24.8123985,60.1862477,54,,tertiary,0
9601,,24.8124576,60.1862267,96,,tertiary,0
9602,,24.8126292,60.1861278,96,,tertiary,0
15200,,24.8128856,60.1859618,152,,tertiary,0
15201,,24.8129666,60.1860382,152,,tertiary,0
9603,,24.8127983,60.1861472,96,,tertiary,0
5201,,24.8368127,60.1799511,52,,secondary,0
15400,,24.8335068,60.1817976,154,,tertiary,0
15500,,24.8318888,60.1828942,155,,tertiary,0
15501,,24.8318012,60.1828489,155,,tertiary,0
15401,,24.8333905,60.1817732,154,,tertiary,0
15600,,24.8104575,60.1860609,156,,secondary,0
15601,,24.8102068,60.1859899,156,,secondary,0
5703,,24.8100722,60.1859489,57,,secondary,0
5502,,24.8124537,60.1863099,55,,tertiary,0
15700,,24.813449,60.185623,157,,tertiary,0
15800,,24.8156643,60.1842452,158,,tertiary,0
15801,,24.8157858,60.1842674,158,,tertiary,0
15701,,24.8135385,60.1856673,157,,tertiary,0
24601,,24.8222387,60.1862528,246,,tertiary,0
16000,,24.8221346,60.1861072,160,,unclassified,0
15101,,24.8123007,60.1864631,151,,tertiary,0
16200,,24.8132691,60.1857203,162,,tertiary,0
15702,,24.8133207,60.1856897,157,,tertiary,0
15703,,24.8134173,60.1857301,157,,tertiary,0
16201,,24.8133678,60.1857594,162,,tertiary,0
15102,,24.8122331,60.186346,151,,tertiary,0
5403,,24.8122632,60.1863016,54,,tertiary,0
15202,,24.8130677,60.1858557,152,,tertiary,0
16202,,24.8131708,60.1857879,162,,tertiary,0
16203,,24.8132262,60.1858516,162,,tertiary,0
15203,,24.8132016,60.185865,152,,tertiary,0
7301,,24.8160325,60.1836695,73,,tertiary,0
16300,,24.8161717,60.1834794,163,,tertiary,0
16301,,24.8163501,60.1835109,163,,tertiary,0
7302,,24.81621,60.1837024,73,,tertiary,0
7303,,24.816048,60.1838565,73,,tertiary,0
7201,,24.8159925,60.1839197,72,,tertiary,0
11902,,24.8313055,60.1854219,119,,tertiary,0
13202,,24.8321449,60.1859702,132,,tertiary,0
13203,,24.8320493,60.1860113,132,,tertiary,0
11903,,24.8311974,60.1854544,119,,tertiary,0
9902,,24.8195703,60.1847506,99,,unclassified,0
16400,,24.8204263,60.1851519,164,,unclassified,0
16401,,24.8203453,60.1852001,164,,unclassified,0
9903,,24.8194843,60.1847966,99,,unclassified,0
16402,,24.8206481,60.185243,164,,unclassified,0
16001,,24.8220662,60.1859618,160,,unclassified,0
16002,,24.821958,60.1859941,160,,unclassified,0
16403,,24.8205686,60.1852918,164,,unclassified,0
16500,,24.8226027,60.1867529,165,,tertiary,0
1001,,24.8224307,60.186534,10,,tertiary,0
4402,,24.8102416,60.1875868,44,,unclassified,0
16600,,24.8101155,60.1879982,166,,unclassified,0
16601,,24.8099908,60.1879887,166,,unclassified,0
4403,,24.8101169,60.1875772,44,,unclassified,0
16700,,24.8099758,60.1884305,167,,unclassified,0
11502,,24.809844,60.1888567,115,,unclassified,0
11503,,24.8097204,60.1888435,115,,unclassified,0
16701,,24.8098511,60.1884209,167,,unclassified,0
16602,,24.8100702,60.1881404,166,,unclassified,0
16702,,24.810021,60.1882889,167,,unclassified,0
16703,,24.8098964,60.1882788,167,,unclassified,0
16603,,24.8099456,60.1881302,166,,unclassified,0
16800,,24.8318238,60.1835481,168,,tertiary,0
13701,,24.8318454,60.1835826,137,,tertiary,0
13902,,24.8316461,60.1838163,139,,unclassified,0
14002,,24.831856,60.1836126,140,,unclassified,0
14003,,24.8318854,60.1837364,140,,unclassified,0
14102,,24.8318761,60.1837583,141,,unclassified,0
14103,,24.8318248,60.1838443,141,,unclassified,0
8803,,24.8315318,60.1840673,88,,tertiary,0
17100,,24.8285765,60.177477,171,,secondary,0
17200,,24.8298594,60.1779391,172,,secondary,0
17400,,24.8297142,60.1770016,174,,tertiary,-1
17600,,24.827699,60.1763775,176,,motorway,0
17700,,24.8274983,60.1780483,177,,trunk,0
17800,,24.8262131,60.1786058,178,,trunk,0
18000,,24.8279227,60.1773144,180,,motorway,0
18200,,24.829989,60.1778243,182,,motorway,0
18300,,24.8315264,60.1784658,183,,secondary,0
5001,,24.8328082,60.1789648,50,,secondary,0
6601,,24.8230946,60.1791239,66,,tertiary,0
11001,,24.8225855,60.1791453,110,,tertiary,0
18400,,24.830054,60.1780984,184,,secondary,0
18700,,24.8280838,60.175877,187,,motorway,1
18800,,24.8281418,60.1760565,188,,motorway,0
18900,,24.8297989,60.1770736,189,,tertiary,1
19000,,24.829051,60.177226,190,,tertiary,0
6602,,24.8232924,60.1790132,66,,tertiary,0
19100,,24.825235,60.1783639,191,,tertiary,0
19101,,24.8252029,60.1784256,191,,tertiary,0
6603,,24.8233625,60.1790654,66,,tertiary,0
19200,,24.8263885,60.1860918,192,,unclassified,1
1504,,24.8271495,60.1866797,15,,tertiary,0
1505,,24.8270206,60.1866943,15,,tertiary,0
19201,,24.8262801,60.186124,192,,unclassified,-1
19300,,24.8345151,60.1886267,193,,tertiary,0
19400,,24.834543,60.1885733,194,,tertiary,0
19401,,24.8346652,60.1885891,194,,tertiary,0
19301,,24.8346373,60.1886425,193,,tertiary,0
19500,,24.834278,60.1890054,195,,tertiary,0
19600,,24.8343351,60.1888647,196,,tertiary,0
19302,,24.8344503,60.1887427,193,,tertiary,0
10202,,24.8343354,60.1891353,102,,tertiary,0
10203,,24.8342232,60.1891108,102,,tertiary,0
19303,,24.8345591,60.1887597,193,,tertiary,0
19900,,24.8276618,60.1885321,199,,unclassified,0
20000,,24.8286243,60.1882259,200,,unclassified,0
20001,,24.8286922,60.1882788,200,,unclassified,0
19901,,24.8277297,60.1885851,199,,unclassified,0
20100,,24.826036,60.1789233,201,,tertiary,0
6302,,24.8257229,60.1790266,63,,tertiary,0
7102,,24.8244184,60.1794552,71,,tertiary,0
17301,,24.8280126,60.1772126,173,,secondary,0
6202,,24.825172,60.1792609,62,,tertiary,0
7103,,24.8247744,60.1794479,71,,tertiary,0
7104,,24.8246685,60.1794185,71,,tertiary,0
6203,,24.8251354,60.1792398,62,,tertiary,0
20400,,24.8276579,60.1773106,204,,motorway,0
20500,,24.8255916,60.1783999,205,,trunk,0
18101,,24.8288247,60.1773493,181,,motorway,0
20600,,24.8274094,60.1751486,206,,motorway,-1
17901,,24.8279537,60.1772707,179,,motorway,0
20601,,24.82742,60.175111,206,,motorway,-1
20800,,24.8349944,60.1817507,208,,residential,0
902,,24.8354521,60.1822156,9,,residential,0
903,,24.835346,60.1822495,9,,residential,0
20801,,24.8348808,60.1817781,208,,residential,0
904,,24.8356151,60.1823306,9,,residential,0
14502,,24.8374617,60.1846582,145,,residential,0
14503,,24.8373355,60.184656,145,,residential,0
905,,24.8355152,60.1823691,9,,residential,0
14504,,24.8374602,60.1847999,145,,residential,0
20900,,24.8373952,60.1862546,209,,residential,-1
20901,,24.837269,60.1862543,209,,residential,1
14505,,24.8373341,60.1848016,145,,residential,0
21100,,24.8277299,60.1777715,211,,secondary,0
17101,,24.8284464,60.1775099,171,,secondary,0
18602,,24.8282495,60.1776984,186,,secondary,0
21001,,24.8280607,60.1777456,210,,secondary,0
17001,,24.827156,60.1774777,170,,secondary,0
17502,,24.8272384,60.1773445,175,,secondary,0
21201,,24.8272253,60.1776343,212,,secondary,0
5503,,24.8123431,60.1863489,55,,tertiary,0
15103,,24.8122567,60.1863589,151,,tertiary,0
21300,,24.8192924,60.1807051,213,,trunk,0
4801,,24.8188241,60.1810292,48,,trunk,0
20201,,24.8223343,60.1796859,202,,trunk,0
21401,,24.8217563,60.1799256,214,,trunk,0
15802,,24.8157659,60.1841145,158,,tertiary,0
7202,,24.8158085,60.1840385,72,,tertiary,0
7203,,24.81593,60.1840554,72,,tertiary,0
15803,,24.8158874,60.1841314,158,,tertiary,0
7902,,24.8347863,60.1884356,79,,tertiary,0
19402,,24.8347643,60.1884734,194,,tertiary,0
19403,,24.8345824,60.1884472,194,,tertiary,0
7903,,24.8346045,60.1884093,79,,tertiary,0
6702,,24.8218552,60.1790327,67,,tertiary,0
6402,,24.8218614,60.1789747,64,,tertiary,0
8702,,24.8221564,60.1787491,87,,residential,0
21500,,24.8221435,60.1787692,215,,residential,0
21501,,24.822088,60.1788547,215,,residential,0
