agent_id,o_zone_id,d_zone_id,OD_index,path_id,#_of_links,diversion_flag,agent_type,demand_period,volume,toll,travel_time,distance,speed,departure_time_in_min,arrival_time_in_min,departure_time_slot_no,
0,1,2,1->2,0,727,0,sov,AM,1,0.0,52.6458,5.1442,5.8628,405.0000,457.6458,27
1,1,2,1->2,0,727,0,sov,AM,1,0.0,52.3492,5.1442,5.8961,390.0300,442.3792,26
2,1,2,1->2,0,727,0,sov,AM,1,0.0,52.7567,5.1442,5.8505,405.0600,457.8167,27
3,1,2,1->2,0,727,0,sov,AM,1,0.0,60.2975,5.1442,5.1189,360.0900,420.3875,24
4,1,2,1->2,0,727,0,sov,AM,1,0.0,52.7342,5.1442,5.8530,405.1200,457.8542,27
5,1,2,1->2,0,727,0,sov,AM,1,0.0,60.2583,5.1442,5.1222,360.1500,420.4083,24
6,1,2,1->2,0,727,0,sov,AM,1,0.0,52.2742,5.1442,5.9045,390.1800,442.4542,26
7,1,2,1->2,0,727,0,sov,AM,1,0.0,52.7733,5.1442,5.8487,405.2100,457.9833,27
8,1,2,1->2,0,727,0,sov,AM,1,0.0,52.7808,5.1442,5.8478,405.2400,458.0208,27
9,1,2,1->2,0,727,0,sov,AM,1,0.0,52.8050,5.1442,5.8452,405.2700,458.0750,27
10,1,2,1->2,0,727,0,sov,AM,1,0.0,60.1292,5.1442,5.1332,360.3000,420.4292,24
11,1,2,1->2,0,727,0,sov,AM,1,0.0,57.8117,5.1442,5.3390,375.3300,433.1417,25
12,1,2,1->2,0,727,0,sov,AM,1,0.0,57.8567,5.1442,5.3348,375.3600,433.2167,25
13,1,2,1->2,0,727,0,sov,AM,1,0.0,60.0600,5.1442,5.1391,360.3900,420.4500,24
14,1,2,1->2,0,727,0,sov,AM,1,0.0,57.8883,5.1442,5.3319,375.4200,433.3083,25
15,1,2,1->2,0,727,0,sov,AM,1,0.0,52.0958,5.1442,5.9247,390.4500,442.5458,26
16,1,2,1->2,0,727,0,sov,AM,1,0.0,52.1408,5.1442,5.9196,390.4800,442.6208,26
17,1,2,1->2,0,727,0,sov,AM,1,0.0,52.7317,5.1442,5.8533,405.5100,458.2417,27
18,1,2,1->2,0,727,0,sov,AM,1,0.0,52.7392,5.1442,5.8525,405.5400,458.2792,27
19,1,2,1->2,0,727,0,sov,AM,1,0.0,59.9175,5.1442,5.1513,360.5700,420.4875,24
20,1,2,1->2,0,727,0,sov,AM,1,0.0,52.7542,5.1442,5.8508,405.6000,458.3542,27
21,1,2,1->2,0,727,0,sov,AM,1,0.0,57.8533,5.1442,5.3351,375.6300,433.4833,25
22,1,2,1->2,0,727,0,sov,AM,1,0.0,52.1567,5.1442,5.9178,390.6600,442.8167,26
23,1,2,1->2,0,727,0,sov,AM,1,0.0,57.8850,5.1442,5.3322,375.6900,433.5750,25
24,1,2,1->2,0,727,0,sov,AM,1,0.0,59.8217,5.1442,5.1596,360.7200,420.5417,24
25,1,2,1->2,0,727,0,sov,AM,1,0.0,59.8292,5.1442,5.1589,360.7500,420.5792,24
26,1,2,1->2,0,727,0,sov,AM,1,0.0,57.8700,5.1442,5.3336,375.7800,433.6500,25
27,1,2,1->2,0,727,0,sov,AM,1,0.0,59.8067,5.1442,5.1609,360.8100,420.6167,24
28,1,2,1->2,0,727,0,sov,AM,1,0.0,52.7017,5.1442,5.8566,405.8400,458.5417,27
29,1,2,1->2,0,727,0,sov,AM,1,0.0,52.0383,5.1442,5.9313,390.8700,442.9083,26
30,1,2,1->2,0,727,0,sov,AM,1,0.0,52.8083,5.1442,5.8448,405.9000,458.7083,27
31,1,2,1->2,0,727,0,sov,AM,1,0.0,52.8158,5.1442,5.8440,405.9300,458.7458,27
32,1,2,1->2,0,727,0,sov,AM,1,0.0,52.8233,5.1442,5.8431,405.9600,458.7833,27
33,1,2,1->2,0,727,0,sov,AM,1,0.0,57.7517,5.1442,5.3445,375.9900,433.7417,25
34,1,2,1->2,0,727,0,sov,AM,1,0.0,59.7633,5.1442,5.1646,361.0200,420.7833,24
35,1,2,1->2,0,727,0,sov,AM,1,0.0,52.9000,5.1442,5.8347,406.0500,458.9500,27
36,1,2,1->2,0,727,0,sov,AM,1,0.0,59.8325,5.1442,5.1586,361.0800,420.9125,24
37,1,2,1->2,0,727,0,sov,AM,1,0.0,51.8775,5.1442,5.9497,391.1100,442.9875,26
38,1,2,1->2,0,727,0,sov,AM,1,0.0,51.9392,5.1442,5.9426,391.1400,443.0792,26
39,1,2,1->2,0,727,0,sov,AM,1,0.0,59.8175,5.1442,5.1599,361.1700,420.9875,24
40,1,2,1->2,0,727,0,sov,AM,1,0.0,51.9542,5.1442,5.9409,391.2000,443.1542,26
41,1,2,1->2,0,727,0,sov,AM,1,0.0,52.8867,5.1442,5.8361,406.2300,459.1167,27
42,1,2,1->2,0,727,0,sov,AM,1,0.0,59.8608,5.1442,5.1562,361.2600,421.1208,24
43,1,2,1->2,0,727,0,sov,AM,1,0.0,59.9517,5.1442,5.1484,361.2900,421.2417,24
44,1,2,1->2,0,727,0,sov,AM,1,0.0,59.9592,5.1442,5.1477,361.3200,421.2792,24
45,1,2,1->2,0,727,0,sov,AM,1,0.0,52.8583,5.1442,5.8393,406.3500,459.2083,27
46,1,2,1->2,0,727,0,sov,AM,1,0.0,60.0283,5.1442,5.1418,361.3800,421.4083,24
