node_id,node_no,activity_node_flag,zone_id,cell_id,cell_code,info_zone_flag,x_coord,y_coord
9087,7386,0,-1,1486462544,N6,0,-112.038370,33.461390
9088,7387,0,-1,1486462544,N6,0,-112.038370,33.461360
9093,7388,0,-1,1486462544,N6,0,-112.038210,33.461420
9094,7389,0,-1,1486462544,N6,0,-112.038210,33.461390
9095,7390,0,-1,1486462544,N6,0,-112.038140,33.461430
9096,7391,0,-1,1486462544,N6,0,-112.038130,33.461400
9097,7392,0,-1,1486462544,N6,0,-112.038070,33.461450
9098,7393,0,-1,1486462544,N6,0,-112.038060,33.461420
9099,7394,0,-1,1486462544,N6,0,-112.037990,33.461460
9100,7395,0,-1,1486462544,N6,0,-112.037990,33.461430
9101,7396,0,-1,1486462544,N6,0,-112.037920,33.461480
9102,7397,0,-1,1486462544,N6,0,-112.037910,33.461440
9103,7398,0,-1,1486462544,N6,0,-112.037850,33.461490
9104,7399,0,-1,1486462544,N6,0,-112.037840,33.461460
9105,7400,0,-1,1486462544,N6,0,-112.037770,33.461500
9106,7401,0,-1,1486462544,N6,0,-112.037760,33.461470
9111,7402,0,-1,1486462544,N6,0,-112.037630,33.461530
9112,7403,0,-1,1486462544,N6,0,-112.037620,33.461500
9113,7404,0,-1,1486462544,N6,0,-112.037560,33.461540
9114,7405,0,-1,1486462544,N6,0,-112.037550,33.461510
9115,7406,0,-1,1486462544,N6,0,-112.037480,33.461560
9116,7407,0,-1,1486462544,N6,0,-112.037480,33.461520
9117,7408,0,-1,1486462544,N6,0,-112.037410,33.461570
9118,7409,0,-1,1486462544,N6,0,-112.037400,33.461540
9123,7410,0,-1,1486462544,N6,0,-112.037240,33.461600
9124,7411,0,-1,1486462544,N6,0,-112.037230,33.461570
9125,7412,0,-1,1486462544,N6,0,-112.037170,33.461610
9126,7413,0,-1,1486462544,N6,0,-112.037160,33.461580
9127,7414,0,-1,1486462544,N6,0,-112.037090,33.461620
9128,7415,0,-1,1486462544,N6,0,-112.037090,33.461590
9129,7416,0,-1,1486462544,N6,0,-112.037020,33.461630
9130,7417,0,-1,1486462544,N6,0,-112.037010,33.461600
9135,7418,0,-1,1486462544,N6,0,-112.036870,33.461650
9136,7419,0,-1,1486462544,N6,0,-112.036870,33.461620
9137,7420,0,-1,1486462544,N6,0,-112.036800,33.461660
9138,7421,0,-1,1486462544,N6,0,-112.036790,33.461630
9139,7422,0,-1,1486462544,N6,0,-112.036720,33.461670
9140,7423,0,-1,1486462544,N6,0,-112.036720,33.461640
9141,7424,0,-1,1486462544,N6,0,-112.036650,33.461680
9142,7425,0,-1,1486462544,N6,0,-112.036640,33.461650
9143,7426,0,-1,1486462544,N6,0,-112.036580,33.461700
9144,7427,0,-1,1486462544,N6,0,-112.036570,33.461660
9145,7428,0,-1,1486462544,N6,0,-112.036500,33.461710
9146,7429,0,-1,1486462544,N6,0,-112.036500,33.461670
9147,7430,0,-1,1486462544,N6,0,-112.036450,33.461710
9148,7431,0,-1,1486462544,N6,0,-112.036440,33.461680
9149,7432,0,-1,1486462544,N6,0,-112.039740,33.461200
9150,7433,0,-1,1486462544,N6,0,-112.039740,33.461170
9151,7434,0,-1,1486462544,N6,0,-112.039410,33.461230
9152,7435,0,-1,1486462544,N6,0,-112.039400,33.461200
9153,7436,0,-1,1486462544,N6,0,-112.039190,33.461250
9154,7437,0,-1,1486462544,N6,0,-112.039180,33.461220
9155,7438,0,-1,1486462544,N6,0,-112.038890,33.461290
9156,7439,0,-1,1486462544,N6,0,-112.038880,33.461260
9157,7440,0,-1,1486462544,N6,0,-112.038290,33.461410
9158,7441,0,-1,1486462544,N6,0,-112.038280,33.461380
9159,7442,0,-1,1486462544,N6,0,-112.037710,33.461520
9160,7443,0,-1,1486462544,N6,0,-112.037700,33.461490
9161,7444,0,-1,1486462544,N6,0,-112.037320,33.461590
9162,7445,0,-1,1486462544,N6,0,-112.037310,33.461560
9163,7446,0,-1,1486462544,N6,0,-112.036950,33.461640
9164,7447,0,-1,1486462544,N6,0,-112.036940,33.461610
9166,7448,0,-1,1486462544,N6,0,-112.036440,33.461680
9167,7449,0,-1,1486462544,N6,0,-112.036370,33.461730
9168,7450,0,-1,1486462544,N6,0,-112.036360,33.461700
9169,7451,0,-1,1486462544,N6,0,-112.036300,33.461740
9170,7452,0,-1,1486462544,N6,0,-112.036290,33.461710
9171,7453,0,-1,1486462544,N6,0,-112.036230,33.461750
9172,7454,0,-1,1486462544,N6,0,-112.036220,33.461720
9173,7455,0,-1,1486462544,N6,0,-112.036150,33.461770
9174,7456,0,-1,1486462544,N6,0,-112.036140,33.461740
9175,7457,0,-1,1486462544,N6,0,-112.036080,33.461780
9176,7458,0,-1,1486462544,N6,0,-112.036070,33.461750
9177,7459,0,-1,1486462544,N6,0,-112.036000,33.461790
9178,7460,0,-1,1486462544,N6,0,-112.036000,33.461760
9179,7461,0,-1,1486462544,N6,0,-112.035930,33.461810
9180,7462,0,-1,1486462544,N6,0,-112.035920,33.461780
9181,7463,0,-1,1486462544,N6,0,-112.035860,33.461820
9182,7464,0,-1,1486462544,N6,0,-112.035850,33.461790
9187,7465,0,-1,1486462544,N6,0,-112.035730,33.461840
9188,7466,0,-1,1486462544,N6,0,-112.035720,33.461810
9189,7467,0,-1,1486462544,N6,0,-112.035650,33.461850
9190,7468,0,-1,1486462544,N6,0,-112.035650,33.461820
9191,7469,0,-1,1486462544,N6,0,-112.035580,33.461860
9192,7470,0,-1,1486462544,N6,0,-112.035570,33.461830
9193,7471,0,-1,1486462544,N6,0,-112.035500,33.461870
9194,7472,0,-1,1486462544,N6,0,-112.035500,33.461840
9195,7473,0,-1,1486462544,N6,0,-112.035430,33.461880
9196,7474,0,-1,1486462544,N6,0,-112.035420,33.461840
9197,7475,0,-1,1486462544,N6,0,-112.035350,33.461880
9198,7476,0,-1,1486462544,N6,0,-112.035350,33.461850
9203,7477,0,-1,1486462544,N6,0,-112.035180,33.461900
9204,7478,0,-1,1486462544,N6,0,-112.035180,33.461870
9205,7479,0,-1,1486462544,N6,0,-112.035110,33.461910
9206,7480,0,-1,1486462544,N6,0,-112.035110,33.461880
9207,7481,0,-1,1486462544,N6,0,-112.035030,33.461920
9208,7482,0,-1,1486462544,N6,0,-112.035030,33.461890
9209,7483,0,-1,781429840,O6,0,-112.034960,33.461920
9210,7484,0,-1,781429840,O6,0,-112.034960,33.461890
9215,7485,0,-1,781429840,O6,0,-112.034780,33.461940
9216,7486,0,-1,781429840,O6,0,-112.034780,33.461910
9217,7487,0,-1,781429840,O6,0,-112.034710,33.461940
9218,7488,0,-1,781429840,O6,0,-112.034710,33.461910
9219,7489,0,-1,781429840,O6,0,-112.034630,33.461950
9220,7490,0,-1,781429840,O6,0,-112.034630,33.461910
9221,7491,0,-1,781429840,O6,0,-112.034560,33.461950
9222,7492,0,-1,781429840,O6,0,-112.034560,33.461920
9223,7493,0,-1,781429840,O6,0,-112.034480,33.461950
9224,7494,0,-1,781429840,O6,0,-112.034480,33.461920
9225,7495,0,-1,781429840,O6,0,-112.034410,33.461960
9226,7496,0,-1,781429840,O6,0,-112.034410,33.461930
9227,7497,0,-1,781429840,O6,0,-112.034330,33.461960
9228,7498,0,-1,781429840,O6,0,-112.034330,33.461930
9229,7499,0,-1,781429840,O6,0,-112.034260,33.461970
9230,7500,0,-1,781429840,O6,0,-112.034260,33.461930
9231,7501,0,-1,781429840,O6,0,-112.034180,33.461970
9232,7502,0,-1,781429840,O6,0,-112.034180,33.461940
9233,7503,0,-1,781429840,O6,0,-112.034110,33.461970
9234,7504,0,-1,781429840,O6,0,-112.034100,33.461940
9239,7505,0,-1,781429840,O6,0,-112.033970,33.461980
9240,7506,0,-1,781429840,O6,0,-112.033970,33.461950
9241,7507,0,-1,781429840,O6,0,-112.033890,33.461980
9242,7508,0,-1,781429840,O6,0,-112.033890,33.461950
9243,7509,0,-1,781429840,O6,0,-112.033820,33.461980
9244,7510,0,-1,781429840,O6,0,-112.033820,33.461950
9245,7511,0,-1,781429840,O6,0,-112.033740,33.461980
9246,7512,0,-1,781429840,O6,0,-112.033740,33.461950
9247,7513,0,-1,781429840,O6,0,-112.033670,33.461980
9248,7514,0,-1,781429840,O6,0,-112.033660,33.461950
9253,7515,0,-1,781429840,O6,0,-112.033510,33.461980
9254,7516,0,-1,781429840,O6,0,-112.033510,33.461950
9255,7517,0,-1,781429840,O6,0,-112.033440,33.461990
9256,7518,0,-1,781429840,O6,0,-112.033430,33.461950
9257,7519,0,-1,781429840,O6,0,-112.033360,33.461990
9258,7520,0,-1,781429840,O6,0,-112.033360,33.461960
9259,7521,0,-1,781429840,O6,0,-112.033290,33.461990
9260,7522,0,-1,781429840,O6,0,-112.033280,33.461960
9261,7523,0,-1,781429840,O6,0,-112.033210,33.461990
9262,7524,0,-1,781429840,O6,0,-112.033210,33.461960
9263,7525,0,-1,781429840,O6,0,-112.033130,33.461990
9264,7526,0,-1,781429840,O6,0,-112.033130,33.461960
9265,7527,0,-1,781429840,O6,0,-112.033060,33.461990
9266,7528,0,-1,781429840,O6,0,-112.033060,33.461960
9267,7529,0,-1,781429840,O6,0,-112.032980,33.462000
9268,7530,0,-1,781429840,O6,0,-112.032980,33.461970
9269,7531,0,-1,781429840,O6,0,-112.032910,33.462000
9270,7532,0,-1,781429840,O6,0,-112.032910,33.461970
9271,7533,0,-1,781429840,O6,0,-112.032830,33.462000
9272,7534,0,-1,781429840,O6,0,-112.032830,33.461970
9273,7535,0,-1,781429840,O6,0,-112.032760,33.462000
9274,7536,0,-1,781429840,O6,0,-112.032760,33.461970
9277,7537,0,-1,1486462544,N6,0,-112.035800,33.461830
9278,7538,0,-1,1486462544,N6,0,-112.035790,33.461800
9279,7539,0,-1,1486462544,N6,0,-112.035260,33.461900
9280,7540,0,-1,1486462544,N6,0,-112.035250,33.461860
9281,7541,0,-1,781429840,O6,0,-112.034860,33.461930
9282,7542,0,-1,781429840,O6,0,-112.034860,33.461900
9283,7543,0,-1,781429840,O6,0,-112.034040,33.461980
9284,7544,0,-1,781429840,O6,0,-112.034040,33.461950
9285,7545,0,-1,781429840,O6,0,-112.033590,33.461980
9286,7546,0,-1,781429840,O6,0,-112.033590,33.461950
9288,7547,0,-1,-2103472048,M6,0,-112.040480,33.461290
9289,7548,0,-1,-2103472048,M6,0,-112.040410,33.461290
9290,7549,0,-1,-2103472048,M6,0,-112.040330,33.461300
9291,7550,0,-1,-2103472048,M6,0,-112.040260,33.461300
9292,7551,0,-1,-2103472048,M6,0,-112.040180,33.461300
9293,7552,0,-1,-2103472048,M6,0,-112.040110,33.461300
9296,7553,0,-1,1486462544,N6,0,-112.039940,33.461300
9297,7554,0,-1,1486462544,N6,0,-112.039870,33.461310
9298,7555,0,-1,1486462544,N6,0,-112.039790,33.461310
9299,7556,0,-1,1486462544,N6,0,-112.039720,33.461320
9300,7557,0,-1,1486462544,N6,0,-112.039640,33.461320
9301,7558,0,-1,1486462544,N6,0,-112.039570,33.461320
9302,7559,0,-1,1486462544,N6,0,-112.039490,33.461330
9305,7560,0,-1,1486462544,N6,0,-112.039350,33.461340
9306,7561,0,-1,1486462544,N6,0,-112.039280,33.461350
9307,7562,0,-1,1486462544,N6,0,-112.039210,33.461370
9308,7563,0,-1,1486462544,N6,0,-112.039130,33.461380
9311,7564,0,-1,1486462544,N6,0,-112.038970,33.461410
9312,7565,0,-1,1486462544,N6,0,-112.038900,33.461430
9313,7566,0,-1,1486462544,N6,0,-112.038820,33.461450
9314,7567,0,-1,1486462544,N6,0,-112.038750,33.461470
9315,7568,0,-1,1486462544,N6,0,-112.038680,33.461480
9318,7569,0,-1,1486462544,N6,0,-112.038540,33.461530
9319,7570,0,-1,1486462544,N6,0,-112.038480,33.461560
9320,7571,0,-1,1486462544,N6,0,-112.038410,33.461590
9321,7572,0,-1,1486462544,N6,0,-112.038340,33.461620
9324,7573,0,-1,1486462544,N6,0,-112.038180,33.461700
9325,7574,0,-1,1486462544,N6,0,-112.038120,33.461740
9326,7575,0,-1,1486462544,N6,0,-112.038070,33.461780
9329,7576,0,-1,1486462544,N6,0,-112.037970,33.461850
9330,7577,0,-1,1486462544,N6,0,-112.037910,33.461890
9331,7578,0,-1,1486462544,N6,0,-112.037850,33.461930
9334,7579,0,-1,1486462544,N6,0,-112.037780,33.462000
9335,7580,0,-1,1486462544,N6,0,-112.037730,33.462050
9336,7581,0,-1,1486462544,N6,0,-112.037680,33.462100
9337,7582,0,-1,1486462544,N6,0,-112.037630,33.462150
9340,7583,0,-1,1486462544,N6,0,-112.037560,33.462250
9341,7584,0,-1,1486462544,N6,0,-112.037530,33.462300
9344,7585,0,-1,1486462544,N6,0,-112.037480,33.462410
9345,7586,0,-1,1486462544,N6,0,-112.037460,33.462460
9346,7587,0,-1,1486462544,N6,0,-112.037430,33.462520
9349,7588,0,-1,1486462544,N6,0,-112.037400,33.462640
9350,7589,0,-1,1486462544,N6,0,-112.037380,33.462710
9351,7590,0,-1,1486462544,N6,0,-112.037370,33.462770
9352,7591,0,-1,-2103472048,M6,0,-112.040020,33.461300
9353,7592,0,-1,1486462544,N6,0,-112.039430,33.461330
9354,7593,0,-1,1486462544,N6,0,-112.039040,33.461390
9355,7594,0,-1,1486462544,N6,0,-112.038610,33.461500
9356,7595,0,-1,1486462544,N6,0,-112.038240,33.461660
9357,7596,0,-1,1486462544,N6,0,-112.038020,33.461810
9358,7597,0,-1,1486462544,N6,0,-112.037830,33.461960
9359,7598,0,-1,1486462544,N6,0,-112.037590,33.462190
9360,7599,0,-1,1486462544,N6,0,-112.037510,33.462350
9361,7600,0,-1,1486462544,N6,0,-112.037410,33.462580
9363,7601,0,-1,1486462544,N6,0,-112.037360,33.462830
9364,7602,0,-1,1486462544,N6,0,-112.037350,33.462890
9365,7603,0,-1,1486462544,N6,0,-112.037350,33.462960
9368,7604,0,-1,1486462544,N6,0,-112.037350,33.463080
9369,7605,0,-1,1486462544,N6,0,-112.037350,33.463140
9370,7606,0,-1,1486462544,N6,0,-112.037350,33.463200
9373,7607,0,-1,1486462544,N6,0,-112.037380,33.463340
9374,7608,0,-1,1486462544,N6,0,-112.037410,33.463400
9375,7609,0,-1,1486462544,N6,0,-112.037430,33.463460
9376,7610,0,-1,1486462544,N6,0,-112.037450,33.463530
9377,7611,0,-1,1486462544,N6,0,-112.037340,33.463010
9378,7612,0,-1,1486462544,N6,0,-112.037360,33.463280
9380,7613,0,-1,1486462544,N6,0,-112.036550,33.462050
9381,7614,0,-1,1486462544,N6,0,-112.036480,33.462050
9382,7615,0,-1,1486462544,N6,0,-112.036400,33.462050
9383,7616,0,-1,1486462544,N6,0,-112.036330,33.462040
9384,7617,0,-1,1486462544,N6,0,-112.036250,33.462040
9385,7618,0,-1,1486462544,N6,0,-112.036170,33.462040
9386,7619,0,-1,1486462544,N6,0,-112.036100,33.462040
9387,7620,0,-1,1486462544,N6,0,-112.036020,33.462040
9388,7621,0,-1,1486462544,N6,0,-112.035950,33.462030
9389,7622,0,-1,1486462544,N6,0,-112.035870,33.462030
9392,7623,0,-1,1486462544,N6,0,-112.035740,33.462030
9393,7624,0,-1,1486462544,N6,0,-112.035670,33.462030
9394,7625,0,-1,1486462544,N6,0,-112.035590,33.462030
9395,7626,0,-1,1486462544,N6,0,-112.035520,33.462020
9396,7627,0,-1,1486462544,N6,0,-112.035440,33.462020
9397,7628,0,-1,1486462544,N6,0,-112.035370,33.462020
9400,7629,0,-1,1486462544,N6,0,-112.035190,33.462020
9401,7630,0,-1,1486462544,N6,0,-112.035110,33.462020
9402,7631,0,-1,1486462544,N6,0,-112.035040,33.462020
9403,7632,0,-1,781429840,O6,0,-112.034960,33.462020
9406,7633,0,-1,781429840,O6,0,-112.034780,33.462020
9407,7634,0,-1,781429840,O6,0,-112.034710,33.462020
9408,7635,0,-1,781429840,O6,0,-112.034630,33.462020
9409,7636,0,-1,781429840,O6,0,-112.034560,33.462020
9410,7637,0,-1,781429840,O6,0,-112.034480,33.462020
9411,7638,0,-1,781429840,O6,0,-112.034400,33.462020
9412,7639,0,-1,781429840,O6,0,-112.034330,33.462020
9413,7640,0,-1,781429840,O6,0,-112.034250,33.462030
9414,7641,0,-1,781429840,O6,0,-112.034180,33.462030
9415,7642,0,-1,781429840,O6,0,-112.034100,33.462030
9418,7643,0,-1,781429840,O6,0,-112.033960,33.462030
9419,7644,0,-1,781429840,O6,0,-112.033890,33.462020
9420,7645,0,-1,781429840,O6,0,-112.033810,33.462020
9421,7646,0,-1,781429840,O6,0,-112.033730,33.462020
9422,7647,0,-1,781429840,O6,0,-112.033660,33.462020
9425,7648,0,-1,781429840,O6,0,-112.033510,33.462010
9426,7649,0,-1,781429840,O6,0,-112.033430,33.462010
9427,7650,0,-1,781429840,O6,0,-112.033360,33.462010
9428,7651,0,-1,781429840,O6,0,-112.033280,33.462010
9429,7652,0,-1,781429840,O6,0,-112.033210,33.462000
9430,7653,0,-1,781429840,O6,0,-112.033130,33.462000
9431,7654,0,-1,781429840,O6,0,-112.033060,33.462000
9432,7655,0,-1,781429840,O6,0,-112.032980,33.462000
9433,7656,0,-1,781429840,O6,0,-112.032910,33.462000
9434,7657,0,-1,781429840,O6,0,-112.032830,33.461990
9435,7658,0,-1,781429840,O6,0,-112.032760,33.461990
9437,7659,0,-1,1486462544,N6,0,-112.035820,33.462030
9438,7660,0,-1,1486462544,N6,0,-112.035260,33.462020
9439,7661,0,-1,781429840,O6,0,-112.034860,33.462020
9440,7662,0,-1,781429840,O6,0,-112.034040,33.462030
9441,7663,0,-1,781429840,O6,0,-112.033580,33.462020
9443,7664,0,-1,1486462544,N6,0,-112.036710,33.462120
9444,7665,0,-1,1486462544,N6,0,-112.036780,33.462120
9445,7666,0,-1,1486462544,N6,0,-112.036860,33.462120
9446,7667,0,-1,1486462544,N6,0,-112.036930,33.462120
9449,7668,0,-1,1486462544,N6,0,-112.037080,33.462130
9450,7669,0,-1,1486462544,N6,0,-112.037150,33.462130
9451,7670,0,-1,1486462544,N6,0,-112.037230,33.462130
9452,7671,0,-1,1486462544,N6,0,-112.037300,33.462130
9455,7672,0,-1,1486462544,N6,0,-112.037480,33.462130
9456,7673,0,-1,1486462544,N6,0,-112.037550,33.462130
9457,7674,0,-1,1486462544,N6,0,-112.037630,33.462130
9460,7675,0,-1,1486462544,N6,0,-112.037780,33.462120
9461,7676,0,-1,1486462544,N6,0,-112.037860,33.462120
9462,7677,0,-1,1486462544,N6,0,-112.037930,33.462110
9465,7678,0,-1,1486462544,N6,0,-112.038110,33.462100
9466,7679,0,-1,1486462544,N6,0,-112.038190,33.462100
9467,7680,0,-1,1486462544,N6,0,-112.038260,33.462090
9468,7681,0,-1,1486462544,N6,0,-112.038340,33.462090
9469,7682,0,-1,1486462544,N6,0,-112.038410,33.462080
9470,7683,0,-1,1486462544,N6,0,-112.038490,33.462080
9471,7684,0,-1,1486462544,N6,0,-112.038560,33.462070
9472,7685,0,-1,1486462544,N6,0,-112.038640,33.462070
9473,7686,0,-1,1486462544,N6,0,-112.038710,33.462060
9474,7687,0,-1,1486462544,N6,0,-112.038790,33.462060
9475,7688,0,-1,1486462544,N6,0,-112.038860,33.462050
9476,7689,0,-1,1486462544,N6,0,-112.038940,33.462050
9479,7690,0,-1,1486462544,N6,0,-112.039100,33.462040
9480,7691,0,-1,1486462544,N6,0,-112.039180,33.462030
9481,7692,0,-1,1486462544,N6,0,-112.039250,33.462030
9482,7693,0,-1,1486462544,N6,0,-112.039330,33.462020
9483,7694,0,-1,1486462544,N6,0,-112.039400,33.462010
9484,7695,0,-1,1486462544,N6,0,-112.039480,33.462010
9485,7696,0,-1,1486462544,N6,0,-112.039550,33.462000
9488,7697,0,-1,1486462544,N6,0,-112.039710,33.462000
9489,7698,0,-1,1486462544,N6,0,-112.039790,33.462000
9490,7699,0,-1,1486462544,N6,0,-112.039860,33.462000
9491,7700,0,-1,1486462544,N6,0,-112.039940,33.461990
9492,7701,0,-1,-2103472048,M6,0,-112.040010,33.461990
9493,7702,0,-1,-2103472048,M6,0,-112.040090,33.461990
9494,7703,0,-1,-2103472048,M6,0,-112.040160,33.461990
9497,7704,0,-1,-2103472048,M6,0,-112.040330,33.461990
9498,7705,0,-1,-2103472048,M6,0,-112.040400,33.461990
9499,7706,0,-1,-2103472048,M6,0,-112.040480,33.461990
9500,7707,0,-1,-2103472048,M6,0,-112.040550,33.461990
9501,7708,0,-1,-2103472048,M6,0,-112.040630,33.461990
9502,7709,0,-1,-2103472048,M6,0,-112.040700,33.461990
9503,7710,0,-1,-2103472048,M6,0,-112.040780,33.461990
9504,7711,0,-1,-2103472048,M6,0,-112.040860,33.461990
9505,7712,0,-1,-2103472048,M6,0,-112.040930,33.461990
9508,7713,0,-1,-2103472048,M6,0,-112.041110,33.461990
9509,7714,0,-1,-2103472048,M6,0,-112.041180,33.461990
9510,7715,0,-1,-2103472048,M6,0,-112.041260,33.461990
9511,7716,0,-1,-2103472048,M6,0,-112.041330,33.461990
9512,7717,0,-1,-2103472048,M6,0,-112.041410,33.462000
9513,7718,0,-1,-2103472048,M6,0,-112.041490,33.462000
9514,7719,0,-1,-2103472048,M6,0,-112.041560,33.462000
9517,7720,0,-1,-2103472048,M6,0,-112.041730,33.462000
9518,7721,0,-1,-2103472048,M6,0,-112.041800,33.462000
9519,7722,0,-1,-2103472048,M6,0,-112.041880,33.462000
9520,7723,0,-1,-2103472048,M6,0,-112.041950,33.462000
9521,7724,0,-1,-2103472048,M6,0,-112.042030,33.462000
9522,7725,0,-1,-2103472048,M6,0,-112.042100,33.462000
9523,7726,0,-1,-2103472048,M6,0,-112.042180,33.462000
9524,7727,0,-1,-2103472048,M6,0,-112.042250,33.462000
9525,7728,0,-1,-2103472048,M6,0,-112.042330,33.462010
9526,7729,0,-1,-2103472048,M6,0,-112.042400,33.462010
9527,7730,0,-1,-2103472048,M6,0,-112.042480,33.462010
9528,7731,0,-1,-2103472048,M6,0,-112.042560,33.462010
9529,7732,0,-1,-2103472048,M6,0,-112.042630,33.462010
9530,7733,0,-1,-2103472048,M6,0,-112.042710,33.462010
9531,7734,0,-1,-2103472048,M6,0,-112.042780,33.462010
9532,7735,0,-1,-2103472048,M6,0,-112.042860,33.462010
9533,7736,0,-1,-2103472048,M6,0,-112.042930,33.462010
9534,7737,0,-1,-2103472048,M6,0,-112.043000,33.462010
9535,7738,0,-1,1486462544,N6,0,-112.037000,33.462120
9536,7739,0,-1,1486462544,N6,0,-112.037400,33.462130
9537,7740,0,-1,1486462544,N6,0,-112.037710,33.462130
9538,7741,0,-1,1486462544,N6,0,-112.038040,33.462110
9539,7742,0,-1,1486462544,N6,0,-112.039020,33.462040
9540,7743,0,-1,1486462544,N6,0,-112.039630,33.462000
9541,7744,0,-1,-2103472048,M6,0,-112.040250,33.461990
9542,7745,0,-1,-2103472048,M6,0,-112.041030,33.461990
9543,7746,0,-1,-2103472048,M6,0,-112.041650,33.462000
9545,7747,0,-1,-2103472048,M6,0,-112.043080,33.462010
9546,7748,0,-1,-2103472048,M6,0,-112.043150,33.462020
9547,7749,0,-1,-2103472048,M6,0,-112.043230,33.462020
9548,7750,0,-1,-2103472048,M6,0,-112.043300,33.462020
9549,7751,0,-1,-2103472048,M6,0,-112.043380,33.462020
9550,7752,0,-1,-2103472048,M6,0,-112.043450,33.462020
9551,7753,0,-1,-2103472048,M6,0,-112.043530,33.462020
9552,7754,0,-1,-2103472048,M6,0,-112.043600,33.462020
9553,7755,0,-1,-2103472048,M6,0,-112.043680,33.462020
9554,7756,0,-1,-2103472048,M6,0,-112.043750,33.462030
9555,7757,0,-1,-2103472048,M6,0,-112.043830,33.462030
9556,7758,0,-1,-2103472048,M6,0,-112.043900,33.462030
9557,7759,0,-1,-2103472048,M6,0,-112.043980,33.462030
9558,7760,0,-1,-2103472048,M6,0,-112.044050,33.462030
9559,7761,0,-1,-2103472048,M6,0,-112.044130,33.462030
9560,7762,0,-1,-2103472048,M6,0,-112.044200,33.462030
9561,7763,0,-1,-2103472048,M6,0,-112.044280,33.462040
9564,7764,0,-1,-2103472048,M6,0,-112.044450,33.462040
9565,7765,0,-1,-2103472048,M6,0,-112.044520,33.462040
9566,7766,0,-1,-2103472048,M6,0,-112.044600,33.462050
9567,7767,0,-1,-2103472048,M6,0,-112.044670,33.462050
9568,7768,0,-1,-2103472048,M6,0,-112.044750,33.462050
9569,7769,0,-1,-2103472048,M6,0,-112.044820,33.462060
9570,7770,0,-1,-2103472048,M6,0,-112.044900,33.462060
9571,7771,0,-1,-2103472048,M6,0,-112.044970,33.462060
9574,7772,0,-1,-1398439344,L6,0,-112.045140,33.462070
9575,7773,0,-1,-1398439344,L6,0,-112.045210,33.462070
9576,7774,0,-1,-1398439344,L6,0,-112.045290,33.462080
9577,7775,0,-1,-1398439344,L6,0,-112.045360,33.462080
9578,7776,0,-1,-1398439344,L6,0,-112.045440,33.462090
9579,7777,0,-1,-1398439344,L6,0,-112.045510,33.462090
9580,7778,0,-1,-1398439344,L6,0,-112.045590,33.462100
9581,7779,0,-1,-1398439344,L6,0,-112.045660,33.462100
9582,7780,0,-1,-1398439344,L6,0,-112.045740,33.462110
9585,7781,0,-1,-1398439344,L6,0,-112.045900,33.462120
9586,7782,0,-1,-1398439344,L6,0,-112.045980,33.462130
9587,7783,0,-1,-1398439344,L6,0,-112.046050,33.462140
9588,7784,0,-1,-1398439344,L6,0,-112.046130,33.462150
9589,7785,0,-1,-1398439344,L6,0,-112.046200,33.462160
9590,7786,0,-1,-1398439344,L6,0,-112.046280,33.462170
9591,7787,0,-1,-1398439344,L6,0,-112.046350,33.462180
9592,7788,0,-1,-1398439344,L6,0,-112.046420,33.462190
9593,7789,0,-1,-1398439344,L6,0,-112.046500,33.462200
9594,7790,0,-1,-1398439344,L6,0,-112.046570,33.462210
9595,7791,0,-1,-1398439344,L6,0,-112.046650,33.462220
9597,7792,0,-1,-2103472048,M6,0,-112.044370,33.462040
9598,7793,0,-1,-1398439344,L6,0,-112.045060,33.462070
9599,7794,0,-1,-1398439344,L6,0,-112.045830,33.462110
9601,7795,0,-1,-2103472048,M6,0,-112.042920,33.461960
9602,7796,0,-1,-2103472048,M6,0,-112.042850,33.461960
9603,7797,0,-1,-2103472048,M6,0,-112.042770,33.461960
9604,7798,0,-1,-2103472048,M6,0,-112.042700,33.461960
9605,7799,0,-1,-2103472048,M6,0,-112.042620,33.461950
9606,7800,0,-1,-2103472048,M6,0,-112.042550,33.461950
9607,7801,0,-1,-2103472048,M6,0,-112.042470,33.461950
9608,7802,0,-1,-2103472048,M6,0,-112.042390,33.461950
9609,7803,0,-1,-2103472048,M6,0,-112.042320,33.461950
9610,7804,0,-1,-2103472048,M6,0,-112.042240,33.461950
9611,7805,0,-1,-2103472048,M6,0,-112.042170,33.461950
9612,7806,0,-1,-2103472048,M6,0,-112.042090,33.461950
9613,7807,0,-1,-2103472048,M6,0,-112.042020,33.461950
9614,7808,0,-1,-2103472048,M6,0,-112.041940,33.461950
9615,7809,0,-1,-2103472048,M6,0,-112.041870,33.461950
9616,7810,0,-1,-2103472048,M6,0,-112.041790,33.461940
9619,7811,0,-1,-2103472048,M6,0,-112.041660,33.461940
9620,7812,0,-1,-2103472048,M6,0,-112.041590,33.461940
9621,7813,0,-1,-2103472048,M6,0,-112.041510,33.461940
9622,7814,0,-1,-2103472048,M6,0,-112.041440,33.461940
9623,7815,0,-1,-2103472048,M6,0,-112.041360,33.461940
9624,7816,0,-1,-2103472048,M6,0,-112.041290,33.461940
9625,7817,0,-1,-2103472048,M6,0,-112.041210,33.461940
9626,7818,0,-1,-2103472048,M6,0,-112.041130,33.461930
9627,7819,0,-1,-2103472048,M6,0,-112.041060,33.461930
9628,7820,0,-1,-2103472048,M6,0,-112.040980,33.461930
