node_id,name,x_coord,y_coord,node_type,ctrl_type,zone_id,production,attraction,geometry
83,,-112.086490,33.460860,,,0,0.100000,0.100000,"POINT (-112.086490 33.460860)"
84,,-112.086500,33.460830,,,0,0.100000,0.100000,"POINT (-112.086500 33.460830)"
85,,-112.086420,33.460850,,,0,0.100000,0.100000,"POINT (-112.086420 33.460850)"
86,,-112.086430,33.460820,,,0,0.100000,0.100000,"POINT (-112.086430 33.460820)"
87,,-112.086350,33.460840,,,0,0.100000,0.100000,"POINT (-112.086350 33.460840)"
88,,-112.086350,33.460810,,,0,0.100000,0.100000,"POINT (-112.086350 33.460810)"
89,,-112.086270,33.460830,,,0,0.100000,0.100000,"POINT (-112.086270 33.460830)"
90,,-112.086280,33.460800,,,0,0.100000,0.100000,"POINT (-112.086280 33.460800)"
91,,-112.086200,33.460820,,,0,0.100000,0.100000,"POINT (-112.086200 33.460820)"
92,,-112.086200,33.460790,,,0,0.100000,0.100000,"POINT (-112.086200 33.460790)"
93,,-112.086120,33.460800,,,0,0.100000,0.100000,"POINT (-112.086120 33.460800)"
94,,-112.086130,33.460770,,,0,0.100000,0.100000,"POINT (-112.086130 33.460770)"
95,,-112.086050,33.460790,,,0,0.100000,0.100000,"POINT (-112.086050 33.460790)"
96,,-112.086060,33.460760,,,0,0.100000,0.100000,"POINT (-112.086060 33.460760)"
97,,-112.085980,33.460780,,,0,0.100000,0.100000,"POINT (-112.085980 33.460780)"
98,,-112.085980,33.460750,,,0,0.100000,0.100000,"POINT (-112.085980 33.460750)"
99,,-112.085900,33.460770,,,0,0.100000,0.100000,"POINT (-112.085900 33.460770)"
100,,-112.085910,33.460740,,,0,0.100000,0.100000,"POINT (-112.085910 33.460740)"
101,,-112.085830,33.460760,,,0,0.100000,0.100000,"POINT (-112.085830 33.460760)"
102,,-112.085830,33.460730,,,0,0.100000,0.100000,"POINT (-112.085830 33.460730)"
103,,-112.085750,33.460750,,,0,0.100000,0.100000,"POINT (-112.085750 33.460750)"
104,,-112.085760,33.460710,,,0,0.100000,0.100000,"POINT (-112.085760 33.460710)"
105,,-112.085680,33.460730,,,0,0.100000,0.100000,"POINT (-112.085680 33.460730)"
106,,-112.085690,33.460700,,,0,0.100000,0.100000,"POINT (-112.085690 33.460700)"
107,,-112.085610,33.460720,,,0,0.100000,0.100000,"POINT (-112.085610 33.460720)"
108,,-112.085610,33.460690,,,0,0.100000,0.100000,"POINT (-112.085610 33.460690)"
109,,-112.085550,33.460710,,,0,0.100000,0.100000,"POINT (-112.085550 33.460710)"
110,,-112.085550,33.460680,,,0,0.100000,0.100000,"POINT (-112.085550 33.460680)"
111,,-112.088050,33.461110,,,0,0.100000,0.100000,"POINT (-112.088050 33.461110)"
112,,-112.088050,33.461080,,,0,0.100000,0.100000,"POINT (-112.088050 33.461080)"
114,,-112.078750,33.429060,,,0,0.100000,0.100000,"POINT (-112.078750 33.429060)"
115,,-112.078810,33.429090,,,0,0.100000,0.100000,"POINT (-112.078810 33.429090)"
118,,-112.078980,33.429140,,,0,0.100000,0.100000,"POINT (-112.078980 33.429140)"
121,,-112.079170,33.429160,,,0,0.100000,0.100000,"POINT (-112.079170 33.429160)"
122,,-112.079240,33.429170,,,0,0.100000,0.100000,"POINT (-112.079240 33.429170)"
123,,-112.079320,33.429180,,,0,0.100000,0.100000,"POINT (-112.079320 33.429180)"
124,,-112.079390,33.429200,,,0,0.100000,0.100000,"POINT (-112.079390 33.429200)"
125,,-112.079470,33.429210,,,0,0.100000,0.100000,"POINT (-112.079470 33.429210)"
128,,-112.079610,33.429230,,,0,0.100000,0.100000,"POINT (-112.079610 33.429230)"
129,,-112.079690,33.429250,,,0,0.100000,0.100000,"POINT (-112.079690 33.429250)"
130,,-112.079760,33.429260,,,0,0.100000,0.100000,"POINT (-112.079760 33.429260)"
131,,-112.079830,33.429270,,,0,0.100000,0.100000,"POINT (-112.079830 33.429270)"
134,,-112.079980,33.429300,,,0,0.100000,0.100000,"POINT (-112.079980 33.429300)"
135,,-112.080050,33.429310,,,0,0.100000,0.100000,"POINT (-112.080050 33.429310)"
136,,-112.080130,33.429320,,,0,0.100000,0.100000,"POINT (-112.080130 33.429320)"
137,,-112.080200,33.429340,,,0,0.100000,0.100000,"POINT (-112.080200 33.429340)"
138,,-112.080280,33.429350,,,0,0.100000,0.100000,"POINT (-112.080280 33.429350)"
139,,-112.080350,33.429360,,,0,0.100000,0.100000,"POINT (-112.080350 33.429360)"
142,,-112.080520,33.429390,,,0,0.100000,0.100000,"POINT (-112.080520 33.429390)"
143,,-112.080590,33.429410,,,0,0.100000,0.100000,"POINT (-112.080590 33.429410)"
144,,-112.080670,33.429420,,,0,0.100000,0.100000,"POINT (-112.080670 33.429420)"
145,,-112.080740,33.429430,,,0,0.100000,0.100000,"POINT (-112.080740 33.429430)"
148,,-112.080920,33.429470,,,0,0.100000,0.100000,"POINT (-112.080920 33.429470)"
149,,-112.080990,33.429480,,,0,0.100000,0.100000,"POINT (-112.080990 33.429480)"
152,,-112.081140,33.429500,,,0,0.100000,0.100000,"POINT (-112.081140 33.429500)"
153,,-112.081220,33.429510,,,0,0.100000,0.100000,"POINT (-112.081220 33.429510)"
156,,-112.081350,33.429530,,,0,0.100000,0.100000,"POINT (-112.081350 33.429530)"
159,,-112.081480,33.429590,,,0,0.100000,0.100000,"POINT (-112.081480 33.429590)"
160,,-112.078910,33.429130,,,0,0.100000,0.100000,"POINT (-112.078910 33.429130)"
161,,-112.079090,33.429150,,,0,0.100000,0.100000,"POINT (-112.079090 33.429150)"
162,,-112.079540,33.429220,,,0,0.100000,0.100000,"POINT (-112.079540 33.429220)"
163,,-112.079910,33.429290,,,0,0.100000,0.100000,"POINT (-112.079910 33.429290)"
164,,-112.080450,33.429380,,,0,0.100000,0.100000,"POINT (-112.080450 33.429380)"
165,,-112.080840,33.429450,,,0,0.100000,0.100000,"POINT (-112.080840 33.429450)"
166,,-112.081070,33.429490,,,0,0.100000,0.100000,"POINT (-112.081070 33.429490)"
167,,-112.081270,33.429520,,,0,0.100000,0.100000,"POINT (-112.081270 33.429520)"
168,,-112.081420,33.429540,,,0,0.100000,0.100000,"POINT (-112.081420 33.429540)"
169,,-112.081460,33.428840,,,0,0.100000,0.100000,"POINT (-112.081460 33.428840)"
170,,-112.081390,33.428840,,,0,0.100000,0.100000,"POINT (-112.081390 33.428840)"
171,,-112.081310,33.428840,,,0,0.100000,0.100000,"POINT (-112.081310 33.428840)"
172,,-112.081240,33.428840,,,0,0.100000,0.100000,"POINT (-112.081240 33.428840)"
173,,-112.081160,33.428840,,,0,0.100000,0.100000,"POINT (-112.081160 33.428840)"
174,,-112.081090,33.428840,,,0,0.100000,0.100000,"POINT (-112.081090 33.428840)"
177,,-112.080970,33.428840,,,0,0.100000,0.100000,"POINT (-112.080970 33.428840)"
178,,-112.080890,33.428840,,,0,0.100000,0.100000,"POINT (-112.080890 33.428840)"
179,,-112.080820,33.428840,,,0,0.100000,0.100000,"POINT (-112.080820 33.428840)"
180,,-112.080740,33.428840,,,0,0.100000,0.100000,"POINT (-112.080740 33.428840)"
181,,-112.080660,33.428830,,,0,0.100000,0.100000,"POINT (-112.080660 33.428830)"
182,,-112.080590,33.428830,,,0,0.100000,0.100000,"POINT (-112.080590 33.428830)"
183,,-112.080510,33.428830,,,0,0.100000,0.100000,"POINT (-112.080510 33.428830)"
184,,-112.080440,33.428830,,,0,0.100000,0.100000,"POINT (-112.080440 33.428830)"
185,,-112.080360,33.428830,,,0,0.100000,0.100000,"POINT (-112.080360 33.428830)"
186,,-112.080290,33.428830,,,0,0.100000,0.100000,"POINT (-112.080290 33.428830)"
187,,-112.080210,33.428830,,,0,0.100000,0.100000,"POINT (-112.080210 33.428830)"
188,,-112.080140,33.428830,,,0,0.100000,0.100000,"POINT (-112.080140 33.428830)"
189,,-112.080060,33.428830,,,0,0.100000,0.100000,"POINT (-112.080060 33.428830)"
190,,-112.079990,33.428830,,,0,0.100000,0.100000,"POINT (-112.079990 33.428830)"
191,,-112.079910,33.428830,,,0,0.100000,0.100000,"POINT (-112.079910 33.428830)"
194,,-112.079760,33.428820,,,0,0.100000,0.100000,"POINT (-112.079760 33.428820)"
195,,-112.079680,33.428820,,,0,0.100000,0.100000,"POINT (-112.079680 33.428820)"
196,,-112.079610,33.428820,,,0,0.100000,0.100000,"POINT (-112.079610 33.428820)"
197,,-112.079530,33.428820,,,0,0.100000,0.100000,"POINT (-112.079530 33.428820)"
198,,-112.079460,33.428820,,,0,0.100000,0.100000,"POINT (-112.079460 33.428820)"
199,,-112.079380,33.428810,,,0,0.100000,0.100000,"POINT (-112.079380 33.428810)"
200,,-112.079310,33.428810,,,0,0.100000,0.100000,"POINT (-112.079310 33.428810)"
201,,-112.079230,33.428810,,,0,0.100000,0.100000,"POINT (-112.079230 33.428810)"
202,,-112.079160,33.428810,,,0,0.100000,0.100000,"POINT (-112.079160 33.428810)"
203,,-112.079080,33.428810,,,0,0.100000,0.100000,"POINT (-112.079080 33.428810)"
204,,-112.079010,33.428810,,,0,0.100000,0.100000,"POINT (-112.079010 33.428810)"
205,,-112.078930,33.428800,,,0,0.100000,0.100000,"POINT (-112.078930 33.428800)"
206,,-112.078860,33.428800,,,0,0.100000,0.100000,"POINT (-112.078860 33.428800)"
207,,-112.078780,33.428800,,,0,0.100000,0.100000,"POINT (-112.078780 33.428800)"
210,,-112.078660,33.428800,,,0,0.100000,0.100000,"POINT (-112.078660 33.428800)"
211,,-112.078590,33.428810,,,0,0.100000,0.100000,"POINT (-112.078590 33.428810)"
212,,-112.078510,33.428810,,,0,0.100000,0.100000,"POINT (-112.078510 33.428810)"
213,,-112.078440,33.428820,,,0,0.100000,0.100000,"POINT (-112.078440 33.428820)"
214,,-112.078360,33.428820,,,0,0.100000,0.100000,"POINT (-112.078360 33.428820)"
215,,-112.078290,33.428820,,,0,0.100000,0.100000,"POINT (-112.078290 33.428820)"
216,,-112.078210,33.428830,,,0,0.100000,0.100000,"POINT (-112.078210 33.428830)"
218,,-112.081040,33.428840,,,0,0.100000,0.100000,"POINT (-112.081040 33.428840)"
219,,-112.079830,33.428830,,,0,0.100000,0.100000,"POINT (-112.079830 33.428830)"
220,,-112.078740,33.428800,,,0,0.100000,0.100000,"POINT (-112.078740 33.428800)"
222,,-112.066690,33.461620,,,0,0.100000,0.100000,"POINT (-112.066690 33.461620)"
223,,-112.066610,33.461650,,,0,0.100000,0.100000,"POINT (-112.066610 33.461650)"
224,,-112.066620,33.461620,,,0,0.100000,0.100000,"POINT (-112.066620 33.461620)"
269,,-112.065620,33.461880,,,0,0.100000,0.100000,"POINT (-112.065620 33.461880)"
270,,-112.065600,33.461860,,,0,0.100000,0.100000,"POINT (-112.065600 33.461860)"
271,,-112.066520,33.461640,,,0,0.100000,0.100000,"POINT (-112.066520 33.461640)"
272,,-112.066520,33.461610,,,0,0.100000,0.100000,"POINT (-112.066520 33.461610)"
273,,-112.066410,33.461640,,,0,0.100000,0.100000,"POINT (-112.066410 33.461640)"
274,,-112.066410,33.461610,,,0,0.100000,0.100000,"POINT (-112.066410 33.461610)"
275,,-112.066330,33.461650,,,0,0.100000,0.100000,"POINT (-112.066330 33.461650)"
276,,-112.066330,33.461620,,,0,0.100000,0.100000,"POINT (-112.066330 33.461620)"
277,,-112.066250,33.461660,,,0,0.100000,0.100000,"POINT (-112.066250 33.461660)"
278,,-112.066240,33.461620,,,0,0.100000,0.100000,"POINT (-112.066240 33.461620)"
279,,-112.066170,33.461670,,,0,0.100000,0.100000,"POINT (-112.066170 33.461670)"
280,,-112.066170,33.461640,,,0,0.100000,0.100000,"POINT (-112.066170 33.461640)"
281,,-112.066100,33.461680,,,0,0.100000,0.100000,"POINT (-112.066100 33.461680)"
282,,-112.066090,33.461650,,,0,0.100000,0.100000,"POINT (-112.066090 33.461650)"
283,,-112.066040,33.461700,,,0,0.100000,0.100000,"POINT (-112.066040 33.461700)"
284,,-112.066020,33.461670,,,0,0.100000,0.100000,"POINT (-112.066020 33.461670)"
285,,-112.065960,33.461720,,,0,0.100000,0.100000,"POINT (-112.065960 33.461720)"
286,,-112.065940,33.461690,,,0,0.100000,0.100000,"POINT (-112.065940 33.461690)"
287,,-112.065860,33.461760,,,0,0.100000,0.100000,"POINT (-112.065860 33.461760)"
288,,-112.065840,33.461730,,,0,0.100000,0.100000,"POINT (-112.065840 33.461730)"
289,,-112.065790,33.461790,,,0,0.100000,0.100000,"POINT (-112.065790 33.461790)"
290,,-112.065770,33.461760,,,0,0.100000,0.100000,"POINT (-112.065770 33.461760)"
291,,-112.065710,33.461830,,,0,0.100000,0.100000,"POINT (-112.065710 33.461830)"
292,,-112.065690,33.461800,,,0,0.100000,0.100000,"POINT (-112.065690 33.461800)"
294,,-112.037710,33.444040,,,0,0.100000,0.100000,"POINT (-112.037710 33.444040)"
295,,-112.037700,33.443980,,,0,0.100000,0.100000,"POINT (-112.037700 33.443980)"
298,,-112.037690,33.443840,,,0,0.100000,0.100000,"POINT (-112.037690 33.443840)"
299,,-112.037680,33.443770,,,0,0.100000,0.100000,"POINT (-112.037680 33.443770)"
300,,-112.037670,33.443710,,,0,0.100000,0.100000,"POINT (-112.037670 33.443710)"
303,,-112.037660,33.443580,,,0,0.100000,0.100000,"POINT (-112.037660 33.443580)"
304,,-112.037650,33.443520,,,0,0.100000,0.100000,"POINT (-112.037650 33.443520)"
305,,-112.037650,33.443460,,,0,0.100000,0.100000,"POINT (-112.037650 33.443460)"
306,,-112.037640,33.443390,,,0,0.100000,0.100000,"POINT (-112.037640 33.443390)"
307,,-112.037630,33.443330,,,0,0.100000,0.100000,"POINT (-112.037630 33.443330)"
308,,-112.037630,33.443270,,,0,0.100000,0.100000,"POINT (-112.037630 33.443270)"
309,,-112.037620,33.443210,,,0,0.100000,0.100000,"POINT (-112.037620 33.443210)"
310,,-112.037620,33.443140,,,0,0.100000,0.100000,"POINT (-112.037620 33.443140)"
311,,-112.037610,33.443080,,,0,0.100000,0.100000,"POINT (-112.037610 33.443080)"
313,,-112.037690,33.443900,,,0,0.100000,0.100000,"POINT (-112.037690 33.443900)"
314,,-112.037660,33.443650,,,0,0.100000,0.100000,"POINT (-112.037660 33.443650)"
315,,-112.098870,33.428580,,,0,0.100000,0.100000,"POINT (-112.098870 33.428580)"
316,,-112.098800,33.428600,,,0,0.100000,0.100000,"POINT (-112.098800 33.428600)"
317,,-112.098730,33.428610,,,0,0.100000,0.100000,"POINT (-112.098730 33.428610)"
318,,-112.098650,33.428620,,,0,0.100000,0.100000,"POINT (-112.098650 33.428620)"
319,,-112.098580,33.428630,,,0,0.100000,0.100000,"POINT (-112.098580 33.428630)"
320,,-112.098500,33.428650,,,0,0.100000,0.100000,"POINT (-112.098500 33.428650)"
321,,-112.098430,33.428660,,,0,0.100000,0.100000,"POINT (-112.098430 33.428660)"
322,,-112.098360,33.428670,,,0,0.100000,0.100000,"POINT (-112.098360 33.428670)"
325,,-112.098230,33.428690,,,0,0.100000,0.100000,"POINT (-112.098230 33.428690)"
326,,-112.098150,33.428700,,,0,0.100000,0.100000,"POINT (-112.098150 33.428700)"
327,,-112.098080,33.428710,,,0,0.100000,0.100000,"POINT (-112.098080 33.428710)"
328,,-112.098010,33.428720,,,0,0.100000,0.100000,"POINT (-112.098010 33.428720)"
329,,-112.097930,33.428730,,,0,0.100000,0.100000,"POINT (-112.097930 33.428730)"
330,,-112.097860,33.428740,,,0,0.100000,0.100000,"POINT (-112.097860 33.428740)"
331,,-112.097780,33.428750,,,0,0.100000,0.100000,"POINT (-112.097780 33.428750)"
332,,-112.097710,33.428760,,,0,0.100000,0.100000,"POINT (-112.097710 33.428760)"
333,,-112.097630,33.428770,,,0,0.100000,0.100000,"POINT (-112.097630 33.428770)"
334,,-112.097560,33.428780,,,0,0.100000,0.100000,"POINT (-112.097560 33.428780)"
335,,-112.097480,33.428790,,,0,0.100000,0.100000,"POINT (-112.097480 33.428790)"
336,,-112.097410,33.428800,,,0,0.100000,0.100000,"POINT (-112.097410 33.428800)"
337,,-112.097340,33.428810,,,0,0.100000,0.100000,"POINT (-112.097340 33.428810)"
338,,-112.097260,33.428820,,,0,0.100000,0.100000,"POINT (-112.097260 33.428820)"
339,,-112.097190,33.428830,,,0,0.100000,0.100000,"POINT (-112.097190 33.428830)"
340,,-112.097110,33.428830,,,0,0.100000,0.100000,"POINT (-112.097110 33.428830)"
341,,-112.097040,33.428840,,,0,0.100000,0.100000,"POINT (-112.097040 33.428840)"
342,,-112.096960,33.428850,,,0,0.100000,0.100000,"POINT (-112.096960 33.428850)"
343,,-112.096890,33.428860,,,0,0.100000,0.100000,"POINT (-112.096890 33.428860)"
344,,-112.096810,33.428870,,,0,0.100000,0.100000,"POINT (-112.096810 33.428870)"
345,,-112.096740,33.428880,,,0,0.100000,0.100000,"POINT (-112.096740 33.428880)"
346,,-112.096670,33.428890,,,0,0.100000,0.100000,"POINT (-112.096670 33.428890)"
347,,-112.096590,33.428900,,,0,0.100000,0.100000,"POINT (-112.096590 33.428900)"
348,,-112.096520,33.428910,,,0,0.100000,0.100000,"POINT (-112.096520 33.428910)"
349,,-112.096440,33.428920,,,0,0.100000,0.100000,"POINT (-112.096440 33.428920)"
350,,-112.096370,33.428930,,,0,0.100000,0.100000,"POINT (-112.096370 33.428930)"
351,,-112.096290,33.428940,,,0,0.100000,0.100000,"POINT (-112.096290 33.428940)"
352,,-112.096210,33.428950,,,0,0.100000,0.100000,"POINT (-112.096210 33.428950)"
353,,-112.098300,33.428680,,,0,0.100000,0.100000,"POINT (-112.098300 33.428680)"
355,,-112.052850,33.461830,,,0,0.100000,0.100000,"POINT (-112.052850 33.461830)"
356,,-112.052780,33.461820,,,0,0.100000,0.100000,"POINT (-112.052780 33.461820)"
357,,-112.052700,33.461810,,,0,0.100000,0.100000,"POINT (-112.052700 33.461810)"
358,,-112.052630,33.461800,,,0,0.100000,0.100000,"POINT (-112.052630 33.461800)"
359,,-112.052550,33.461790,,,0,0.100000,0.100000,"POINT (-112.052550 33.461790)"
360,,-112.052480,33.461780,,,0,0.100000,0.100000,"POINT (-112.052480 33.461780)"
361,,-112.052400,33.461780,,,0,0.100000,0.100000,"POINT (-112.052400 33.461780)"
362,,-112.052330,33.461770,,,0,0.100000,0.100000,"POINT (-112.052330 33.461770)"
365,,-112.052180,33.461760,,,0,0.100000,0.100000,"POINT (-112.052180 33.461760)"
366,,-112.052110,33.461760,,,0,0.100000,0.100000,"POINT (-112.052110 33.461760)"
367,,-112.052030,33.461750,,,0,0.100000,0.100000,"POINT (-112.052030 33.461750)"
370,,-112.051840,33.461750,,,0,0.100000,0.100000,"POINT (-112.051840 33.461750)"
371,,-112.051770,33.461750,,,0,0.100000,0.100000,"POINT (-112.051770 33.461750)"
372,,-112.051690,33.461740,,,0,0.100000,0.100000,"POINT (-112.051690 33.461740)"
375,,-112.051520,33.461740,,,0,0.100000,0.100000,"POINT (-112.051520 33.461740)"
376,,-112.051450,33.461730,,,0,0.100000,0.100000,"POINT (-112.051450 33.461730)"
377,,-112.051370,33.461730,,,0,0.100000,0.100000,"POINT (-112.051370 33.461730)"
378,,-112.051300,33.461730,,,0,0.100000,0.100000,"POINT (-112.051300 33.461730)"
379,,-112.051220,33.461720,,,0,0.100000,0.100000,"POINT (-112.051220 33.461720)"
382,,-112.051080,33.461710,,,0,0.100000,0.100000,"POINT (-112.051080 33.461710)"
383,,-112.051010,33.461710,,,0,0.100000,0.100000,"POINT (-112.051010 33.461710)"
384,,-112.050930,33.461700,,,0,0.100000,0.100000,"POINT (-112.050930 33.461700)"
385,,-112.050860,33.461700,,,0,0.100000,0.100000,"POINT (-112.050860 33.461700)"
386,,-112.050780,33.461690,,,0,0.100000,0.100000,"POINT (-112.050780 33.461690)"
387,,-112.050710,33.461690,,,0,0.100000,0.100000,"POINT (-112.050710 33.461690)"
390,,-112.050540,33.461670,,,0,0.100000,0.100000,"POINT (-112.050540 33.461670)"
391,,-112.052260,33.461760,,,0,0.100000,0.100000,"POINT (-112.052260 33.461760)"
392,,-112.051920,33.461750,,,0,0.100000,0.100000,"POINT (-112.051920 33.461750)"
393,,-112.051600,33.461740,,,0,0.100000,0.100000,"POINT (-112.051600 33.461740)"
394,,-112.051160,33.461720,,,0,0.100000,0.100000,"POINT (-112.051160 33.461720)"
395,,-112.050650,33.461680,,,0,0.100000,0.100000,"POINT (-112.050650 33.461680)"
397,,-112.028990,33.462530,,,0,0.100000,0.100000,"POINT (-112.028990 33.462530)"
398,,-112.029060,33.462480,,,0,0.100000,0.100000,"POINT (-112.029060 33.462480)"
399,,-112.029060,33.462520,,,0,0.100000,0.100000,"POINT (-112.029060 33.462520)"
400,,-112.029130,33.462470,,,0,0.100000,0.100000,"POINT (-112.029130 33.462470)"
401,,-112.029140,33.462500,,,0,0.100000,0.100000,"POINT (-112.029140 33.462500)"
402,,-112.029210,33.462460,,,0,0.100000,0.100000,"POINT (-112.029210 33.462460)"
403,,-112.029210,33.462490,,,0,0.100000,0.100000,"POINT (-112.029210 33.462490)"
404,,-112.029280,33.462450,,,0,0.100000,0.100000,"POINT (-112.029280 33.462450)"
