name,node_id,osm_node_id,osm_highway,zone_id,ctrl_type,node_type,activity_type,is_boundary,x_coord,y_coord,main_node_id,poi_id,notes
,0,41529691,traffic_signals,,signal,,tertiary,0,-111.9304264,33.4231268,,,
,1,41529697,,,,,residential,0,-111.9290798,33.4242989,,,
,2,3101265641,,,,,residential,0,-111.9412691,33.4243385,,,
,4,2626664037,,,,,residential,0,-111.9376334,33.4243567,,,
,5,41529813,,,,,residential,0,-111.936666,33.4243591,,,
,6,316007232,traffic_signals,,signal,,tertiary,0,-111.9349809,33.4243346,,,
,7,41533533,,,,,primary,0,-111.9412608,33.4219305,,,
,8,7265020288,,,,,residential,0,-111.94123,33.4205223,,,
,9,41563455,,,,,residential,0,-111.94234,33.4136148,,,
,10,,,,,,residential,2,-111.9424,33.4147029,,,boundary node created by osm2gmns
,11,,,,,,residential,2,-111.9424,33.4190423,,,boundary node created by osm2gmns
,12,41563464,,,,,residential,0,-111.9423945,33.4190482,,,
,13,7265020297,,,,,residential,0,-111.9423773,33.4204312,,,
,15,316870046,,,,,primary,0,-111.9382922,33.4149218,,,
,16,41624258,,,,,primary,0,-111.9373669,33.4146466,,,
,17,4346575408,,,,,primary,0,-111.9370216,33.4146084,,,
,18,41630200,traffic_signals,,signal,,primary,0,-111.9400776,33.4264624,,,
,19,41630202,,,,,residential,0,-111.940778,33.4264585,,,
,23,41533538,,,,,residential,0,-111.9412354,33.4190569,,,
,24,,,,,,residential,2,-111.9424,33.4190481,,,boundary node created by osm2gmns
,25,41662601,,,,,secondary,0,-111.9398928,33.4136273,,,
,26,,,,,,residential,2,-111.9424,33.4136138,,,boundary node created by osm2gmns
,29,337713512,,,,,tertiary,0,-111.9394161,33.4254973,,,
,30,3642940510,,,,,tertiary,0,-111.938161,33.4254954,,,
,31,41746580,,,,,tertiary,0,-111.9366724,33.4254992,,,
,32,5201685464,,,,,tertiary,0,-111.928844,33.4180457,,,
,33,41654675,,,,,tertiary,0,-111.9294043,33.4166443,,,
,34,41830283,,,,,residential,0,-111.9370709,33.4135303,,,
,35,41830285,,,,,residential,0,-111.9349328,33.4135475,,,
,36,41855562,,,,,residential,0,-111.9225915,33.4128945,,,
,37,,,,,,residential,2,-111.9225896,33.4127,,,boundary node created by osm2gmns
,38,41573985,,,,,tertiary,0,-111.9262379,33.4209763,,,
,39,,,,,,tertiary,2,-111.9224,33.4201699,,,boundary node created by osm2gmns
,40,5333539971,,,,,residential,0,-111.936655,33.4174833,,,
,41,5333539972,traffic_signals,,signal,,residential,0,-111.9366276,33.4162059,,,
,43,316880529,,,,,residential,0,-111.9370852,33.4145236,,,
,44,41573974,traffic_signals,,signal,,primary,0,-111.9262973,33.4128826,,,
,45,41966652,,,,,residential,0,-111.9232609,33.4128945,,,
,46,,,,,,residential,2,-111.9224,33.4128945,,,boundary node created by osm2gmns
,47,41995466,,,,,residential,0,-111.9381178,33.419078,,,
,49,,,,,,residential,2,-111.9232589,33.4127,,,boundary node created by osm2gmns
,51,3712803330,,,,,residential,0,-111.9381294,33.4205154,,,
,52,41746582,traffic_signals,,signal,,tertiary,0,-111.9349278,33.4254396,,,
,53,42304472,,,,,tertiary,0,-111.9349761,33.4232093,,,
,55,41662598,,,,,residential,0,-111.9399783,33.4162056,,,
,56,41533544,,,,,residential,0,-111.941205,33.416204,,,
,57,,,,,,residential,2,-111.9424,33.4161906,,,boundary node created by osm2gmns
,58,41800245,,,,,tertiary,0,-111.9289198,33.4202704,,,
,59,5414658105,,,,,residential,2,-111.9278714,33.4202692,,,
,60,3983483499,,,,,residential,0,-111.939166,33.4147167,,,
,61,4636339214,,,,,residential,0,-111.9388999,33.4205078,,,
,63,42273739,,,,,residential,0,-111.9381595,33.4231914,,,
,64,41957870,,,,,residential,0,-111.9366651,33.4232037,,,
,65,41662596,,,,,residential,0,-111.9400253,33.4176249,,,
,66,41533540,,,,,residential,0,-111.94123,33.4176195,,,
,67,,,,,,residential,2,-111.9424,33.4176183,,,boundary node created by osm2gmns
,68,2714318037,traffic_signals,,signal,,secondary,0,-111.9374158,33.430404,,,
,69,316128443,,,,,secondary,0,-111.9356428,33.430435,,,
,70,2714318030,,,,,secondary,0,-111.9349285,33.4300573,,,
,71,4346614528,,,,,secondary,0,-111.9346717,33.4298726,,,
,72,,,,,,primary,1,-111.9404178,33.4312,,,boundary node created by osm2gmns
,73,3101265647,,,,,primary,0,-111.9401399,33.4303209,,,
,74,316128740,,,,,primary,0,-111.926289,33.4298413,,,
,75,,,,,,primary,2,-111.9262877,33.4312,,,boundary node created by osm2gmns
,76,2065989254,,,,,residential,0,-111.9408253,33.4147456,,,
,78,2625358988,,,,,primary,0,-111.9381424,33.4149982,,,
,80,4346569402,,,,,secondary,0,-111.9399016,33.4142825,,,
,81,42351391,turning_circle,,,,residential,2,-111.9339665,33.4183547,,,
,82,316872729,,,,,residential,0,-111.9338292,33.4183283,,,
,83,5280009872,traffic_signals,,signal,,tertiary,0,-111.9288549,33.4184369,,,
,84,5200239622,,,,,tertiary,0,-111.9349493,33.414314,,,
,86,5165146154,,,,,primary,0,-111.9224969,33.4147141,,,
,88,,,,,,residential,2,-111.9305537,33.4127,,,boundary node created by osm2gmns
,89,330691322,traffic_signals,,signal,,primary,0,-111.9262989,33.420098,,,
,90,330689192,traffic_signals,,signal,,residential,0,-111.9225356,33.416758,,,
,91,5201685470,,,,,tertiary,0,-111.9295097,33.4227418,,,
,92,2941419921,traffic_signals,,signal,,tertiary,0,-111.9338795,33.4250026,,,
,93,330693619,,,,,tertiary,0,-111.9312627,33.4233579,,,
,94,330693678,traffic_signals,,signal,,tertiary,0,-111.9320888,33.4241868,,,
,95,2941419922,traffic_signals,,signal,,tertiary,0,-111.9334639,33.425007,,,
,96,5201685473,,,,,tertiary,0,-111.9339446,33.4251998,,,
,97,41800471,,,,,residential,0,-111.9307043,33.4135726,,,
,98,,,,,,residential,2,-111.9306797,33.4127,,,boundary node created by osm2gmns
,99,5618898812,,,,,secondary,0,-111.9228964,33.4220263,,,
,100,337822444,,,,,residential,2,-111.9228983,33.4238125,,,
,101,5333560369,,,,,residential,0,-111.9366575,33.4176535,,,
,102,2625359004,,,,,residential,0,-111.9398468,33.4176189,,,
,103,5200239624,,,,,residential,0,-111.9349506,33.4161111,,,
,104,42351327,,,,,residential,0,-111.933278,33.4160881,,,
,105,41533545,,,,,residential,0,-111.9411894,33.4147443,,,
,106,,,,,,residential,2,-111.9424,33.4147285,,,boundary node created by osm2gmns
,107,8444581043,,,,,residential,0,-111.9366651,33.4223635,,,
,108,2321431354,,,,,residential,2,-111.9366784,33.4212889,,,
,109,2321431315,,,,,residential,0,-111.9366517,33.4212922,,,
,110,317701014,,,,,primary,0,-111.940029,33.4174558,,,
,111,2625359002,,,,,residential,0,-111.9398439,33.4174549,,,
,115,4346586751,,,,,primary,0,-111.939954,33.422988,,,
,119,5133355429,,,,,primary,0,-111.9262149,33.4275095,,,
,120,2916287189,crossing,,,,primary,0,-111.9262855,33.4290006,,,
,121,4347879988,,,,,primary,0,-111.9262931,33.4294787,,,
,123,2704829964,,,,,primary,0,-111.9263882,33.4238834,,,
,124,4347879983,,,,,primary,0,-111.9264012,33.4227473,,,
,125,2704829953,,,,,primary,0,-111.9262287,33.4233394,,,
,126,2704829954,,,,,primary,0,-111.9258887,33.4233401,,,
,127,2704829949,,,,,primary,0,-111.9262331,33.4228357,,,
,128,,,,,,secondary,1,-111.9424,33.4293505,,,boundary node created by osm2gmns
,129,2714318003,,,,,secondary,0,-111.941344,33.4294485,,,
