name,link_id,osm_way_id,from_node_id,to_node_id,dir_flag,length,lanes,free_speed,capacity,link_type_name,link_type,geometry,allowed_uses,from_biway,is_link,VDF_fftt1,VDF_cap1
East 14th Street,40,5627987,35,34,1,198.8,1,30,1000,residential,6,"LINESTRING (-111.9349328 33.4135475, -111.9350416 33.4135466, -111.9370709 33.4135303)",auto,1,0,,
South Bonarden Lane,41,5631352,36,37,1,21.56,1,30,1000,residential,6,"LINESTRING (-111.9225915 33.4128945, -111.9225896 33.4127000)",auto,1,0,,
South Bonarden Lane,42,5631352,37,36,1,21.56,1,30,1000,residential,6,"LINESTRING (-111.9225896 33.4127000, -111.9225915 33.4128945)",auto,1,0,,
East 8th Street,43,5636208,38,39,1,367.84,1,48,1200,tertiary,5,"LINESTRING (-111.9262379 33.4209763, -111.9261191 33.4209521, -111.9243772 33.4205887, -111.9242516 33.4205624, -111.9241712 33.4205457, -111.9239250 33.4204935, -111.9231271 33.4203242, -111.9228355 33.4202623, -111.9224000 33.4201699)",auto,1,0,,
East 8th Street,44,5636208,39,38,1,367.84,1,48,1200,tertiary,5,"LINESTRING (-111.9224000 33.4201699, -111.9228355 33.4202623, -111.9231271 33.4203242, -111.9239250 33.4204935, -111.9241712 33.4205457, -111.9242516 33.4205624, -111.9243772 33.4205887, -111.9261191 33.4209521, -111.9262379 33.4209763)",auto,1,0,,
South Forest Avenue,45,5640924,40,41,1,141.65,1,24,1000,residential,6,"LINESTRING (-111.9366550 33.4174833, -111.9366520 33.4173873, -111.9366318 33.4164108, -111.9366289 33.4162774, -111.9366276 33.4162059)",auto,1,0,,
South Forest Avenue,46,5640924,41,40,1,141.65,1,24,1000,residential,6,"LINESTRING (-111.9366276 33.4162059, -111.9366289 33.4162774, -111.9366318 33.4164108, -111.9366520 33.4173873, -111.9366550 33.4174833)",auto,1,0,,
South Forest Avenue,47,5640924,41,356,1,162.47,1,24,1000,residential,6,"LINESTRING (-111.9366276 33.4162059, -111.9366262 33.4161337, -111.9366159 33.4154174, -111.9366121 33.4151484, -111.9366113 33.4150834, -111.9366063 33.4149395, -111.9366078 33.4148100, -111.9366081 33.4147406)",auto,1,0,,
South Forest Avenue,48,5640924,356,41,1,162.47,1,24,1000,residential,6,"LINESTRING (-111.9366081 33.4147406, -111.9366078 33.4148100, -111.9366063 33.4149395, -111.9366113 33.4150834, -111.9366121 33.4151484, -111.9366159 33.4154174, -111.9366262 33.4161337, -111.9366276 33.4162059)",auto,1,0,,
South Forest Avenue,49,5640932,34,43,1,110.13,1,30,1000,residential,6,"LINESTRING (-111.9370709 33.4135303, -111.9370743 33.4140281, -111.9370852 33.4145236)",auto,1,0,,
South Forest Avenue,50,5640932,43,34,1,110.13,1,30,1000,residential,6,"LINESTRING (-111.9370852 33.4145236, -111.9370743 33.4140281, -111.9370709 33.4135303)",auto,1,0,,
East Spence Avenue,51,5641525,44,45,1,282.33,1,30,1000,residential,6,"LINESTRING (-111.9262973 33.4128826, -111.9261355 33.4128828, -111.9261230 33.4128827, -111.9258083 33.4128812, -111.9253426 33.4128789, -111.9251673 33.4128802, -111.9249906 33.4128815, -111.9239684 33.4128892, -111.9238608 33.4128900, -111.9232609 33.4128945)",auto,1,0,,
East Spence Avenue,52,5641525,45,44,1,282.33,1,30,1000,residential,6,"LINESTRING (-111.9232609 33.4128945, -111.9238608 33.4128900, -111.9239684 33.4128892, -111.9249906 33.4128815, -111.9251673 33.4128802, -111.9253426 33.4128789, -111.9258083 33.4128812, -111.9261230 33.4128827, -111.9261355 33.4128828, -111.9262973 33.4128826)",auto,1,0,,
East Spence Avenue,53,5641525,45,36,1,62.24,1,30,1000,residential,6,"LINESTRING (-111.9232609 33.4128945, -111.9228708 33.4128936, -111.9225915 33.4128945)",auto,1,0,,
East Spence Avenue,54,5641525,36,45,1,62.24,1,30,1000,residential,6,"LINESTRING (-111.9225915 33.4128945, -111.9228708 33.4128936, -111.9232609 33.4128945)",auto,1,0,,
East Spence Avenue,55,5641525,36,46,1,17.81,1,30,1000,residential,6,"LINESTRING (-111.9225915 33.4128945, -111.9224000 33.4128945)",auto,1,0,,
East Spence Avenue,56,5641525,46,36,1,17.81,1,30,1000,residential,6,"LINESTRING (-111.9224000 33.4128945, -111.9225915 33.4128945)",auto,1,0,,
East 10th Street,57,5643860,47,353,1,161.47,1,30,1000,residential,6,"LINESTRING (-111.9381178 33.4190780, -111.9385216 33.4190719, -111.9387912 33.4190679, -111.9394786 33.4190668, -111.9398004 33.4190634, -111.9398540 33.4190575)",auto,1,0,,
East 10th Street,58,5643860,353,47,1,161.47,1,30,1000,residential,6,"LINESTRING (-111.9398540 33.4190575, -111.9398004 33.4190634, -111.9394786 33.4190668, -111.9387912 33.4190679, -111.9385216 33.4190719, -111.9381178 33.4190780)",auto,1,0,,
South Jentilly Lane,59,5644707,45,49,1,21.56,1,30,1000,residential,6,"LINESTRING (-111.9232609 33.4128945, -111.9232589 33.4127000)",auto,1,0,,
South Jentilly Lane,60,5644707,49,45,1,21.56,1,30,1000,residential,6,"LINESTRING (-111.9232589 33.4127000, -111.9232609 33.4128945)",auto,1,0,,
South Myrtle Avenue,61,5658805,357,51,1,153.26,1,30,1000,residential,6,"LINESTRING (-111.9381462 33.4218977, -111.9381440 33.4218328, -111.9381441 33.4218230, -111.9381352 33.4213307, -111.9381331 33.4212166, -111.9381294 33.4205154)",auto,1,0,,
South Myrtle Avenue,62,5658805,51,357,1,153.26,1,30,1000,residential,6,"LINESTRING (-111.9381294 33.4205154, -111.9381331 33.4212166, -111.9381352 33.4213307, -111.9381441 33.4218230, -111.9381440 33.4218328, -111.9381462 33.4218977)",auto,1,0,,
South Myrtle Avenue,63,5658805,51,47,1,159.37,1,30,1000,residential,6,"LINESTRING (-111.9381294 33.4205154, -111.9381211 33.4199626, -111.9381172 33.4196844, -111.9381177 33.4191316, -111.9381178 33.4190780)",auto,1,0,,
South Myrtle Avenue,64,5658805,47,51,1,159.37,1,30,1000,residential,6,"LINESTRING (-111.9381178 33.4190780, -111.9381177 33.4191316, -111.9381172 33.4196844, -111.9381211 33.4199626, -111.9381294 33.4205154)",auto,1,0,,
South College Avenue,65,5660964,52,6,1,122.98,1,40,1200,tertiary,5,"LINESTRING (-111.9349278 33.4254396, -111.9349717 33.4252787, -111.9349838 33.4248448, -111.9349808 33.4243956, -111.9349809 33.4243346)",auto,1,0,,
South College Avenue,66,5660964,6,52,1,122.98,1,40,1200,tertiary,5,"LINESTRING (-111.9349809 33.4243346, -111.9349808 33.4243956, -111.9349838 33.4248448, -111.9349717 33.4252787, -111.9349278 33.4254396)",auto,1,0,,
South College Avenue,67,5660964,6,53,1,124.86,1,40,1200,tertiary,5,"LINESTRING (-111.9349809 33.4243346, -111.9349826 33.4242604, -111.9349897 33.4234920, -111.9349900 33.4233768, -111.9349911 33.4233422, -111.9349907 33.4232970, -111.9349761 33.4232093)",auto,1,0,,
South College Avenue,68,5660964,53,6,1,124.86,1,40,1200,tertiary,5,"LINESTRING (-111.9349761 33.4232093, -111.9349907 33.4232970, -111.9349911 33.4233422, -111.9349900 33.4233768, -111.9349897 33.4234920, -111.9349826 33.4242604, -111.9349809 33.4243346)",auto,1,0,,
South College Avenue,69,5660964,53,355,1,133.85,1,40,1200,tertiary,5,"LINESTRING (-111.9349761 33.4232093, -111.9349741 33.4231487, -111.9349739 33.4231174, -111.9349706 33.4226097, -111.9349659 33.4220803, -111.9349691 33.4220021)",auto,1,0,,
South College Avenue,70,5660964,355,53,1,133.85,1,40,1200,tertiary,5,"LINESTRING (-111.9349691 33.4220021, -111.9349659 33.4220803, -111.9349706 33.4226097, -111.9349739 33.4231174, -111.9349741 33.4231487, -111.9349761 33.4232093)",auto,1,0,,
West 12th Street,71,5662409,55,56,1,114.05,1,30,1000,residential,6,"LINESTRING (-111.9399783 33.4162056, -111.9400367 33.4162052, -111.9405834 33.4162013, -111.9412050 33.4162040)",auto,1,0,,
West 12th Street,72,5662409,56,55,1,114.05,1,30,1000,residential,6,"LINESTRING (-111.9412050 33.4162040, -111.9405834 33.4162013, -111.9400367 33.4162052, -111.9399783 33.4162056)",auto,1,0,,
West 12th Street,73,5662409,56,57,1,111.12,1,30,1000,residential,6,"LINESTRING (-111.9412050 33.4162040, -111.9418210 33.4161933, -111.9424000 33.4161906)",auto,1,0,,
West 12th Street,74,5662409,57,56,1,111.12,1,30,1000,residential,6,"LINESTRING (-111.9424000 33.4161906, -111.9418210 33.4161933, -111.9412050 33.4162040)",auto,1,0,,
East Tyler Street,75,5664425,58,59,1,97.47,1,30,1000,residential,6,"LINESTRING (-111.9289198 33.4202704, -111.9288130 33.4202727, -111.9288000 33.4202730, -111.9280217 33.4202698, -111.9278714 33.4202692)",auto,1,0,,
East Tyler Street,76,5664425,59,58,1,97.47,1,30,1000,residential,6,"LINESTRING (-111.9278714 33.4202692, -111.9280217 33.4202698, -111.9288000 33.4202730, -111.9288130 33.4202727, -111.9289198 33.4202704)",auto,1,0,,
East 13th Street,77,5665834,60,16,1,167.81,1,30,1000,residential,6,"LINESTRING (-111.9391660 33.4147167, -111.9390998 33.4147175, -111.9389509 33.4147146, -111.9388947 33.4147102, -111.9388268 33.4147020, -111.9386759 33.4146732, -111.9385770 33.4146636, -111.9384793 33.4146618, -111.9380531 33.4146540, -111.9378899 33.4146534, -111.9376248 33.4146524, -111.9374558 33.4146478, -111.9373669 33.4146466)",auto,0,0,,
West 9th Street,78,5669184,51,61,1,71.64,1,40,1000,residential,6,"LINESTRING (-111.9381294 33.4205154, -111.9384389 33.4205124, -111.9385710 33.4205111, -111.9388999 33.4205078)",auto,1,0,,
West 9th Street,79,5669184,61,51,1,71.64,1,40,1000,residential,6,"LINESTRING (-111.9388999 33.4205078, -111.9385710 33.4205111, -111.9384389 33.4205124, -111.9381294 33.4205154)",auto,1,0,,
East 7th Street,80,5670078,358,63,1,167.21,1,40,1000,residential,6,"LINESTRING (-111.9399581 33.4231886, -111.9398537 33.4231887, -111.9394081 33.4231893, -111.9386929 33.4231902, -111.9386834 33.4231902, -111.9382169 33.4231912, -111.9381595 33.4231914)",auto,1,0,,
East 7th Street,81,5670078,63,358,1,167.21,1,40,1000,residential,6,"LINESTRING (-111.9381595 33.4231914, -111.9382169 33.4231912, -111.9386834 33.4231902, -111.9386929 33.4231902, -111.9394081 33.4231893, -111.9398537 33.4231887, -111.9399581 33.4231886)",auto,1,0,,
East 7th Street,82,5670078,63,64,1,138.94,1,40,1000,residential,6,"LINESTRING (-111.9381595 33.4231914, -111.9380587 33.4231924, -111.9374296 33.4231985, -111.9370222 33.4232024, -111.9367632 33.4232049, -111.9366651 33.4232037)",auto,1,0,,
East 7th Street,83,5670078,64,63,1,138.94,1,40,1000,residential,6,"LINESTRING (-111.9366651 33.4232037, -111.9367632 33.4232049, -111.9370222 33.4232024, -111.9374296 33.4231985, -111.9380587 33.4231924, -111.9381595 33.4231914)",auto,1,0,,
East 7th Street,84,5670078,64,53,1,157.03,1,40,1000,residential,6,"LINESTRING (-111.9366651 33.4232037, -111.9365584 33.4232063, -111.9354760 33.4232079, -111.9351141 33.4232087, -111.9349761 33.4232093)",auto,1,0,,
East 7th Street,85,5670078,53,64,1,157.03,1,40,1000,residential,6,"LINESTRING (-111.9349761 33.4232093, -111.9351141 33.4232087, -111.9354760 33.4232079, -111.9365584 33.4232063, -111.9366651 33.4232037)",auto,1,0,,
West 11th Street,86,5691747,65,66,1,112.02,1,40,1000,residential,6,"LINESTRING (-111.9400253 33.4176249, -111.9401446 33.4176277, -111.9405079 33.4176276, -111.9406098 33.4176261, -111.9412300 33.4176195)",auto,1,0,,
West 11th Street,87,5691747,66,65,1,112.02,1,40,1000,residential,6,"LINESTRING (-111.9412300 33.4176195, -111.9406098 33.4176261, -111.9405079 33.4176276, -111.9401446 33.4176277, -111.9400253 33.4176249)",auto,1,0,,
West 11th Street,88,5691747,66,67,1,108.78,1,40,1000,residential,6,"LINESTRING (-111.9412300 33.4176195, -111.9418304 33.4176181, -111.9424000 33.4176183)",auto,1,0,,
West 11th Street,89,5691747,67,66,1,108.78,1,40,1000,residential,6,"LINESTRING (-111.9424000 33.4176183, -111.9418304 33.4176181, -111.9412300 33.4176195)",auto,1,0,,
East Rio Salado Parkway,90,23617748,68,69,1,168.89,2,56,1600,secondary,4,"LINESTRING (-111.9374158 33.4304040, -111.9373130 33.4304390, -111.9372259 33.4304688, -111.9368333 33.4305487, -111.9364650 33.4305639, -111.9360834 33.4305321, -111.9356428 33.4304350)",auto,0,0,,
East Rio Salado Parkway,91,23617748,69,70,1,78.72,2,56,1600,secondary,4,"LINESTRING (-111.9356428 33.4304350, -111.9351525 33.4302054, -111.9349285 33.4300573)",auto,0,0,,
East Rio Salado Parkway,92,23617748,70,71,1,31.45,2,56,1600,secondary,4,"LINESTRING (-111.9349285 33.4300573, -111.9346717 33.4298726)",auto,0,0,,
South Mill Avenue,93,28752299,72,73,1,100.92,2,48,1800,primary,3,"LINESTRING (-111.9404178 33.4312000, -111.9403980 33.4311519, -111.9403060 33.4308981, -111.9402509 33.4307385, -111.9401986 33.4305606, -111.9401399 33.4303209)",auto,0,0,,
North Scottsdale Road,94,28752533,74,75,1,150.64,3,56,1800,primary,3,"LINESTRING (-111.9262890 33.4298413, -111.9262877 33.4312000)",auto,1,0,,
North Scottsdale Road,95,28752533,75,74,1,150.64,3,56,1800,primary,3,"LINESTRING (-111.9262877 33.4312000, -111.9262890 33.4298413)",auto,1,0,,
West 13th Street,96,28821415,76,359,1,85.48,1,30,1000,residential,6,"LINESTRING (-111.9408253 33.4147456, -111.9407023 33.4147245, -111.9405641 33.4147222, -111.9404620 33.4147190, -111.9403334 33.4147072, -111.9400873 33.4147093, -111.9399094 33.4147094)",auto,0,0,,
East 13th Street,97,28821444,78,15,1,16.39,1,30,1000,residential,6,"LINESTRING (-111.9381424 33.4149982, -111.9381757 33.4149863, -111.9382691 33.4149393, -111.9382922 33.4149218)",auto,0,0,,
East 13th Street,98,28821444,15,359,1,154.5,1,30,1000,residential,6,"LINESTRING (-111.9382922 33.4149218, -111.9383332 33.4148959, -111.9384187 33.4148364, -111.9385303 33.4148077, -111.9386934 33.4147934, -111.9389766 33.4147934, -111.9391325 33.4147957, -111.9397571 33.4147835, -111.9397761 33.4147831, -111.9399117 33.4147844)",auto,0,0,,
South Mill Avenue,99,28821460,80,25,1,72.65,2,56,1600,secondary,4,"LINESTRING (-111.9399016 33.4142825, -111.9398955 33.4139983, -111.9398928 33.4136273)",auto,1,0,,
South Mill Avenue,100,28821460,25,80,1,72.65,2,56,1600,secondary,4,"LINESTRING (-111.9398928 33.4136273, -111.9398955 33.4139983, -111.9399016 33.4142825)",auto,1,0,,
East Orange Street,101,28875481,81,82,1,13.1,1,24,1000,residential,6,"LINESTRING (-111.9339665 33.4183547, -111.9338292 33.4183283)",auto,1,0,,
East Orange Street,102,28875481,82,81,1,13.1,1,24,1000,residential,6,"LINESTRING (-111.9338292 33.4183283, -111.9339665 33.4183547)",auto,1,0,,
East Orange Street,103,28875481,82,83,1,462.96,1,24,1000,residential,6,"LINESTRING (-111.9338292 33.4183283, -111.9334167 33.4183318, -111.9333084 33.4183327, -111.9328931 33.4183363, -111.9327230 33.4183408, -111.9317400 33.4183562, -111.9316695 33.4183576, -111.9313989 33.4183647, -111.9310811 33.4184092, -111.9307743 33.4184114, -111.9302058 33.4184156, -111.9300770 33.4184165, -111.9289495 33.4184318, -111.9288549 33.4184369)",auto,1,0,,
East Orange Street,104,28875481,83,82,1,462.96,1,24,1000,residential,6,"LINESTRING (-111.9288549 33.4184369, -111.9289495 33.4184318, -111.9300770 33.4184165, -111.9302058 33.4184156, -111.9307743 33.4184114, -111.9310811 33.4184092, -111.9313989 33.4183647, -111.9316695 33.4183576, -111.9317400 33.4183562, -111.9327230 33.4183408, -111.9328931 33.4183363, -111.9333084 33.4183327, -111.9334167 33.4183318, -111.9338292 33.4183283)",auto,1,0,,
South College Avenue,105,28877510,84,35,1,84.99,1,40,1200,tertiary,5,"LINESTRING (-111.9349493 33.4143140, -111.9349492 33.4143062, -111.9349469 33.4141674, -111.9349449 33.4140490, -111.9349328 33.4135475)",auto,1,0,,
South College Avenue,106,28877510,35,84,1,84.99,1,40,1200,tertiary,5,"LINESTRING (-111.9349328 33.4135475, -111.9349449 33.4140490, -111.9349469 33.4141674, -111.9349492 33.4143062, -111.9349493 33.4143140)",auto,1,0,,
East Apache Boulevard,107,30031286,360,86,1,352.93,2,56,1800,primary,3,"LINESTRING (-111.9262925 33.4146937, -111.9261094 33.4146978, -111.9260848 33.4146983, -111.9255249 33.4147028, -111.9253642 33.4147041, -111.9252052 33.4147053, -111.9251412 33.4147062, -111.9245817 33.4147173, -111.9243626 33.4147168, -111.9237731 33.4147156, -111.9234869 33.4147174, -111.9230209 33.4147167, -111.9228189 33.4147158, -111.9224969 33.4147141)",auto,0,0,,
