agent_id,o_zone_id,d_zone_id,OD_index,path_id,#_of_links,diversion_flag,agent_type,demand_period,volume,toll,travel_time,distance,speed,departure_time_in_min
2160,1,2,1->2,0,13,0,sov,AM,1,0,40.8167,11,16.1699,574.5
2161,1,2,1->2,0,13,0,sov,AM,1,0,12.7646,11,51.7057,394.5021
2162,1,2,1->2,0,13,0,sov,AM,1,0,15.1125,11,43.6725,409.5042
2163,1,2,1->2,0,13,0,sov,AM,1,0,66.9604,11,9.8566,499.5063
2164,1,2,1->2,0,13,0,sov,AM,1,0,54.0417,11,12.2128,559.5083
2165,1,2,1->2,0,13,0,sov,AM,1,0,12.7896,11,51.6046,394.5104
2166,1,2,1->2,0,13,0,sov,AM,1,0,56.6042,11,11.6599,484.5125
2167,1,2,1->2,0,13,0,sov,AM,1,0,79.9688,11,8.2532,529.5146
2168,1,2,1->2,0,13,0,sov,AM,1,0,21.65,11,30.4851,424.5167
2169,1,2,1->2,0,13,0,sov,AM,1,0,21.6646,11,30.4645,424.5187
2170,1,2,1->2,0,13,0,sov,AM,1,0,28.6458,11,23.04,439.5208
2171,1,2,1->2,0,13,0,sov,AM,1,0,76.8438,11,8.5889,514.5229
2172,1,2,1->2,0,13,0,sov,AM,1,0,46.3917,11,14.2267,469.525
2173,1,2,1->2,0,13,0,sov,AM,1,0,15.4729,11,42.6553,409.5271
2174,1,2,1->2,0,13,0,sov,AM,1,0,46.4042,11,14.2229,469.5292
2175,1,2,1->2,0,13,0,sov,AM,1,0,28.6521,11,23.035,439.5312
2176,1,2,1->2,0,13,0,sov,AM,1,0,46.4167,11,14.2191,469.5333
2177,1,2,1->2,0,13,0,sov,AM,1,0,66.9646,11,9.856,499.5354
2178,1,2,1->2,0,13,0,sov,AM,1,0,15.4792,11,42.638,409.5375
2179,1,2,1->2,0,13,0,sov,AM,1,0,46.4438,11,14.2108,469.5396
2180,1,2,1->2,0,13,0,sov,AM,1,0,76.8417,11,8.5891,514.5417
2181,1,2,1->2,0,13,0,sov,AM,1,0,66.9729,11,9.8547,499.5438
2182,1,2,1->2,0,13,0,sov,AM,1,0,15.4875,11,42.6151,409.5458
2183,1,2,1->2,0,13,0,sov,AM,1,0,54.0021,11,12.2218,559.5479
2184,1,2,1->2,0,13,0,sov,AM,1,0,66.9833,11,9.8532,499.55
2185,1,2,1->2,0,13,0,sov,AM,1,0,12.3312,11,53.5227,364.5521
2186,1,2,1->2,0,13,0,sov,AM,1,0,67.0292,11,9.8465,544.5542
2187,1,2,1->2,0,13,0,sov,AM,1,0,79.9271,11,8.2575,529.5563
2188,1,2,1->2,0,13,0,sov,AM,1,0,79.925,11,8.2578,529.5583
2189,1,2,1->2,0,13,0,sov,AM,1,0,21.6562,11,30.4762,424.5604
2190,1,2,1->2,0,13,0,sov,AM,1,0,46.4375,11,14.2127,469.5625
2191,1,2,1->2,0,13,0,sov,AM,1,0,53.9854,11,12.2255,559.5646
2192,1,2,1->2,0,13,0,sov,AM,1,0,79.9167,11,8.2586,529.5667
2193,1,2,1->2,0,13,0,sov,AM,1,0,12.8313,11,51.437,394.5688
2194,1,2,1->2,0,13,0,sov,AM,1,0,67.0125,11,9.8489,544.5708
2195,1,2,1->2,0,13,0,sov,AM,1,0,21.6771,11,30.4469,424.5729
2196,1,2,1->2,0,13,0,sov,AM,1,0,56.5917,11,11.6625,484.575
2197,1,2,1->2,0,13,0,sov,AM,1,0,66.9896,11,9.8523,499.5771
2198,1,2,1->2,0,13,0,sov,AM,1,0,67.0042,11,9.8502,544.5792
2199,1,2,1->2,0,13,0,sov,AM,1,0,67.0188,11,9.848,499.5812
2200,1,2,1->2,0,13,0,sov,AM,1,0,40.7333,11,16.203,574.5833
2201,1,2,1->2,0,13,0,sov,AM,1,0,46.4312,11,14.2146,469.5854
2202,1,2,1->2,0,13,0,sov,AM,1,0,46.4458,11,14.2101,469.5875
2203,1,2,1->2,0,13,0,sov,AM,1,0,28.7104,11,22.9882,439.5896
2204,1,2,1->2,0,13,0,sov,AM,1,0,79.9083,11,8.2595,529.5917
2205,1,2,1->2,0,13,0,sov,AM,1,0,12.3229,11,53.5588,364.5938
2206,1,2,1->2,0,13,0,sov,AM,1,0,53.9708,11,12.2289,559.5958
2207,1,2,1->2,0,13,0,sov,AM,1,0,28.7521,11,22.9549,439.5979
2208,1,2,1->2,0,13,0,sov,AM,1,0,12.8167,11,51.4955,394.6
2209,1,2,1->2,0,13,0,sov,AM,1,0,27.4479,11,24.0456,589.6021
2210,1,2,1->2,0,13,0,sov,AM,1,0,12.1458,11,54.3397,379.6042
2211,1,2,1->2,0,13,0,sov,AM,1,0,12.3271,11,53.5407,364.6063
2212,1,2,1->2,0,13,0,sov,AM,1,0,21.6583,11,30.4733,424.6083
2213,1,2,1->2,0,13,0,sov,AM,1,0,28.7562,11,22.9516,439.6104
2214,1,2,1->2,0,13,0,sov,AM,1,0,27.4375,11,24.0547,589.6125
2215,1,2,1->2,0,13,0,sov,AM,1,0,15.4688,11,42.6667,409.6146
2216,1,2,1->2,0,13,0,sov,AM,1,0,15.55,11,42.4438,409.6167
2217,1,2,1->2,0,13,0,sov,AM,1,0,40.6979,11,16.2171,574.6188
2218,1,2,1->2,0,13,0,sov,AM,1,0,79.8792,11,8.2625,529.6208
2219,1,2,1->2,0,13,0,sov,AM,1,0,56.5604,11,11.669,484.6229
2220,1,2,1->2,0,13,0,sov,AM,1,0,28.775,11,22.9366,439.625
2221,1,2,1->2,0,13,0,sov,AM,1,0,56.5729,11,11.6664,484.6271
2222,1,2,1->2,0,13,0,sov,AM,1,0,12.1375,11,54.377,379.6292
2223,1,2,1->2,0,13,0,sov,AM,1,0,21.6521,11,30.4821,424.6313
2224,1,2,1->2,0,13,0,sov,AM,1,0,12.8,11,51.5626,394.6333
2225,1,2,1->2,0,13,0,sov,AM,1,0,21.6646,11,30.4645,424.6354
2226,1,2,1->2,0,13,0,sov,AM,1,0,40.6958,11,16.2179,574.6375
2227,1,2,1->2,0,13,0,sov,AM,1,0,53.9271,11,12.2388,559.6396
2228,1,2,1->2,0,13,0,sov,AM,1,0,21.675,11,30.4499,424.6417
2229,1,2,1->2,0,13,0,sov,AM,1,0,66.9563,11,9.8572,544.6437
2230,1,2,1->2,0,13,0,sov,AM,1,0,28.7708,11,22.9399,439.6458
2231,1,2,1->2,0,13,0,sov,AM,1,0,15.5354,11,42.4836,409.6479
2232,1,2,1->2,0,13,0,sov,AM,1,0,67.0333,11,9.8459,499.65
2233,1,2,1->2,0,13,0,sov,AM,1,0,28.7812,11,22.9316,439.6521
2234,1,2,1->2,0,13,0,sov,AM,1,0,40.6792,11,16.2245,574.6542
2235,1,2,1->2,0,13,0,sov,AM,1,0,56.5604,11,11.669,484.6562
2236,1,2,1->2,0,13,0,sov,AM,1,0,67.0417,11,9.8446,499.6583
2237,1,2,1->2,0,13,0,sov,AM,1,0,27.3896,11,24.0968,589.6604
2238,1,2,1->2,0,13,0,sov,AM,1,0,40.6708,11,16.2279,574.6625
2239,1,2,1->2,0,13,0,sov,AM,1,0,15.5354,11,42.4837,409.6646
2240,1,2,1->2,0,13,0,sov,AM,1,0,38.3,11,17.2324,454.6667
2241,1,2,1->2,0,13,0,sov,AM,1,0,27.3812,11,24.1041,589.6688
2242,1,2,1->2,0,13,0,sov,AM,1,0,12.8792,11,51.2456,394.6708
2243,1,2,1->2,0,13,0,sov,AM,1,0,12.3271,11,53.5407,364.6729
2244,1,2,1->2,0,13,0,sov,AM,1,0,38.3083,11,17.2287,454.675
2245,1,2,1->2,0,13,0,sov,AM,1,0,46.4729,11,14.2018,469.6771
2246,1,2,1->2,0,13,0,sov,AM,1,0,27.3708,11,24.1133,589.6792
2247,1,2,1->2,0,13,0,sov,AM,1,0,27.3687,11,24.1151,589.6813
2248,1,2,1->2,0,13,0,sov,AM,1,0,79.8167,11,8.269,529.6833
2249,1,2,1->2,0,13,0,sov,AM,1,0,76.8146,11,8.5921,514.6854
2250,1,2,1->2,0,13,0,sov,AM,1,0,53.8792,11,12.2497,559.6875
2251,1,2,1->2,0,13,0,sov,AM,1,0,53.8771,11,12.2501,559.6896
2252,1,2,1->2,0,13,0,sov,AM,1,0,21.6583,11,30.4733,424.6917
2253,1,2,1->2,0,13,0,sov,AM,1,0,12.1229,11,54.4424,379.6938
2254,1,2,1->2,0,13,0,sov,AM,1,0,53.8708,11,12.2515,559.6958
2255,1,2,1->2,0,13,0,sov,AM,1,0,12.8687,11,51.2871,394.6979
2256,1,2,1->2,0,13,0,sov,AM,1,0,53.8833,11,12.2487,559.7
2257,1,2,1->2,0,13,0,sov,AM,1,0,15.5479,11,42.4495,409.7021
2258,1,2,1->2,0,13,0,sov,AM,1,0,67.0125,11,9.8489,499.7042
2259,1,2,1->2,0,13,0,sov,AM,1,0,28.7771,11,22.935,439.7062
2260,1,2,1->2,0,13,0,sov,AM,1,0,46.475,11,14.2012,469.7083
2261,1,2,1->2,0,13,0,sov,AM,1,0,21.6562,11,30.4762,424.7104
2262,1,2,1->2,0,13,0,sov,AM,1,0,66.8875,11,9.8673,544.7125
2263,1,2,1->2,0,13,0,sov,AM,1,0,67.0188,11,9.848,499.7146
2264,1,2,1->2,0,13,0,sov,AM,1,0,66.8833,11,9.8679,544.7167
2265,1,2,1->2,0,13,0,sov,AM,1,0,56.5646,11,11.6681,484.7188
2266,1,2,1->2,0,13,0,sov,AM,1,0,66.8792,11,9.8686,544.7208
2267,1,2,1->2,0,13,0,sov,AM,1,0,56.5938,11,11.6621,484.7229
2268,1,2,1->2,0,13,0,sov,AM,1,0,12.125,11,54.4331,379.725
2269,1,2,1->2,0,13,0,sov,AM,1,0,56.6062,11,11.6595,484.7271
2270,1,2,1->2,0,13,0,sov,AM,1,0,12.8542,11,51.3453,394.7292
2271,1,2,1->2,0,13,0,sov,AM,1,0,21.6521,11,30.4821,424.7313
2272,1,2,1->2,0,13,0,sov,AM,1,0,53.85,11,12.2563,559.7333
2273,1,2,1->2,0,13,0,sov,AM,1,0,28.8146,11,22.9051,439.7354
2274,1,2,1->2,0,13,0,sov,AM,1,0,15.5792,11,42.3643,409.7375
2275,1,2,1->2,0,13,0,sov,AM,1,0,28.8271,11,22.8952,439.7396
2276,1,2,1->2,0,13,0,sov,AM,1,0,56.6083,11,11.6591,484.7417
2277,1,2,1->2,0,13,0,sov,AM,1,0,67.0229,11,9.8474,499.7437
2278,1,2,1->2,0,13,0,sov,AM,1,0,79.7542,11,8.2754,529.7458
2279,1,2,1->2,0,13,0,sov,AM,1,0,12.1354,11,54.3864,379.7479
2280,1,2,1->2,0,13,0,sov,AM,1,0,15.5833,11,42.353,409.75
2281,1,2,1->2,0,13,0,sov,AM,1,0,76.7646,11,8.5977,514.7521
2282,1,2,1->2,0,13,0,sov,AM,1,0,12.2958,11,53.6768,364.7542
2283,1,2,1->2,0,13,0,sov,AM,1,0,67.0437,11,9.8443,499.7563
2284,1,2,1->2,0,13,0,sov,AM,1,0,46.475,11,14.2012,469.7583
2285,1,2,1->2,0,13,0,sov,AM,1,0,56.6063,11,11.6595,484.7604
2286,1,2,1->2,0,13,0,sov,AM,1,0,38.2875,11,17.238,454.7625
2287,1,2,1->2,0,13,0,sov,AM,1,0,67.0521,11,9.8431,499.7646
2288,1,2,1->2,0,13,0,sov,AM,1,0,38.3,11,17.2324,454.7667
2289,1,2,1->2,0,13,0,sov,AM,1,0,12.1646,11,54.256,379.7687
2290,1,2,1->2,0,13,0,sov,AM,1,0,12.8292,11,51.4454,394.7708
2291,1,2,1->2,0,13,0,sov,AM,1,0,12.2938,11,53.6859,364.7729
2292,1,2,1->2,0,13,0,sov,AM,1,0,27.2917,11,24.1832,589.775
2293,1,2,1->2,0,13,0,sov,AM,1,0,12.3063,11,53.6314,364.7771
2294,1,2,1->2,0,13,0,sov,AM,1,0,12.8375,11,51.412,394.7792
2295,1,2,1->2,0,13,0,sov,AM,1,0,15.5687,11,42.3927,409.7812
2296,1,2,1->2,0,13,0,sov,AM,1,0,67.0667,11,9.841,499.7833
2297,1,2,1->2,0,13,0,sov,AM,1,0,29.1813,11,22.6173,439.7854
2298,1,2,1->2,0,13,0,sov,AM,1,0,67.0792,11,9.8391,499.7875
2299,1,2,1->2,0,13,0,sov,AM,1,0,29.2438,11,22.569,439.7896
2300,1,2,1->2,0,13,0,sov,AM,1,0,66.825,11,9.8766,544.7917
2301,1,2,1->2,0,13,0,sov,AM,1,0,38.3229,11,17.2221,454.7938
2302,1,2,1->2,0,13,0,sov,AM,1,0,38.3375,11,17.2155,454.7958
2303,1,2,1->2,0,13,0,sov,AM,1,0,21.6687,11,30.4587,424.7979
2304,1,2,1->2,0,13,0,sov,AM,1,0,27.2667,11,24.2054,589.8
2305,1,2,1->2,0,13,0,sov,AM,1,0,53.7812,11,12.272,559.8021
2306,1,2,1->2,0,13,0,sov,AM,1,0,12.2958,11,53.6768,364.8042
2307,1,2,1->2,0,13,0,sov,AM,1,0,12.8604,11,51.3204,394.8062
2308,1,2,1->2,0,13,0,sov,AM,1,0,40.525,11,16.2863,574.8083
2309,1,2,1->2,0,13,0,sov,AM,1,0,12.8729,11,51.2705,394.8104
2310,1,2,1->2,0,13,0,sov,AM,1,0,67.1042,11,9.8355,499.8125
2311,1,2,1->2,0,13,0,sov,AM,1,0,29.2521,11,22.5625,439.8146
2312,1,2,1->2,0,13,0,sov,AM,1,0,53.7667,11,12.2753,559.8167
2313,1,2,1->2,0,13,0,sov,AM,1,0,79.6979,11,8.2813,529.8187
2314,1,2,1->2,0,13,0,sov,AM,1,0,66.7958,11,9.8809,544.8208
2315,1,2,1->2,0,13,0,sov,AM,1,0,12.2938,11,53.6859,364.8229
2316,1,2,1->2,0,13,0,sov,AM,1,0,21.6917,11,30.4265,424.825
2317,1,2,1->2,0,13,0,sov,AM,1,0,46.4896,11,14.1968,469.8271
2318,1,2,1->2,0,13,0,sov,AM,1,0,38.3208,11,17.223,454.8292
2319,1,2,1->2,0,13,0,sov,AM,1,0,53.7521,11,12.2786,559.8312
2320,1,2,1->2,0,13,0,sov,AM,1,0,40.5167,11,16.2896,574.8333
2321,1,2,1->2,0,13,0,sov,AM,1,0,67.1146,11,9.8339,499.8354
2322,1,2,1->2,0,13,0,sov,AM,1,0,53.7458,11,12.28,559.8375
2323,1,2,1->2,0,13,0,sov,AM,1,0,13.2437,11,49.8349,394.8396
2324,1,2,1->2,0,13,0,sov,AM,1,0,67.125,11,9.8324,499.8417
2325,1,2,1->2,0,13,0,sov,AM,1,0,76.7063,11,8.6043,514.8438
2326,1,2,1->2,0,13,0,sov,AM,1,0,66.7708,11,9.8846,544.8458
2327,1,2,1->2,0,13,0,sov,AM,1,0,46.5021,11,14.1929,469.8479
2328,1,2,1->2,0,13,0,sov,AM,1,0,15.5667,11,42.3984,409.85
2329,1,2,1->2,0,13,0,sov,AM,1,0,29.2313,11,22.5786,439.8521
2330,1,2,1->2,0,13,0,sov,AM,1,0,15.5792,11,42.3643,409.8542
2331,1,2,1->2,0,13,0,sov,AM,1,0,21.7104,11,30.4002,424.8563
2332,1,2,1->2,0,13,0,sov,AM,1,0,53.7417,11,12.281,559.8583
2333,1,2,1->2,0,13,0,sov,AM,1,0,21.7229,11,30.3827,424.8604
2334,1,2,1->2,0,13,0,sov,AM,1,0,13.3542,11,49.4229,394.8625
2335,1,2,1->2,0,13,0,sov,AM,1,0,29.2354,11,22.5754,439.8646
2336,1,2,1->2,0,13,0,sov,AM,1,0,79.65,11,8.2863,529.8667
2337,1,2,1->2,0,13,0,sov,AM,1,0,12.2646,11,53.8136,364.8687
2338,1,2,1->2,0,13,0,sov,AM,1,0,27.2125,11,24.2536,589.8708
2339,1,2,1->2,0,13,0,sov,AM,1,0,53.7271,11,12.2843,559.8729
2340,1,2,1->2,0,13,0,sov,AM,1,0,53.725,11,12.2848,559.875
2341,1,2,1->2,0,13,0,sov,AM,1,0,79.6396,11,8.2874,529.8771
2342,1,2,1->2,0,13,0,sov,AM,1,0,46.5042,11,14.1923,469.8792
2343,1,2,1->2,0,13,0,sov,AM,1,0,66.7354,11,9.8898,544.8812
2344,1,2,1->2,0,13,0,sov,AM,1,0,57.1167,11,11.5553,484.8833
2345,1,2,1->2,0,13,0,sov,AM,1,0,66.7312,11,9.8904,544.8854
2346,1,2,1->2,0,13,0,sov,AM,1,0,46.5292,11,14.1847,469.8875
2347,1,2,1->2,0,13,0,sov,AM,1,0,40.4604,11,16.3123,574.8896
2348,1,2,1->2,0,13,0,sov,AM,1,0,40.4583,11,16.3131,574.8917
2349,1,2,1->2,0,13,0,sov,AM,1,0,66.7229,11,9.8917,544.8937
2350,1,2,1->2,0,13,0,sov,AM,1,0,76.7375,11,8.6008,514.8958
2351,1,2,1->2,0,13,0,sov,AM,1,0,57.1187,11,11.5549,484.8979
2352,1,2,1->2,0,13,0,sov,AM,1,0,57.1333,11,11.5519,484.9
2353,1,2,1->2,0,13,0,sov,AM,1,0,66.7146,11,9.8929,544.9021
2354,1,2,1->2,0,13,0,sov,AM,1,0,40.4458,11,16.3181,574.9042
2355,1,2,1->2,0,13,0,sov,AM,1,0,29.2271,11,22.5818,439.9062
2356,1,2,1->2,0,13,0,sov,AM,1,0,67.075,11,9.8397,499.9083
2357,1,2,1->2,0,13,0,sov,AM,1,0,53.6896,11,12.2929,559.9104
2358,1,2,1->2,0,13,0,sov,AM,1,0,12.2375,11,53.9327,364.9125
2359,1,2,1->2,0,13,0,sov,AM,1,0,13.3354,11,49.4924,394.9146
2360,1,2,1->2,0,13,0,sov,AM,1,0,79.6,11,8.2915,529.9167
2361,1,2,1->2,0,13,0,sov,AM,1,0,40.4479,11,16.3173,574.9188
2362,1,2,1->2,0,13,0,sov,AM,1,0,27.1625,11,24.2982,589.9208
2363,1,2,1->2,0,13,0,sov,AM,1,0,15.5271,11,42.5065,409.9229
2364,1,2,1->2,0,13,0,sov,AM,1,0,79.5917,11,8.2923,529.925
2365,1,2,1->2,0,13,0,sov,AM,1,0,76.8896,11,8.5838,514.9271
2366,1,2,1->2,0,13,0,sov,AM,1,0,66.6875,11,9.8969,544.9292
2367,1,2,1->2,0,13,0,sov,AM,1,0,38.2521,11,17.254,454.9312
2368,1,2,1->2,0,13,0,sov,AM,1,0,53.6667,11,12.2982,559.9333
2369,1,2,1->2,0,13,0,sov,AM,1,0,76.9479,11,8.5772,514.9354
2370,1,2,1->2,0,13,0,sov,AM,1,0,67.0792,11,9.8391,499.9375
2371,1,2,1->2,0,13,0,sov,AM,1,0,13.3604,11,49.3997,394.9396
2372,1,2,1->2,0,13,0,sov,AM,1,0,13.375,11,49.3459,394.9417
2373,1,2,1->2,0,13,0,sov,AM,1,0,57.1063,11,11.5574,484.9438
2374,1,2,1->2,0,13,0,sov,AM,1,0,29.2708,11,22.5481,439.9458
2375,1,2,1->2,0,13,0,sov,AM,1,0,57.1188,11,11.5549,484.9479
2376,1,2,1->2,0,13,0,sov,AM,1,0,79.5833,11,8.2932,529.95
2377,1,2,1->2,0,13,0,sov,AM,1,0,40.4146,11,16.3308,574.9521
2378,1,2,1->2,0,13,0,sov,AM,1,0,57.1292,11,11.5528,484.9542
2379,1,2,1->2,0,13,0,sov,AM,1,0,38.2437,11,17.2578,454.9562
2380,1,2,1->2,0,13,0,sov,AM,1,0,21.6917,11,30.4265,424.9583
2381,1,2,1->2,0,13,0,sov,AM,1,0,12.1229,11,54.4424,379.9604
2382,1,2,1->2,0,13,0,sov,AM,1,0,13.3708,11,49.3613,394.9625
2383,1,2,1->2,0,13,0,sov,AM,1,0,66.6521,11,9.9022,544.9646
2384,1,2,1->2,0,13,0,sov,AM,1,0,12.25,11,53.8776,364.9667
2385,1,2,1->2,0,13,0,sov,AM,1,0,66.6646,11,9.9003,544.9688
2386,1,2,1->2,0,13,0,sov,AM,1,0,27.1125,11,24.3431,589.9708
2387,1,2,1->2,0,13,0,sov,AM,1,0,76.9937,11,8.5721,514.9729
2388,1,2,1->2,0,13,0,sov,AM,1,0,38.2583,11,17.2512,454.975
2389,1,2,1->2,0,13,0,sov,AM,1,0,67.0729,11,9.8401,499.9771
2390,1,2,1->2,0,13,0,sov,AM,1,0,29.2542,11,22.5609,439.9792
2391,1,2,1->2,0,13,0,sov,AM,1,0,27.1021,11,24.3524,589.9813
2392,1,2,1->2,0,13,0,sov,AM,1,0,53.6167,11,12.3096,559.9833
2393,1,2,1->2,0,13,0,sov,AM,1,0,12.1146,11,54.4799,379.9854
2394,1,2,1->2,0,13,0,sov,AM,1,0,57.1292,11,11.5528,484.9875
2395,1,2,1->2,0,13,0,sov,AM,1,0,46.5104,11,14.1904,469.9896
2396,1,2,1->2,0,13,0,sov,AM,1,0,40.375,11,16.3468,574.9917
2397,1,2,1->2,0,13,0,sov,AM,1,0,67.0729,11,9.8401,499.9937
2398,1,2,1->2,0,13,0,sov,AM,1,0,46.5208,11,14.1872,469.9958
2399,1,2,1->2,0,13,0,sov,AM,1,0,27.0854,11,24.3674,589.9979
2400,1,2,1->2,0,13,0,sov,AM,1,0,77.05,11,8.5659,515
2401,1,2,1->2,0,13,0,sov,AM,1,0,12.1646,11,54.256,380.0021
2402,1,2,1->2,0,13,0,sov,AM,1,0,46.5292,11,14.1847,470.0042
2403,1,2,1->2,0,13,0,sov,AM,1,0,12.2771,11,53.7588,365.0063
2404,1,2,1->2,0,13,0,sov,AM,1,0,13.3417,11,49.4692,395.0083
2405,1,2,1->2,0,13,0,sov,AM,1,0,12.2896,11,53.7041,365.0104
2406,1,2,1->2,0,13,0,sov,AM,1,0,57.1208,11,11.5545,485.0125
2407,1,2,1->2,0,13,0,sov,AM,1,0,53.6021,11,12.313,560.0146
2408,1,2,1->2,0,13,0,sov,AM,1,0,77.05,11,8.5659,515.0167
2409,1,2,1->2,0,13,0,sov,AM,1,0,29.2479,11,22.5657,440.0187
2410,1,2,1->2,0,13,0,sov,AM,1,0,15.4625,11,42.684,410.0208
2411,1,2,1->2,0,13,0,sov,AM,1,0,79.5104,11,8.3008,530.0229
2412,1,2,1->2,0,13,0,sov,AM,1,0,46.5417,11,14.1809,470.025
2413,1,2,1->2,0,13,0,sov,AM,1,0,15.4729,11,42.6553,410.0271
2414,1,2,1->2,0,13,0,sov,AM,1,0,29.2708,11,22.5481,440.0292
2415,1,2,1->2,0,13,0,sov,AM,1,0,67.0688,11,9.8407,500.0312
2416,1,2,1->2,0,13,0,sov,AM,1,0,29.2833,11,22.5385,440.0333
2417,1,2,1->2,0,13,0,sov,AM,1,0,29.2979,11,22.5272,440.0354
2418,1,2,1->2,0,13,0,sov,AM,1,0,12.1625,11,54.2653,380.0375
2419,1,2,1->2,0,13,0,sov,AM,1,0,57.1104,11,11.5566,485.0396
2420,1,2,1->2,0,13,0,sov,AM,1,0,66.5917,11,9.9112,545.0417
2421,1,2,1->2,0,13,0,sov,AM,1,0,66.5896,11,9.9115,545.0438
2422,1,2,1->2,0,13,0,sov,AM,1,0,15.5042,11,42.5693,410.0458
2423,1,2,1->2,0,13,0,sov,AM,1,0,46.5521,11,14.1777,470.0479
2424,1,2,1->2,0,13,0,sov,AM,1,0,77.0333,11,8.5677,515.05
2425,1,2,1->2,0,13,0,sov,AM,1,0,40.3313,11,16.3645,575.0521
2426,1,2,1->2,0,13,0,sov,AM,1,0,77.0458,11,8.5663,515.0542
2427,1,2,1->2,0,13,0,sov,AM,1,0,38.2271,11,17.2653,455.0562
2428,1,2,1->2,0,13,0,sov,AM,1,0,13.375,11,49.3459,395.0583
2429,1,2,1->2,0,13,0,sov,AM,1,0,79.4729,11,8.3047,530.0604
2430,1,2,1->2,0,13,0,sov,AM,1,0,12.1542,11,54.3025,380.0625
2431,1,2,1->2,0,13,0,sov,AM,1,0,21.6687,11,30.4587,425.0646
2432,1,2,1->2,0,13,0,sov,AM,1,0,67.05,11,9.8434,500.0667
2433,1,2,1->2,0,13,0,sov,AM,1,0,53.5479,11,12.3254,560.0687
2434,1,2,1->2,0,13,0,sov,AM,1,0,15.5125,11,42.5464,410.0708
2435,1,2,1->2,0,13,0,sov,AM,1,0,53.5437,11,12.3264,560.0729
2436,1,2,1->2,0,13,0,sov,AM,1,0,53.5417,11,12.3269,560.075
2437,1,2,1->2,0,13,0,sov,AM,1,0,21.6729,11,30.4528,425.0771
2438,1,2,1->2,0,13,0,sov,AM,1,0,13.3708,11,49.3613,395.0792
2439,1,2,1->2,0,13,0,sov,AM,1,0,12.1521,11,54.3118,380.0812
2440,1,2,1->2,0,13,0,sov,AM,1,0,57.1667,11,11.5452,485.0833
2441,1,2,1->2,0,13,0,sov,AM,1,0,46.5312,11,14.184,470.0854
2442,1,2,1->2,0,13,0,sov,AM,1,0,53.5292,11,12.3297,560.0875
2443,1,2,1->2,0,13,0,sov,AM,1,0,79.4604,11,8.306,530.0896
2444,1,2,1->2,0,13,0,sov,AM,1,0,66.5417,11,9.9186,545.0917
2445,1,2,1->2,0,13,0,sov,AM,1,0,79.4563,11,8.3065,530.0938
2446,1,2,1->2,0,13,0,sov,AM,1,0,66.5375,11,9.9192,545.0958
2447,1,2,1->2,0,13,0,sov,AM,1,0,46.5354,11,14.1828,470.0979
2448,1,2,1->2,0,13,0,sov,AM,1,0,79.45,11,8.3071,530.1
2449,1,2,1->2,0,13,0,sov,AM,1,0,12.2479,11,53.8868,365.1021
2450,1,2,1->2,0,13,0,sov,AM,1,0,77.0458,11,8.5663,515.1042
2451,1,2,1->2,0,13,0,sov,AM,1,0,13.3604,11,49.3997,395.1063
2452,1,2,1->2,0,13,0,sov,AM,1,0,53.5083,11,12.3345,560.1083
2453,1,2,1->2,0,13,0,sov,AM,1,0,21.6729,11,30.4528,425.1104
2454,1,2,1->2,0,13,0,sov,AM,1,0,13.3708,11,49.3613,395.1125
2455,1,2,1->2,0,13,0,sov,AM,1,0,77.0854,11,8.5619,515.1146
2456,1,2,1->2,0,13,0,sov,AM,1,0,53.5,11,12.3365,560.1167
2457,1,2,1->2,0,13,0,sov,AM,1,0,46.5479,11,14.179,470.1187
2458,1,2,1->2,0,13,0,sov,AM,1,0,66.5292,11,9.9205,545.1208
2459,1,2,1->2,0,13,0,sov,AM,1,0,29.3938,11,22.4538,440.1229
2460,1,2,1->2,0,13,0,sov,AM,1,0,47.1083,11,14.0103,470.125
2461,1,2,1->2,0,13,0,sov,AM,1,0,66.5229,11,9.9214,545.1271
2462,1,2,1->2,0,13,0,sov,AM,1,0,67.0208,11,9.8477,500.1292
2463,1,2,1->2,0,13,0,sov,AM,1,0,21.6854,11,30.4353,425.1313
2464,1,2,1->2,0,13,0,sov,AM,1,0,38.2,11,17.2775,455.1333
2465,1,2,1->2,0,13,0,sov,AM,1,0,66.5146,11,9.9227,545.1354
2466,1,2,1->2,0,13,0,sov,AM,1,0,38.2125,11,17.2719,455.1375
2467,1,2,1->2,0,13,0,sov,AM,1,0,53.4937,11,12.3379,560.1396
2468,1,2,1->2,0,13,0,sov,AM,1,0,21.6917,11,30.4265,425.1417
2469,1,2,1->2,0,13,0,sov,AM,1,0,12.2229,11,53.997,365.1437
2470,1,2,1->2,0,13,0,sov,AM,1,0,40.2375,11,16.4026,575.1458
2471,1,2,1->2,0,13,0,sov,AM,1,0,29.4021,11,22.4474,440.1479
2472,1,2,1->2,0,13,0,sov,AM,1,0,22.2,11,29.7298,425.15
2473,1,2,1->2,0,13,0,sov,AM,1,0,79.3979,11,8.3126,530.1521
2474,1,2,1->2,0,13,0,sov,AM,1,0,29.4125,11,22.4395,440.1542
2475,1,2,1->2,0,13,0,sov,AM,1,0,57.1438,11,11.5498,485.1562
2476,1,2,1->2,0,13,0,sov,AM,1,0,40.225,11,16.4077,575.1583
2477,1,2,1->2,0,13,0,sov,AM,1,0,57.1729,11,11.5439,485.1604
