node_id,zone_id,x_coord,y_coord,original_node_id,activity_type,is_boundary
50401,,-112.03788,33.67001,504,motorway,0
84000,,-112.03154,33.67206,840,motorway,0
51101,,-112.03861,33.67002,511,motorway,0
51201,,-112.04813,33.66913,512,motorway,0
83901,,-112.03146,33.67231,839,motorway,0
50300,,-112.03047,33.67226,503,motorway,0
50201,,-112.01084,33.67272,502,motorway,0
51001,,-112.03037,33.6725,510,motorway,0
84200,,-112.01425,33.67289,842,motorway,0
84101,,-112.01322,33.67271,841,motorway,0
123600,,-112.00335,33.64075,1236,primary,0
88400,,-111.99969,33.65521,884,secondary,0
88700,,-112.00247,33.64059,887,primary,0
243100,,-112.0031,33.63876,2431,motorway,0
85800,,-112.00293,33.64214,858,motorway,0
186900,,-112.00044,33.65512,1869,motorway,0
187000,,-111.9998,33.65519,1870,motorway,0
326600,,-111.99977,33.654,3266,motorway,0
88300,,-112.00041,33.65538,883,motorway,0
111400,,-111.99973,33.66443,1114,motorway,0
87201,,-111.99971,33.66412,872,motorway,0
87601,,-111.99978,33.6632,876,motorway,0
87501,,-111.99968,33.66314,875,motorway,0
87900,,-111.99325,33.67258,879,motorway,0
86202,,-111.99951,33.65587,862,motorway,0
326500,,-111.99953,33.65816,3265,motorway,0
186500,,-112.00001,33.65502,1865,motorway,0
86000,,-112.00024,33.65527,860,motorway,0
86001,,-112,33.65521,860,motorway,0
319200,,-112.00275,33.64053,3192,motorway,0
319500,,-112.00308,33.6408,3195,motorway,0
105400,,-112.00214,33.64133,1054,motorway,0
321200,,-112.00147,33.64384,3212,motorway,0
122300,,-112.00316,33.64059,1223,primary,0
144100,,-112.0033,33.64048,1441,motorway,0
85400,,-112.00364,33.64015,854,motorway,0
15702,,-112.07888,33.65472,157,secondary,0
15800,,-112.07903,33.65472,158,secondary,0
15801,,-112.07902,33.65462,158,secondary,0
15703,,-112.07887,33.65462,157,secondary,0
285500,,-112.1011,33.65478,2855,secondary,0
16800,,-112.10544,33.65477,168,secondary,0
16801,,-112.10546,33.65466,168,secondary,0
285501,,-112.10107,33.65467,2855,secondary,0
16802,,-112.10574,33.65477,168,secondary,0
285400,,-112.10769,33.65476,2854,secondary,0
285401,,-112.10771,33.65465,2854,secondary,0
16803,,-112.10572,33.65466,168,secondary,0
89200,,-111.95887,33.65085,892,secondary,0
48400,,-111.9591,33.65031,484,secondary,0
48401,,-111.95899,33.65028,484,secondary,0
89201,,-111.95876,33.65082,892,secondary,0
84700,,-111.92488,33.658,847,motorway,0
84800,,-111.92591,33.65842,848,motorway,0
56500,,-111.94933,33.66346,565,motorway,0
56600,,-111.95362,33.66501,566,motorway,0
89700,,-111.9253,33.63878,897,primary,0
9040100,,-111.92522,33.65739,90401,primary,0
281200,,-112.06456,33.68394,2812,secondary,0
24000,,-112.05817,33.68412,240,secondary,0
90500,,-112.03119,33.68066,905,primary,0
294100,,-112.03118,33.67892,2941,primary,0
59800,597,-111.91777,33.65674,598,motorway,1
352900,,-111.9229,33.65808,3529,motorway,0
178800,,-111.94533,33.662,1788,motorway,0
178700,,-111.94008,33.66162,1787,motorway,0
9040101,,-111.9251,33.65753,90401,primary,0
144400,,-111.92449,33.65746,1444,motorway,0
91100,911,-111.91833,33.6694,911,secondary,1
342800,,-111.92045,33.66977,3428,secondary,0
9030800,,-112.06543,33.64051,90308,primary,0
208000,,-112.06544,33.64105,2080,primary,0
91700,,-112.0311,33.67291,917,primary,0
9040301,,-112.03109,33.67253,90403,primary,0
202001,,-112.03109,33.67253,2020,primary,0
152702,,-112.03109,33.67247,1527,motorway,0
152703,,-112.03109,33.67227,1527,motorway,0
152202,,-112.03109,33.67224,1522,motorway,0
152203,,-112.03109,33.67204,1522,motorway,0
152101,,-112.03109,33.67201,1521,primary,0
9040400,,-112.03109,33.67195,90404,primary,0
9040401,,-112.03109,33.6717,90404,primary,0
151600,,-112.03108,33.67129,1516,primary,0
21700,,-112.03093,33.64948,217,primary,0
91800,,-112.03093,33.64943,918,primary,0
91801,,-112.03082,33.64943,918,primary,0
21701,,-112.03082,33.64947,217,primary,0
238300,,-112.03095,33.6482,2383,primary,0
21900,,-112.03094,33.64789,219,primary,0
21901,,-112.03081,33.64788,219,primary,0
238301,,-112.03081,33.64822,2383,primary,0
42800,,-112.02639,33.655,428,secondary,0
91900,,-112.02626,33.655,919,secondary,0
91901,,-112.02624,33.65511,919,secondary,0
42801,,-112.02641,33.65511,428,secondary,0
43100,,-112.01885,33.65505,431,secondary,0
11700,,-112.01805,33.65505,117,secondary,0
11701,,-112.01805,33.65515,117,secondary,0
43101,,-112.01886,33.65515,431,secondary,0
11702,,-112.01779,33.65506,117,secondary,0
43200,,-112.01756,33.65506,432,secondary,0
43201,,-112.01756,33.65515,432,secondary,0
11703,,-112.01779,33.65515,117,secondary,0
43202,,-112.0173,33.65506,432,secondary,0
41600,,-112.01675,33.65506,416,secondary,0
41601,,-112.01675,33.65515,416,secondary,0
43203,,-112.0173,33.65515,432,secondary,0
41602,,-112.01649,33.65506,416,secondary,0
43300,,-112.01646,33.65506,433,secondary,0
43301,,-112.01646,33.65516,433,secondary,0
41603,,-112.01649,33.65516,416,secondary,0
43302,,-112.0162,33.65506,433,secondary,0
342900,,-112.0151,33.65507,3429,secondary,0
342901,,-112.0151,33.65516,3429,secondary,0
43303,,-112.0162,33.65516,433,secondary,0
92000,,-111.95861,33.65276,920,secondary,0
80600,,-111.95856,33.65233,806,secondary,0
80601,,-111.95845,33.65233,806,secondary,0
92001,,-111.9585,33.65277,920,secondary,0
80602,,-111.95856,33.65211,806,secondary,0
336800,,-111.9587,33.65129,3368,secondary,0
336801,,-111.95859,33.65127,3368,secondary,0
80603,,-111.95845,33.65211,806,secondary,0
279800,,-112.0998,33.67083,2798,primary,0
352400,,-112.0998,33.67095,3524,primary,0
352401,,-112.09991,33.67095,3524,primary,0
279801,,-112.09991,33.67083,2798,primary,0
9039600,,-112.09993,33.67005,90396,primary,0
19300,,-112.19218,33.65436,193,secondary,0
9029300,,-112.19505,33.65436,90293,secondary,0
271700,,-112.19642,33.65427,2717,secondary,0
73800,,-112.14122,33.6695,738,motorway,0
93400,,-112.15168,33.66965,934,motorway,0
93500,,-112.15199,33.66984,935,secondary,0
62401,,-112.16896,33.66852,624,motorway,0
93201,,-112.15171,33.6694,932,motorway,0
62200,,-112.16067,33.66986,622,secondary,0
62201,,-112.16085,33.66986,622,secondary,0
355900,,-112.16547,33.66945,3559,secondary,0
41300,,-112.0761,33.68382,413,secondary,0
93900,,-112.1271,33.68377,939,secondary,0
127800,,-112.12692,33.68377,1278,secondary,0
127801,,-112.12692,33.68386,1278,secondary,0
93901,,-112.12709,33.68387,939,secondary,0
70200,,-112.09661,33.66914,702,secondary,0
94100,,-112.14089,33.66923,941,secondary,0
94400,,-112.14067,33.6695,944,motorway,0
93301,,-112.15141,33.66966,933,motorway,0
94500,,-112.15196,33.66504,945,secondary,0
94000,,-112.15196,33.66509,940,secondary,0
94001,,-112.15207,33.66509,940,secondary,0
94501,,-112.15207,33.66504,945,secondary,0
94700,,-112.14066,33.67011,947,secondary,0
27500,,-112.14254,33.67007,275,secondary,0
27501,,-112.14279,33.67006,275,secondary,0
61800,,-112.14756,33.66995,618,secondary,0
61801,,-112.14782,33.66994,618,secondary,0
67101,,-112.15104,33.66987,671,secondary,0
201400,,-112.14084,33.66984,2014,motorway,0
73700,,-112.14091,33.66974,737,motorway,0
81901,,-112.13498,33.66912,819,motorway,0
52001,,-112.11335,33.66885,520,motorway,0
82301,,-112.10028,33.66925,823,motorway,0
106800,,-112.15222,33.6691,1068,secondary,0
48900,,-112.20289,33.64357,489,secondary,0
196000,,-112.20289,33.64389,1960,secondary,0
196001,,-112.20303,33.64387,1960,secondary,0
48901,,-112.20302,33.64359,489,secondary,0
84600,,-111.95952,33.66748,846,motorway,0
80301,,-111.97671,33.6731,803,motorway,0
85000,,-111.96059,33.66825,850,motorway,0
323500,,-111.96017,33.67053,3235,secondary,0
175300,,-111.96018,33.67027,1753,secondary,0
336200,,-111.96021,33.66971,3362,secondary,0
90801,,-111.94823,33.66291,908,motorway,0
96301,,-111.99346,33.67247,963,motorway,0
88000,,-111.99964,33.66976,880,motorway,0
111500,,-111.99992,33.66574,1115,motorway,0
9033100,,-112.20311,33.66867,90331,secondary,0
96601,,-112.20311,33.66869,966,secondary,0
164100,,-112.10586,33.64008,1641,primary,0
99100,,-112.08449,33.64027,991,primary,0
324600,,-112.1121,33.64,3246,primary,0
36000,,-112.11266,33.63992,360,primary,0
164101,,-112.10572,33.6401,1641,primary,0
9027600,,-112.10414,33.64002,90276,primary,0
9036201,,-112.0827,33.64013,90362,primary,0
205000,,-112.0811,33.64014,2050,primary,0
215300,,-112.11104,33.64004,2153,primary,0
190700,,-112.11107,33.64004,1907,primary,0
324601,,-112.11187,33.64003,3246,primary,0
324602,,-112.11217,33.64002,3246,primary,0
97801,,-112.1127,33.64001,978,primary,0
165200,,-112.11301,33.64002,1652,primary,0
9036000,,-112.11715,33.63996,90360,primary,0
98400,,-112.08417,33.64014,984,primary,0
96900,969,-112.10013,33.63301,969,primary,1
97400,,-112.11301,33.63978,974,primary,0
99200,,-112.11273,33.68353,992,motorway,0
275500,,-112.11215,33.68327,2755,motorway,0
77901,,-112.12662,33.66861,779,motorway,0
25301,,-112.13426,33.66922,253,motorway,0
87702,,-111.99991,33.66184,877,motorway,0
86900,,-111.99994,33.66009,869,motorway,0
79101,,-111.99957,33.66314,791,motorway,0
86300,,-111.99963,33.66029,863,motorway,0
49302,,-111.9996,33.66186,493,motorway,0
56900,,-111.9888,33.67306,569,motorway,0
56000,,-111.98742,33.6728,560,motorway,0
57400,,-111.98545,33.67281,574,motorway,0
101500,,-111.92529,33.66149,1015,primary,0
9034800,,-111.92521,33.66466,90348,primary,0
304500,,-111.92521,33.66519,3045,primary,0
304501,,-111.92535,33.66517,3045,primary,0
9034801,,-111.92534,33.66467,90348,primary,0
75301,,-112.11259,33.68414,753,motorway,0
106001,,-112.18022,33.65449,1060,secondary,0
9029200,,-112.18154,33.6545,90292,secondary,0
103800,,-112.19103,33.65427,1038,secondary,0
324300,,-112.18997,33.65427,3243,secondary,0
95000,,-112.15209,33.66886,950,secondary,0
41900,,-112.15208,33.66797,419,secondary,0
107400,,-112.17828,33.66846,1074,motorway,0
107300,107300,-112.178,33.66824,1073,motorway,0
81701,,-112.16969,33.66827,817,motorway,0
62500,,-112.17803,33.6679,625,secondary,0
62300,,-112.17369,33.66785,623,secondary,0
201700,,-112.1725,33.66785,2017,secondary,0
107101,,-112.17813,33.6679,1071,secondary,0
107600,,-112.17809,33.66899,1076,secondary,0
359100,,-112.20485,33.66846,3591,secondary,0
9033101,,-112.20294,33.66865,90331,secondary,0
108200,,-112.20294,33.6687,1082,secondary,0
108300,,-112.20295,33.66892,1083,secondary,0
203700,,-112.20295,33.67068,2037,secondary,0
203900,,-112.20296,33.67146,2039,secondary,0
53500,,-112.11665,33.64135,535,motorway,0
348900,,-112.11703,33.64098,3489,motorway,0
321800,,-112.11676,33.63837,3218,secondary,0
165400,,-112.11442,33.64154,1654,secondary,0
9036100,,-112.11399,33.63969,90361,primary,0
64100,,-112.11337,33.66396,641,motorway,0
75201,,-112.11282,33.68427,752,motorway,0
55100,,-112.11363,33.67226,551,motorway,0
55400,,-112.11341,33.67107,554,motorway,0
361900,,-112.11323,33.67531,3619,motorway,0
167800,,-112.11646,33.63294,1678,motorway,0
298100,,-111.97734,33.66506,2981,primary,0
180600,,-111.92237,33.65503,1806,secondary,0
109100,,-112.03092,33.67324,1091,primary,0
109700,,-112.03107,33.68102,1097,primary,0
109900,,-112.03078,33.6916,1099,primary,0
338400,,-112.02926,33.69424,3384,primary,0
109200,,-112.03094,33.6741,1092,primary,0
356700,,-112.03427,33.67196,3567,secondary,0
348000,,-112.11744,33.68284,3480,secondary,0
99800,,-112.11744,33.68203,998,secondary,0
99801,,-112.11732,33.68204,998,secondary,0
348001,,-112.11733,33.68284,3480,secondary,0
99802,,-112.11743,33.68182,998,secondary,0
31000,,-112.11742,33.67998,310,secondary,0
31001,,-112.11731,33.67998,310,secondary,0
99803,,-112.11732,33.68182,998,secondary,0
31002,,-112.11742,33.67977,310,secondary,0
12200,,-112.11741,33.67853,122,secondary,0
12201,,-112.1173,33.67853,122,secondary,0
31003,,-112.11731,33.67977,310,secondary,0
12202,,-112.11741,33.67831,122,secondary,0
275300,,-112.11742,33.67721,2753,secondary,0
275301,,-112.1173,33.67721,2753,secondary,0
12203,,-112.1173,33.67831,122,secondary,0
111600,,-112.20311,33.66756,1116,secondary,0
9033102,,-112.20293,33.66841,90331,secondary,0
111901,,-112.20293,33.66837,1119,secondary,0
79201,,-111.99992,33.66324,792,motorway,0
295400,,-111.98003,33.67285,2954,motorway,0
106600,,-112.16591,33.66839,1066,secondary,0
68900,,-112.16536,33.66852,689,secondary,0
359600,,-112.16527,33.66854,3596,secondary,0
112000,,-112.15191,33.66914,1120,secondary,0
9040402,,-112.03124,33.6718,90404,primary,0
9026500,,-112.16906,33.66899,90265,secondary,0
9033800,,-112.16957,33.66782,90338,primary,0
67400,,-112.17149,33.66898,674,secondary,0
31100,,-112.11723,33.67647,311,secondary,0
275100,,-112.11677,33.67647,2751,secondary,0
275101,,-112.1168,33.67658,2751,secondary,0
31101,,-112.11721,33.67658,311,secondary,0
57201,,-111.99947,33.66565,572,motorway,0
87801,,-111.9998,33.66416,878,motorway,0
78800,,-111.99955,33.66567,788,motorway,0
87300,,-111.99982,33.66571,873,motorway,0
101001,,-111.99981,33.66446,1010,motorway,0
85401,,-112.00375,33.64,854,motorway,0
111200,,-112.00407,33.63939,1112,motorway,0
87401,,-111.99957,33.6697,874,motorway,0
123500,,-112.00263,33.64074,1235,primary,0
81100,,-112.00267,33.64074,811,primary,0
9027100,,-112.07403,33.64017,90271,primary,0
169700,,-112.07389,33.64017,1697,primary,0
9026600,,-111.92564,33.63826,90266,primary,0
252800,,-111.92703,33.63856,2528,primary,0
121700,,-112.00335,33.6406,1217,primary,0
319400,,-112.00316,33.64065,3194,motorway,0
123501,,-112.0026,33.64071,1235,primary,0
319100,,-112.00263,33.6407,3191,motorway,0
345900,,-112.11651,33.6341,3459,secondary,0
124201,,-112.11637,33.6361,1242,secondary,0
128500,,-112.03775,33.68753,1285,secondary,0
89000,,-112.03738,33.68753,890,secondary,0
89001,,-112.03738,33.68766,890,secondary,0
128501,,-112.03775,33.68766,1285,secondary,0
128100,,-112.05768,33.684,1281,secondary,0
309700,,-112.04918,33.6876,3097,secondary,0
9030000,,-112.06543,33.68375,90300,secondary,0
128001,,-112.05824,33.68398,1280,secondary,0
128200,,-112.11217,33.68416,1282,motorway,0
9036600,,-112.2027,33.63821,90366,primary,0
239600,,-112.20016,33.63831,2396,primary,0
133000,,-112.0829,33.64397,1330,secondary,0
132900,,-112.08292,33.64305,1329,secondary,0
132901,,-112.0828,33.64305,1329,secondary,0
133001,,-112.08279,33.64397,1330,secondary,0
132902,,-112.08292,33.64283,1329,secondary,0
132800,,-112.08292,33.64232,1328,secondary,0
132801,,-112.0828,33.64232,1328,secondary,0
132903,,-112.0828,33.64283,1329,secondary,0
132802,,-112.08291,33.6421,1328,secondary,0
213500,,-112.08291,33.64107,2135,secondary,0
213501,,-112.0828,33.64107,2135,secondary,0
132803,,-112.0828,33.6421,1328,secondary,0
135200,,-112.08296,33.66826,1352,secondary,0
133100,,-112.0829,33.64432,1331,secondary,0
133002,,-112.0829,33.64419,1330,secondary,0
133003,,-112.08279,33.64419,1330,secondary,0
133101,,-112.08279,33.64432,1331,secondary,0
185500,,-112.06559,33.68076,1855,primary,0
139700,,-112.06559,33.68094,1397,primary,0
139701,,-112.06574,33.68094,1397,primary,0
185501,,-112.06574,33.68076,1855,primary,0
282400,,-112.0656,33.68561,2824,primary,0
282500,,-112.06558,33.68591,2825,primary,0
282501,,-112.06569,33.68586,2825,primary,0
282401,,-112.06571,33.68567,2824,primary,0
330700,,-111.96973,33.69416,3307,primary,0
297500,,-111.97715,33.68099,2975,primary,0
58201,,-111.97731,33.67166,582,primary,0
151100,,-111.97731,33.67184,1511,primary,0
20800,,-112.03011,33.66671,208,primary,0
106300,,-112.03019,33.66514,1063,primary,0
106301,,-112.03008,33.66511,1063,primary,0
20801,,-112.03,33.66674,208,primary,0
106302,,-112.03024,33.66496,1063,primary,0
156400,,-112.03026,33.66492,1564,primary,0
156401,,-112.03015,33.6649,1564,primary,0
106303,,-112.03013,33.66494,1063,primary,0
365500,,-111.92355,33.69874,3655,secondary,0
332200,,-111.92378,33.69874,3322,secondary,0
332201,,-111.92374,33.69861,3322,secondary,0
365501,,-111.9236,33.69861,3655,secondary,0
9026800,,-111.92546,33.65496,90268,primary,0
302100,,-111.92546,33.65432,3021,primary,0
145900,,-111.92549,33.63846,1459,primary,0
9041200,,-111.92548,33.66085,90412,primary,0
