node_id,zone_id,x_coord,y_coord,meso_link_id,lane_no,is_boundary
115,,-111.9361248,33.4243308,6,1,0
116,,-111.9360489,33.4243312,6,1,0
117,,-111.9359731,33.4243316,6,1,0
118,,-111.9358973,33.4243321,6,1,0
119,,-111.9358215,33.4243325,6,1,0
120,,-111.9357457,33.424333,6,1,0
121,,-111.9356698,33.4243335,6,1,0
122,,-111.935594,33.4243339,6,1,0
123,,-111.9355182,33.4243344,6,1,0
124,,-111.9354446,33.4243196,6,1,0
125,,-111.9353705,33.424307,6,1,0
126,,-111.9352951,33.4243011,6,1,0
127,,-111.9352193,33.4243026,6,1,0
128,,-111.9351435,33.4243041,6,1,0
129,,-111.9350677,33.4243045,6,1,0
130,,-111.9350662,33.4243677,7,1,0
131,,-111.9351421,33.4243673,7,1,0
132,,-111.935218,33.4243658,7,1,0
133,,-111.9352939,33.4243643,7,1,0
134,,-111.9353693,33.4243705,7,1,0
135,,-111.9354433,33.4243846,7,1,0
136,,-111.9355172,33.4243975,7,1,0
137,,-111.9355932,33.4243971,7,1,0
138,,-111.9356691,33.4243966,7,1,0
139,,-111.935745,33.4243961,7,1,0
140,,-111.9358209,33.4243957,7,1,0
141,,-111.9358969,33.4243952,7,1,0
142,,-111.9359728,33.4243948,7,1,0
143,,-111.9360487,33.4243943,7,1,0
144,,-111.9361247,33.4243939,7,1,0
145,,-111.9362006,33.4243935,7,1,0
146,,-111.9362765,33.424393,7,1,0
147,,-111.9363524,33.4243925,7,1,0
148,,-111.9364284,33.4243921,7,1,0
149,,-111.9365043,33.4243916,7,1,0
150,,-111.9365802,33.4243912,7,1,0
151,,-111.9412955,33.4218554,8,1,0
152,,-111.9412937,33.4217924,8,1,0
153,,-111.9412919,33.4217293,8,1,0
154,,-111.9412901,33.4216662,8,1,0
155,,-111.9412883,33.4216032,8,1,0
156,,-111.9412865,33.4215401,8,1,0
157,,-111.9412847,33.421477,8,1,0
158,,-111.9412831,33.421414,8,1,0
159,,-111.9412815,33.4213509,8,1,0
160,,-111.9412795,33.4212878,8,1,0
161,,-111.941278,33.4212248,8,1,0
162,,-111.941277,33.4211617,8,1,0
163,,-111.9412761,33.4210986,8,1,0
164,,-111.9412752,33.4210355,8,1,0
165,,-111.9412743,33.4209725,8,1,0
166,,-111.9412734,33.4209094,8,1,0
167,,-111.9412725,33.4208463,8,1,0
168,,-111.9412716,33.4207832,8,1,0
169,,-111.9412707,33.4207201,8,1,0
170,,-111.9412698,33.4206571,8,1,0
171,,-111.9412689,33.420594,8,1,0
172,,-111.9411936,33.4205949,9,1,0
173,,-111.9411945,33.4206583,9,1,0
174,,-111.9411954,33.4207216,9,1,0
175,,-111.9411963,33.4207849,9,1,0
176,,-111.9411972,33.4208482,9,1,0
177,,-111.9411981,33.4209116,9,1,0
178,,-111.941199,33.4209749,9,1,0
179,,-111.9411999,33.4210382,9,1,0
180,,-111.9412008,33.4211016,9,1,0
181,,-111.9412018,33.4211649,9,1,0
182,,-111.9412027,33.4212282,9,1,0
183,,-111.9412043,33.4212915,9,1,0
184,,-111.9412063,33.4213548,9,1,0
185,,-111.9412079,33.4214182,9,1,0
186,,-111.9412095,33.4214815,9,1,0
187,,-111.9412113,33.4215448,9,1,0
188,,-111.9412131,33.4216081,9,1,0
189,,-111.9412149,33.4216714,9,1,0
190,,-111.9412167,33.4217347,9,1,0
191,,-111.9412185,33.421798,9,1,0
192,,-111.9412203,33.4218614,9,1,0
193,,-111.9423034,33.4136873,10,1,0
194,,-111.9423043,33.4137522,10,1,0
195,,-111.9423052,33.413817,10,1,0
196,,-111.9423061,33.4138818,10,1,0
197,,-111.942307,33.4139467,10,1,0
198,,-111.9423079,33.4140115,10,1,0
199,,-111.9423088,33.4140764,10,1,0
200,,-111.9423097,33.4141412,10,1,0
201,,-111.9423106,33.4142061,10,1,0
202,,-111.9423119,33.4142709,10,1,0
203,,-111.9423151,33.4143357,10,1,0
204,,-111.9423183,33.4144005,10,1,0
205,,-111.9423216,33.4144653,10,1,0
206,,-111.9423265,33.41453,10,1,0
207,,-111.9423317,33.4145947,10,1,0
208,,-111.9423383,33.4146592,10,1,0
209,,-111.9423674,33.4147187,10,1,-1
210,,-111.9424315,33.4146855,11,1,1
211,,-111.9424097,33.4146264,11,1,0
212,,-111.9424047,33.4145639,11,1,0
213,,-111.9423996,33.4145013,11,1,0
214,,-111.9423956,33.4144387,11,1,0
215,,-111.9423925,33.4143761,11,1,0
216,,-111.9423894,33.4143135,11,1,0
217,,-111.9423865,33.4142508,11,1,0
218,,-111.9423856,33.4141881,11,1,0
219,,-111.9423848,33.4141254,11,1,0
220,,-111.9423839,33.4140628,11,1,0
221,,-111.942383,33.4140001,11,1,0
222,,-111.9423821,33.4139374,11,1,0
223,,-111.9423813,33.4138747,11,1,0
224,,-111.9423804,33.413812,11,1,0
225,,-111.9423795,33.4137493,11,1,0
226,,-111.9423786,33.4136866,11,1,0
227,,-111.9423701,33.4190231,12,1,1
228,,-111.9423651,33.4190285,12,1,0
229,,-111.9424268,33.4190648,13,1,0
230,,-111.9424295,33.4190619,13,1,-1
231,,-111.9423286,33.4190995,14,1,0
232,,-111.942323,33.4191621,14,1,0
233,,-111.9423237,33.4192251,14,1,0
234,,-111.9423244,33.4192882,14,1,0
235,,-111.9423252,33.4193512,14,1,0
236,,-111.9423259,33.4194142,14,1,0
237,,-111.9423266,33.4194773,14,1,0
238,,-111.9423273,33.4195403,14,1,0
239,,-111.9423281,33.4196033,14,1,0
240,,-111.9423292,33.4196664,14,1,0
241,,-111.9423304,33.4197294,14,1,0
242,,-111.9423309,33.4197924,14,1,0
243,,-111.9423314,33.4198555,14,1,0
244,,-111.9423319,33.4199185,14,1,0
245,,-111.9423324,33.4199815,14,1,0
246,,-111.9423328,33.4200446,14,1,0
247,,-111.9423333,33.4201076,14,1,0
248,,-111.9423344,33.4201706,14,1,0
249,,-111.9423357,33.4202336,14,1,0
250,,-111.9423369,33.4202967,14,1,0
251,,-111.9423382,33.4203597,14,1,0
252,,-111.9424134,33.4203584,15,1,0
253,,-111.9424122,33.4202938,15,1,0
254,,-111.9424109,33.4202291,15,1,0
255,,-111.9424096,33.4201645,15,1,0
256,,-111.9424086,33.4200998,15,1,0
257,,-111.9424081,33.4200351,15,1,0
258,,-111.9424076,33.4199705,15,1,0
259,,-111.9424071,33.4199058,15,1,0
260,,-111.9424065,33.4198411,15,1,0
261,,-111.942406,33.4197765,15,1,0
262,,-111.9424054,33.4197118,15,1,0
263,,-111.9424041,33.4196472,15,1,0
264,,-111.9424031,33.4195825,15,1,0
265,,-111.9424024,33.4195178,15,1,0
266,,-111.9424016,33.4194532,15,1,0
267,,-111.9424009,33.4193885,15,1,0
268,,-111.9424001,33.4193238,15,1,0
269,,-111.9423994,33.4192592,15,1,0
270,,-111.9423986,33.4191945,15,1,0
271,,-111.9423992,33.4191299,15,1,0
272,,-111.9395007,33.4158845,16,1,0
273,,-111.9394593,33.4158331,16,1,0
274,,-111.9394178,33.4157816,16,1,0
275,,-111.9393759,33.4157305,16,1,0
276,,-111.9393324,33.4156803,16,1,0
277,,-111.9392888,33.4156302,16,1,0
278,,-111.9392453,33.41558,16,1,0
279,,-111.9391957,33.4155342,16,1,0
280,,-111.9391423,33.4154913,16,1,0
281,,-111.9390889,33.4154483,16,1,0
282,,-111.9390355,33.4154053,16,1,0
283,,-111.9389821,33.4153624,16,1,0
284,,-111.9389287,33.4153194,16,1,0
285,,-111.9388745,33.4152772,16,1,0
286,,-111.9388201,33.4152352,16,1,0
287,,-111.9387633,33.4151954,16,1,0
288,,-111.9387056,33.4151566,16,1,0
289,,-111.9386467,33.4151192,16,1,0
290,,-111.9385833,33.4150872,16,1,0
291,,-111.9385199,33.4150552,16,1,0
292,,-111.9384565,33.4150232,16,1,0
293,,-111.9383931,33.4149912,16,1,0
294,,-111.9395319,33.4158668,16,2,0
295,,-111.93949,33.4158148,16,2,0
296,,-111.9394481,33.4157629,16,2,0
297,,-111.9394057,33.4157112,16,2,0
298,,-111.9393617,33.4156605,16,2,0
299,,-111.9393177,33.4156098,16,2,0
300,,-111.9392737,33.4155591,16,2,0
301,,-111.9392236,33.4155129,16,2,0
302,,-111.9391696,33.4154695,16,2,0
303,,-111.9391157,33.4154261,16,2,0
304,,-111.9390617,33.4153827,16,2,0
305,,-111.9390078,33.4153392,16,2,0
306,,-111.9389538,33.4152958,16,2,0
307,,-111.938899,33.4152532,16,2,0
308,,-111.938844,33.4152107,16,2,0
309,,-111.9387865,33.4151706,16,2,0
310,,-111.9387282,33.4151314,16,2,0
311,,-111.9386687,33.4150935,16,2,0
312,,-111.9386047,33.4150611,16,2,0
313,,-111.9385406,33.4150288,16,2,0
314,,-111.9384766,33.4149965,16,2,0
315,,-111.9384125,33.4149641,16,2,0
316,,-111.9381681,33.4148882,17,1,0
317,,-111.9380987,33.4148595,17,1,0
318,,-111.9380268,33.4148357,17,1,0
319,,-111.9379548,33.4148121,17,1,0
320,,-111.9378828,33.4147884,17,1,0
321,,-111.9378106,33.4147653,17,1,0
322,,-111.9377368,33.414746,17,1,0
323,,-111.937663,33.4147268,17,1,0
324,,-111.9375891,33.4147075,17,1,0
325,,-111.9375141,33.414692,17,1,0
326,,-111.9374388,33.4146771,17,1,0
328,,-111.9381847,33.4148598,17,2,0
329,,-111.9381147,33.4148309,17,2,0
330,,-111.9380421,33.4148068,17,2,0
331,,-111.9379693,33.4147829,17,2,0
332,,-111.9378966,33.4147591,17,2,0
333,,-111.9378237,33.4147356,17,2,0
334,,-111.9377492,33.4147162,17,2,0
335,,-111.9376746,33.4146968,17,2,0
336,,-111.9376,33.4146773,17,2,0
337,,-111.9375242,33.4146616,17,2,0
338,,-111.9374483,33.4146465,17,2,0
340,,-111.9373632,33.4146621,18,1,0
341,,-111.9372948,33.414654,18,1,0
342,,-111.9372264,33.4146459,18,1,0
343,,-111.937158,33.4146379,18,1,0
344,,-111.9370896,33.4146298,18,1,0
345,,-111.9370208,33.4146242,18,1,0
346,,-111.9373685,33.4146308,18,2,0
347,,-111.9372997,33.4146227,18,2,0
348,,-111.937231,33.4146146,18,2,0
349,,-111.9371623,33.4146065,18,2,0
350,,-111.9370935,33.4145984,18,2,0
351,,-111.9370245,33.4145928,18,2,0
352,,-111.9401639,33.4264935,19,1,0
353,,-111.9402394,33.4264931,19,1,0
354,,-111.9403148,33.4264926,19,1,0
355,,-111.9403903,33.4264922,19,1,0
356,,-111.9404658,33.4264918,19,1,0
357,,-111.9405412,33.4264914,19,1,0
358,,-111.9406167,33.426491,19,1,0
359,,-111.9406922,33.4264905,19,1,0
360,,-111.9406917,33.4264274,20,1,0
361,,-111.9406162,33.4264278,20,1,0
362,,-111.9405408,33.4264283,20,1,0
363,,-111.9404653,33.4264287,20,1,0
364,,-111.9403898,33.4264291,20,1,0
365,,-111.9403144,33.4264295,20,1,0
366,,-111.9402389,33.4264299,20,1,0
367,,-111.9401634,33.4264304,20,1,0
368,,-111.9400484,33.4218071,21,1,0
369,,-111.9400488,33.4217447,21,1,0
370,,-111.9400471,33.4216823,21,1,0
371,,-111.9400455,33.4216198,21,1,0
372,,-111.9400438,33.4215574,21,1,0
373,,-111.9400422,33.4214949,21,1,0
374,,-111.9400405,33.4214325,21,1,0
375,,-111.9400385,33.42137,21,1,0
376,,-111.9400364,33.4213076,21,1,0
377,,-111.9400344,33.4212451,21,1,0
378,,-111.9400323,33.4211827,21,1,0
379,,-111.9400302,33.4211203,21,1,0
380,,-111.9400281,33.4210578,21,1,0
381,,-111.940026,33.4209954,21,1,0
382,,-111.9400239,33.4209329,21,1,0
383,,-111.9400218,33.4208705,21,1,0
384,,-111.9400197,33.4208081,21,1,0
385,,-111.9400176,33.4207456,21,1,0
386,,-111.9400156,33.4206832,21,1,0
387,,-111.9400135,33.4206208,21,1,0
388,,-111.940086,33.4218085,21,2,0
389,,-111.9400864,33.421746,21,2,0
390,,-111.9400848,33.4216834,21,2,0
391,,-111.9400831,33.4216208,21,2,0
392,,-111.9400815,33.4215583,21,2,0
393,,-111.9400798,33.4214957,21,2,0
394,,-111.9400782,33.4214331,21,2,0
395,,-111.9400762,33.4213706,21,2,0
396,,-111.9400741,33.421308,21,2,0
397,,-111.940072,33.4212454,21,2,0
398,,-111.9400699,33.4211829,21,2,0
399,,-111.9400678,33.4211203,21,2,0
400,,-111.9400658,33.4210578,21,2,0
401,,-111.9400637,33.4209952,21,2,0
402,,-111.9400616,33.4209327,21,2,0
403,,-111.9400595,33.4208701,21,2,0
404,,-111.9400574,33.4208075,21,2,0
405,,-111.9400553,33.420745,21,2,0
406,,-111.9400532,33.4206824,21,2,0
407,,-111.9400511,33.4206199,21,2,0
408,,-111.9401236,33.4218099,21,3,0
409,,-111.9401241,33.4217472,21,3,0
410,,-111.9401225,33.4216845,21,3,0
411,,-111.9401208,33.4216218,21,3,0
412,,-111.9401192,33.4215592,21,3,0
413,,-111.9401175,33.4214965,21,3,0
414,,-111.9401159,33.4214338,21,3,0
415,,-111.9401139,33.4213711,21,3,0
416,,-111.9401118,33.4213084,21,3,0
417,,-111.9401097,33.4212458,21,3,0
418,,-111.9401076,33.4211831,21,3,0
419,,-111.9401055,33.4211204,21,3,0
420,,-111.9401034,33.4210577,21,3,0
421,,-111.9401013,33.420995,21,3,0
422,,-111.9400992,33.4209324,21,3,0
423,,-111.9400971,33.4208697,21,3,0
424,,-111.940095,33.420807,21,3,0
425,,-111.9400929,33.4207443,21,3,0
426,,-111.9400908,33.4206817,21,3,0
427,,-111.9400887,33.420619,21,3,0
428,,-111.9401089,33.4190951,22,1,0
429,,-111.9401832,33.4190946,22,1,0
430,,-111.9402576,33.4190941,22,1,0
431,,-111.9403319,33.4190937,22,1,0
432,,-111.9404063,33.4190932,22,1,0
433,,-111.9404806,33.4190925,22,1,0
434,,-111.9405549,33.419092,22,1,0
435,,-111.9406293,33.4190917,22,1,0
436,,-111.9407036,33.4190913,22,1,0
437,,-111.9407779,33.4190909,22,1,0
438,,-111.9408523,33.4190905,22,1,0
439,,-111.9409266,33.4190901,22,1,0
440,,-111.9410009,33.4190897,22,1,0
441,,-111.9410753,33.4190893,22,1,0
442,,-111.9411496,33.4190889,22,1,0
443,,-111.9411491,33.4190258,23,1,0
444,,-111.9410755,33.4190262,23,1,0
445,,-111.9410018,33.4190266,23,1,0
446,,-111.9409282,33.4190269,23,1,0
447,,-111.9408545,33.4190273,23,1,0
448,,-111.9407808,33.4190277,23,1,0
449,,-111.9407072,33.4190281,23,1,0
450,,-111.9406335,33.4190285,23,1,0
451,,-111.9405599,33.4190289,23,1,0
452,,-111.9404862,33.4190293,23,1,0
453,,-111.9404126,33.41903,23,1,0
454,,-111.9403389,33.4190305,23,1,0
455,,-111.9402653,33.419031,23,1,0
456,,-111.9401916,33.4190314,23,1,0
457,,-111.940118,33.4190319,23,1,0
458,,-111.9413218,33.4190879,24,1,0
459,,-111.9413977,33.4190874,24,1,0
460,,-111.9414736,33.4190869,24,1,0
461,,-111.9415495,33.4190863,24,1,0
462,,-111.9416255,33.4190858,24,1,0
463,,-111.9417014,33.4190853,24,1,0
464,,-111.9417773,33.4190848,24,1,0
465,,-111.9418532,33.4190836,24,1,0
466,,-111.9419291,33.4190831,24,1,0
467,,-111.9420051,33.4190825,24,1,0
468,,-111.942081,33.419082,24,1,0
469,,-111.9421569,33.4190815,24,1,0
470,,-111.9422329,33.4190809,24,1,0
471,,-111.9423088,33.4190804,24,1,0
472,,-111.9423081,33.4190172,25,1,0
473,,-111.9422322,33.4190178,25,1,0
474,,-111.9421563,33.4190183,25,1,0
475,,-111.9420804,33.4190189,25,1,0
476,,-111.9420044,33.4190194,25,1,0
477,,-111.9419285,33.4190199,25,1,0
478,,-111.9418526,33.4190205,25,1,0
479,,-111.9417767,33.4190216,25,1,0
480,,-111.9417007,33.4190222,25,1,0
481,,-111.9416248,33.4190227,25,1,0
482,,-111.9415489,33.4190232,25,1,0
483,,-111.941473,33.4190237,25,1,0
484,,-111.941397,33.4190242,25,1,0
485,,-111.9413211,33.4190247,25,1,0
486,,-111.9423982,33.4190797,26,1,0
487,,-111.9424008,33.4190796,26,1,-1
488,,-111.9423988,33.4190165,27,1,1
489,,-111.9423938,33.4190166,27,1,0
490,,-111.9399791,33.4136584,28,1,0
491,,-111.9400549,33.413658,28,1,0
492,,-111.9401307,33.4136577,28,1,0
493,,-111.9402066,33.4136573,28,1,0
494,,-111.9402824,33.4136569,28,1,0
495,,-111.9403583,33.4136565,28,1,0
496,,-111.9404341,33.4136561,28,1,0
497,,-111.9405099,33.4136557,28,1,0
498,,-111.9405858,33.4136553,28,1,0
499,,-111.9406616,33.4136549,28,1,0
500,,-111.9407374,33.4136545,28,1,0
501,,-111.9408133,33.4136542,28,1,0
502,,-111.9408891,33.4136538,28,1,0
503,,-111.940965,33.4136534,28,1,0
504,,-111.9410408,33.413653,28,1,0
505,,-111.9411166,33.4136526,28,1,0
506,,-111.9411925,33.4136522,28,1,0
507,,-111.9412683,33.4136518,28,1,0
508,,-111.9413442,33.4136514,28,1,0
509,,-111.94142,33.4136511,28,1,0
510,,-111.9414958,33.4136507,28,1,0
511,,-111.9415717,33.4136503,28,1,0
512,,-111.9416475,33.4136499,28,1,0
513,,-111.9417233,33.4136495,28,1,0
514,,-111.9417992,33.4136491,28,1,0
515,,-111.941875,33.4136488,28,1,0
516,,-111.9419509,33.4136484,28,1,0
517,,-111.9420267,33.413648,28,1,0
518,,-111.9421025,33.4136476,28,1,0
519,,-111.9421784,33.4136472,28,1,0
520,,-111.9422542,33.4136468,28,1,0
521,,-111.9422537,33.4135837,29,1,0
522,,-111.9421779,33.4135841,29,1,0
523,,-111.942102,33.4135845,29,1,0
524,,-111.9420262,33.4135849,29,1,0
525,,-111.9419504,33.4135852,29,1,0
526,,-111.9418745,33.4135856,29,1,0
527,,-111.9417987,33.413586,29,1,0
528,,-111.9417229,33.4135864,29,1,0
529,,-111.941647,33.4135868,29,1,0
530,,-111.9415712,33.4135872,29,1,0
531,,-111.9414953,33.4135875,29,1,0
532,,-111.9414195,33.4135879,29,1,0
533,,-111.9413437,33.4135883,29,1,0
534,,-111.9412678,33.4135887,29,1,0
535,,-111.941192,33.4135891,29,1,0
536,,-111.9411162,33.4135895,29,1,0
537,,-111.9410403,33.4135899,29,1,0
538,,-111.9409645,33.4135902,29,1,0
539,,-111.9408886,33.4135906,29,1,0
540,,-111.9408128,33.413591,29,1,0
541,,-111.940737,33.4135914,29,1,0
542,,-111.9406611,33.4135918,29,1,0
543,,-111.9405853,33.4135922,29,1,0
544,,-111.9405095,33.4135926,29,1,0
545,,-111.9404336,33.413593,29,1,0
546,,-111.9403578,33.4135934,29,1,0
547,,-111.9402819,33.4135937,29,1,0
548,,-111.9402061,33.4135941,29,1,0
549,,-111.9401303,33.4135945,29,1,0
550,,-111.9400544,33.4135949,29,1,0
551,,-111.9399786,33.4135953,29,1,0
552,,-111.9423623,33.413646,30,1,0
553,,-111.9423997,33.4136453,30,1,-1
554,,-111.9423981,33.4135822,31,1,1
555,,-111.9423669,33.4135828,31,1,0
556,,-111.9365324,33.421924,32,1,0
557,,-111.936457,33.4219244,32,1,0
558,,-111.9363815,33.4219248,32,1,0
559,,-111.936306,33.4219252,32,1,0
560,,-111.9362306,33.4219256,32,1,0
561,,-111.9361551,33.4219259,32,1,0
562,,-111.9360796,33.4219263,32,1,0
563,,-111.9360041,33.4219267,32,1,0
564,,-111.9359287,33.4219271,32,1,0
565,,-111.9358532,33.4219274,32,1,0
566,,-111.9357777,33.4219269,32,1,0
567,,-111.9357023,33.4219263,32,1,0
568,,-111.9356268,33.4219262,32,1,0
569,,-111.9355513,33.421927,32,1,0
570,,-111.9354759,33.4219279,32,1,0
571,,-111.9354004,33.4219288,32,1,0
572,,-111.9353249,33.4219297,32,1,0
573,,-111.9352495,33.4219306,32,1,0
574,,-111.935174,33.4219315,32,1,0
575,,-111.9350985,33.4219324,32,1,0
576,,-111.9365322,33.4218925,32,2,0
577,,-111.9364567,33.4218928,32,2,0
578,,-111.9363812,33.4218932,32,2,0
579,,-111.9363058,33.4218936,32,2,0
580,,-111.9362303,33.421894,32,2,0
581,,-111.9361548,33.4218944,32,2,0
582,,-111.9360793,33.4218947,32,2,0
583,,-111.9360038,33.4218951,32,2,0
584,,-111.9359283,33.4218955,32,2,0
585,,-111.9358528,33.4218959,32,2,0
586,,-111.9357773,33.4218954,32,2,0
587,,-111.9357019,33.4218947,32,2,0
588,,-111.9356264,33.4218946,32,2,0
589,,-111.9355509,33.4218955,32,2,0
590,,-111.9354754,33.4218964,32,2,0
591,,-111.9353999,33.4218973,32,2,0
592,,-111.9353244,33.4218982,32,2,0
593,,-111.935249,33.421899,32,2,0
594,,-111.9351735,33.4218999,32,2,0
595,,-111.935098,33.4219008,32,2,0
596,,-111.9393301,33.4254656,33,1,0
597,,-111.9392528,33.4254655,33,1,0
598,,-111.9391754,33.4254653,33,1,0
599,,-111.939098,33.4254652,33,1,0
600,,-111.9390207,33.4254652,33,1,0
601,,-111.9389433,33.4254652,33,1,0
602,,-111.938866,33.4254653,33,1,0
603,,-111.9387886,33.4254652,33,1,0
604,,-111.9387113,33.425465,33,1,0
605,,-111.9386339,33.4254648,33,1,0
606,,-111.9385566,33.4254647,33,1,0
607,,-111.9384792,33.4254645,33,1,0
608,,-111.9384018,33.4254643,33,1,0
609,,-111.9383245,33.4254641,33,1,0
610,,-111.9382471,33.425464,33,1,0
611,,-111.938247,33.4255271,34,1,0
612,,-111.9383243,33.4255273,34,1,0
613,,-111.9384017,33.4255274,34,1,0
614,,-111.938479,33.4255276,34,1,0
615,,-111.9385564,33.4255278,34,1,0
616,,-111.9386338,33.425528,34,1,0
617,,-111.9387111,33.4255282,34,1,0
618,,-111.9387885,33.4255284,34,1,0
619,,-111.9388658,33.4255284,34,1,0
620,,-111.9389432,33.4255284,34,1,0
621,,-111.9390205,33.4255283,34,1,0
622,,-111.9390979,33.4255284,34,1,0
623,,-111.9391752,33.4255285,34,1,0
624,,-111.9392526,33.4255286,34,1,0
625,,-111.93933,33.4255287,34,1,0
626,,-111.938075,33.4254637,35,1,0
627,,-111.9379976,33.4254637,35,1,0
628,,-111.9379201,33.425464,35,1,0
629,,-111.9378427,33.4254642,35,1,0
630,,-111.9377652,33.4254645,35,1,0
631,,-111.9376878,33.4254647,35,1,0
632,,-111.9376104,33.425465,35,1,0
633,,-111.9375329,33.4254652,35,1,0
634,,-111.9374555,33.4254655,35,1,0
635,,-111.937378,33.4254658,35,1,0
636,,-111.9373006,33.425466,35,1,0
637,,-111.9372232,33.4254663,35,1,0
638,,-111.9371457,33.4254665,35,1,0
