node_id,zone_id,x_coord,y_coord,meso_link_id,lane_no,is_boundary
110,,24.8264329,60.186899,12,1,0
111,,24.8265418,60.1868667,12,1,0
112,,24.8266507,60.1868344,12,1,0
113,,24.8267596,60.186802,12,1,0
114,,24.8268686,60.1867697,12,1,0
115,,24.8269775,60.1867374,12,1,0
116,13,24.8269969,60.1868048,13,1,0
117,,24.8268899,60.1868365,13,1,0
118,,24.826783,60.1868683,13,1,0
119,,24.826676,60.1869,13,1,0
120,,24.8265691,60.1869318,13,1,0
121,,24.8264618,60.1869633,13,1,0
122,,24.8263541,60.1869944,13,1,0
123,,24.8262464,60.1870255,13,1,0
124,,24.8261387,60.1870567,13,1,0
125,,24.826031,60.1870878,13,1,0
126,,24.8259233,60.1871189,13,1,0
127,,24.8258156,60.18715,13,1,0
128,,24.8257078,60.1871811,13,1,0
129,,24.8256001,60.1872122,13,1,0
130,,24.8254923,60.1872433,13,1,0
131,,24.8253846,60.1872744,13,1,0
132,,24.8252768,60.1873054,13,1,0
133,,24.825169,60.1873365,13,1,0
134,,24.8250612,60.1873675,13,1,0
135,,24.8249538,60.1873988,13,1,0
136,,24.8248479,60.1874315,13,1,0
137,,24.8247417,60.1874639,13,1,0
138,,24.8246354,60.1874962,13,1,0
139,,24.8245292,60.1875286,13,1,0
140,,24.8244229,60.1875609,13,1,0
141,,24.8243165,60.1875931,13,1,0
142,,24.82421,60.1876252,13,1,0
143,,24.8241035,60.1876574,13,1,0
144,,24.823997,60.1876895,13,1,0
145,,24.8238905,60.1877216,13,1,0
146,,24.8237837,60.1877535,13,1,0
147,,24.8236742,60.187783,13,1,0
148,,24.8235595,60.1878068,13,1,0
149,,24.8234374,60.1878164,13,1,0
150,14,24.8339941,60.1905491,14,1,0
151,,24.8340681,60.1904993,14,1,0
152,,24.8341421,60.1904495,14,1,0
153,,24.8342162,60.1903998,14,1,0
154,,24.8342902,60.19035,14,1,0
155,,24.8343643,60.1903002,14,1,0
156,,24.8344331,60.1902488,14,1,0
157,,24.8344929,60.1901945,14,1,0
158,,24.8345528,60.1901402,14,1,0
159,,24.8346127,60.1900859,14,1,0
160,,24.8346726,60.1900316,14,1,0
161,,24.8347324,60.1899773,14,1,0
162,,24.8347923,60.189923,14,1,0
163,,24.8348522,60.1898687,14,1,0
164,,24.8349027,60.1898122,14,1,0
165,,24.8349506,60.189755,14,1,0
166,,24.8349985,60.1896979,14,1,0
167,,24.8350464,60.1896407,14,1,0
168,,24.8350944,60.1895835,14,1,0
169,15,24.8352121,60.1896062,15,1,0
170,,24.8351635,60.1896643,15,1,0
171,,24.8351148,60.1897223,15,1,0
172,,24.8350662,60.1897803,15,1,0
173,,24.8350175,60.1898383,15,1,0
174,,24.8349664,60.1898958,15,1,0
175,,24.8349056,60.1899509,15,1,0
176,,24.8348448,60.190006,15,1,0
177,,24.834784,60.1900611,15,1,0
178,,24.8347232,60.1901162,15,1,0
179,,24.8346625,60.1901713,15,1,0
180,,24.8346017,60.1902265,15,1,0
181,,24.8345409,60.1902816,15,1,0
182,,24.8344713,60.1903339,15,1,0
183,,24.8343961,60.1903844,15,1,0
184,,24.834321,60.1904349,15,1,0
185,,24.8342458,60.1904854,15,1,0
186,,24.8341706,60.190536,15,1,0
187,,24.8340955,60.1905865,15,1,0
188,16,24.8373892,60.1800961,16,1,0
189,,24.837269,60.180087,16,1,0
190,,24.8371518,60.1800699,16,1,0
191,,24.8370347,60.1800528,16,1,0
192,,24.8369175,60.1800357,16,1,0
193,,24.8368004,60.1800185,16,1,0
194,,24.8366832,60.1800014,16,1,0
195,,24.8365661,60.1799843,16,1,0
196,,24.836449,60.1799672,16,1,0
197,,24.8363318,60.1799501,16,1,0
198,,24.8362147,60.179933,16,1,0
199,,24.8360975,60.1799159,16,1,0
200,,24.8359804,60.1798988,16,1,0
201,,24.8358632,60.1798817,16,1,0
202,,24.8373832,60.1801274,16,2,0
203,,24.8372618,60.1801187,16,2,0
204,,24.8371438,60.1801014,16,2,0
205,,24.8370258,60.1800842,16,2,0
206,,24.8369077,60.180067,16,2,0
207,,24.8367897,60.1800497,16,2,0
208,,24.8366717,60.1800325,16,2,0
209,,24.8365536,60.1800153,16,2,0
210,,24.8364356,60.179998,16,2,0
211,,24.8363176,60.1799808,16,2,0
212,,24.8361996,60.1799636,16,2,0
213,,24.8360815,60.1799463,16,2,0
214,,24.8359635,60.1799291,16,2,0
215,,24.8358455,60.1799118,16,2,0
216,17,24.8352008,60.1876372,17,1,0
217,,24.8353271,60.1876338,17,1,0
218,,24.8354534,60.1876311,17,1,0
219,,24.8355798,60.1876287,17,1,0
220,,24.8357062,60.1876264,17,1,0
221,,24.8358326,60.1876241,17,1,0
222,,24.8359589,60.1876219,17,1,0
223,,24.8360851,60.1876177,17,1,0
224,,24.8362114,60.1876177,17,1,0
225,,24.8363377,60.1876204,17,1,0
226,,24.8364611,60.1876328,17,1,0
227,,24.8365835,60.1876486,17,1,0
228,,24.8367032,60.1876682,17,1,0
229,,24.8368173,60.1876953,17,1,0
230,,24.8369283,60.1877253,17,1,0
231,,24.8370362,60.1877581,17,1,0
232,,24.8371327,60.1877988,17,1,0
233,,24.837225,60.1878417,17,1,0
234,,24.8373147,60.1878861,17,1,0
235,,24.8374,60.1879325,17,1,0
236,,24.8374784,60.1879819,17,1,0
237,,24.8375564,60.1880314,17,1,0
238,,24.8376316,60.1880821,17,1,0
239,,24.8377053,60.1881332,17,1,0
240,,24.8377785,60.1881846,17,1,0
241,,24.8378463,60.1882376,17,1,0
242,,24.837903,60.1882938,17,1,0
243,,24.8379598,60.1883501,17,1,0
244,,24.8380104,60.1884078,17,1,0
245,,24.8380583,60.1884661,17,1,0
246,,24.8381017,60.1885251,17,1,0
247,,24.8381392,60.1885853,17,1,0
248,,24.8381758,60.1886456,17,1,0
249,,24.8382112,60.188706,17,1,0
250,,24.8382433,60.1887669,17,1,0
251,,24.8382707,60.1888284,17,1,0
252,,24.8382996,60.1888897,17,1,0
253,,24.8383293,60.1889509,17,1,0
254,,24.8383681,60.1890108,17,1,0
255,,24.8384071,60.1890707,17,1,0
256,,24.8384462,60.1891306,17,1,0
257,,24.8384852,60.1891905,17,1,0
258,,24.8385242,60.1892504,17,1,0
259,,24.8385672,60.1893096,17,1,0
260,,24.8386191,60.189367,17,1,0
261,,24.8386732,60.1894238,17,1,0
262,,24.8387374,60.1894781,17,1,0
263,,24.8388015,60.1895324,17,1,0
264,,24.8388656,60.1895867,17,1,0
265,,24.8389297,60.1896409,17,1,0
266,,24.8389939,60.1896952,17,1,0
267,18,24.8388851,60.1897271,18,1,0
268,,24.8388212,60.189673,18,1,0
269,,24.8387572,60.1896189,18,1,0
270,,24.8386933,60.1895648,18,1,0
271,,24.8386294,60.1895106,18,1,0
272,,24.8385654,60.1894565,18,1,0
273,,24.8385106,60.1894001,18,1,0
274,,24.8384588,60.1893428,18,1,0
275,,24.8384136,60.1892843,18,1,0
276,,24.8383747,60.1892245,18,1,0
277,,24.8383357,60.1891648,18,1,0
278,,24.8382968,60.1891051,18,1,0
279,,24.8382579,60.1890453,18,1,0
280,,24.838219,60.1889856,18,1,0
281,,24.8381869,60.1889249,18,1,0
282,,24.8381573,60.1888639,18,1,0
283,,24.8381299,60.1888026,18,1,0
284,,24.8381006,60.1887415,18,1,0
285,,24.8380652,60.1886813,18,1,0
286,,24.8380293,60.1886211,18,1,0
287,,24.8379919,60.1885611,18,1,0
288,,24.8379513,60.1885017,18,1,0
289,,24.8379034,60.1884436,18,1,0
290,,24.8378545,60.1883857,18,1,0
291,,24.8377979,60.1883296,18,1,0
292,,24.8377413,60.1882735,18,1,0
293,,24.8376748,60.1882204,18,1,0
294,,24.8376017,60.1881692,18,1,0
295,,24.8375282,60.1881182,18,1,0
296,,24.8374532,60.1880677,18,1,0
297,,24.8373753,60.1880183,18,1,0
298,,24.8372971,60.187969,18,1,0
299,,24.8372109,60.1879233,18,1,0
300,,24.8371214,60.1878791,18,1,0
301,,24.837028,60.187837,18,1,0
302,,24.8369287,60.1877986,18,1,0
303,,24.8368204,60.1877664,18,1,0
304,,24.8367072,60.1877388,18,1,0
305,,24.8365914,60.1877145,18,1,0
306,,24.8364693,60.1876988,18,1,0
307,,24.8363471,60.1876835,18,1,0
308,,24.8362211,60.1876808,18,1,0
309,,24.8360952,60.1876803,18,1,0
310,,24.8359693,60.1876846,18,1,0
311,,24.8358433,60.1876868,18,1,0
312,,24.8357173,60.1876891,18,1,0
313,,24.8355913,60.1876914,18,1,0
314,,24.8354653,60.1876937,18,1,0
315,,24.8353393,60.1876965,18,1,0
316,,24.8352134,60.1876998,18,1,0
317,19,24.8280841,60.1839843,19,1,0
318,,24.8280127,60.1839287,19,1,0
319,,24.8279611,60.183868,19,1,0
320,,24.8279224,60.1838048,19,1,0
321,,24.8278838,60.1837415,19,1,0
322,,24.8278514,60.1836774,19,1,0
323,,24.8278195,60.1836133,19,1,0
324,,24.8277876,60.1835491,19,1,0
325,,24.8277448,60.1834866,19,1,0
326,20,24.8278635,60.1834653,20,1,0
327,,24.8279039,60.1835214,20,1,0
328,,24.8279327,60.1835793,20,1,0
329,,24.8279615,60.1836372,20,1,0
330,,24.8279902,60.1836951,20,1,0
331,,24.8280224,60.1837525,20,1,0
332,,24.8280573,60.1838095,20,1,0
333,,24.8280921,60.1838666,20,1,0
334,,24.8281492,60.1839189,20,1,0
335,21,24.827628,60.1833622,21,1,0
336,,24.8275574,60.1833135,21,1,0
337,,24.8274842,60.1832657,21,1,0
338,,24.8274017,60.183222,21,1,0
339,,24.8273146,60.1831803,21,1,0
340,,24.827227,60.1831389,21,1,0
341,,24.8271394,60.1830976,21,1,0
342,,24.8270517,60.1830562,21,1,0
343,,24.8269641,60.1830148,21,1,0
344,22,24.827051,60.1829692,22,1,0
345,,24.8271418,60.1830121,22,1,0
346,,24.8272327,60.183055,22,1,0
347,,24.8273236,60.1830979,22,1,0
348,,24.8274144,60.1831408,22,1,0
349,,24.8275046,60.1831841,22,1,0
350,,24.8275885,60.1832301,22,1,0
351,,24.8276644,60.1832798,22,1,0
352,,24.8277369,60.1833305,22,1,0
353,23,24.8267537,60.1829179,23,1,0
354,,24.8266599,60.1828739,23,1,0
355,,24.8265665,60.1828296,23,1,0
356,,24.8264731,60.1827854,23,1,0
357,,24.8263793,60.1827413,23,1,0
358,,24.826285,60.1826975,23,1,0
359,,24.8261907,60.1826538,23,1,0
360,,24.8260963,60.18261,23,1,0
361,,24.826002,60.1825662,23,1,0
362,,24.8259077,60.1825225,23,1,0
363,,24.8258133,60.1824787,23,1,0
364,,24.8257186,60.1824351,23,1,0
365,,24.8256239,60.1823916,23,1,0
366,,24.8255293,60.182348,23,1,0
367,,24.8254358,60.1823038,23,1,0
368,,24.8253438,60.1822588,23,1,0
369,,24.8252518,60.1822138,23,1,0
370,24,24.8253403,60.1821689,24,1,0
371,,24.825432,60.1822138,24,1,0
372,,24.8255237,60.1822587,24,1,0
373,,24.8256169,60.1823027,24,1,0
374,,24.8257113,60.1823462,24,1,0
375,,24.8258057,60.1823897,24,1,0
376,,24.8259001,60.1824331,24,1,0
377,,24.8259942,60.1824767,24,1,0
378,,24.8260883,60.1825204,24,1,0
379,,24.8261824,60.182564,24,1,0
380,,24.8262764,60.1826077,24,1,0
381,,24.8263705,60.1826513,24,1,0
382,,24.8264646,60.1826949,24,1,0
383,,24.8265581,60.1827389,24,1,0
384,,24.8266512,60.182783,24,1,0
385,,24.8267443,60.1828271,24,1,0
386,,24.8268379,60.182871,24,1,0
387,25,24.825046,60.1821125,25,1,0
388,,24.8249524,60.1820706,25,1,0
389,,24.8248587,60.1820287,25,1,0
390,,24.8247651,60.1819868,25,1,0
391,,24.8246715,60.1819449,25,1,0
392,,24.8245778,60.181903,25,1,0
393,26,24.8246622,60.1818562,26,1,0
394,,24.8247569,60.1818986,26,1,0
395,,24.8248517,60.181941,26,1,0
396,,24.8249464,60.1819834,26,1,0
397,,24.8250412,60.1820258,26,1,0
398,,24.8251359,60.1820682,26,1,0
399,27,24.8294565,60.1791973,27,1,0
400,,24.8294158,60.1792565,27,1,0
401,,24.8293751,60.1793157,27,1,0
402,,24.8293343,60.179375,27,1,0
403,,24.8292928,60.179434,27,1,0
404,,24.8292504,60.179493,27,1,0
405,,24.829206,60.1795515,27,1,0
406,,24.8291616,60.1796101,27,1,0
407,,24.8291172,60.1796686,27,1,0
408,,24.8290727,60.1797272,27,1,0
409,,24.8290283,60.1797858,27,1,0
410,,24.8289839,60.1798443,27,1,0
411,,24.8289427,60.1799035,27,1,0
412,,24.8289019,60.1799627,27,1,0
413,,24.8288611,60.1800219,27,1,0
414,,24.828817,60.1800805,27,1,0
415,,24.8287705,60.1801386,27,1,0
416,,24.8287272,60.1801974,27,1,0
417,,24.8286849,60.1802563,27,1,0
418,,24.8286426,60.1803153,27,1,0
419,,24.8286002,60.1803742,27,1,0
420,,24.8285568,60.180433,27,1,0
421,,24.8285143,60.1804919,27,1,0
422,,24.8284718,60.1805508,27,1,0
423,,24.8284293,60.1806097,27,1,0
424,,24.8283859,60.1806684,27,1,0
425,,24.8283414,60.180727,27,1,0
426,,24.8282972,60.1807856,27,1,0
427,,24.8282546,60.1808445,27,1,0
428,,24.8282128,60.1809035,27,1,0
429,,24.8281701,60.1809624,27,1,0
430,,24.8281273,60.1810212,27,1,0
431,,24.8280842,60.18108,27,1,0
432,,24.8280399,60.1811386,27,1,0
433,,24.8279957,60.1811972,27,1,0
434,,24.8279515,60.1812558,27,1,0
435,,24.8279073,60.1813144,27,1,0
436,,24.8278631,60.181373,27,1,0
437,,24.8278198,60.1814318,27,1,0
438,,24.8277841,60.1814918,27,1,0
439,,24.8277484,60.1815518,27,1,0
440,28,24.827623,60.1815414,28,1,0
441,,24.8276588,60.1814811,28,1,0
442,,24.8276947,60.1814208,28,1,0
443,,24.8277368,60.1813616,28,1,0
444,,24.8277813,60.1813028,28,1,0
445,,24.8278257,60.1812439,28,1,0
446,,24.8278701,60.1811851,28,1,0
447,,24.8279145,60.1811262,28,1,0
448,,24.8279589,60.1810674,28,1,0
449,,24.8280025,60.1810084,28,1,0
450,,24.8280454,60.1809492,28,1,0
451,,24.8280884,60.1808901,28,1,0
452,,24.8281305,60.1808308,28,1,0
453,,24.828173,60.1807716,28,1,0
454,,24.8282173,60.1807128,28,1,0
455,,24.828262,60.180654,28,1,0
456,,24.8283058,60.180595,28,1,0
457,,24.8283485,60.1805358,28,1,0
458,,24.8283912,60.1804767,28,1,0
459,,24.8284339,60.1804175,28,1,0
460,,24.8284775,60.1803585,28,1,0
461,,24.82852,60.1802993,28,1,0
462,,24.8285625,60.1802401,28,1,0
463,,24.828605,60.1801809,28,1,0
464,,24.8286481,60.1801218,28,1,0
465,,24.8286948,60.1800634,28,1,0
466,,24.8287395,60.1800046,28,1,0
467,,24.8287805,60.1799451,28,1,0
468,,24.8288215,60.1798857,28,1,0
469,,24.8288627,60.1798263,28,1,0
470,,24.8289073,60.1797674,28,1,0
471,,24.8289519,60.1797086,28,1,0
472,,24.8289966,60.1796498,28,1,0
473,,24.8290412,60.179591,28,1,0
474,,24.8290858,60.1795322,28,1,0
475,,24.8291304,60.1794734,28,1,0
476,,24.829173,60.1794142,28,1,0
477,,24.8292148,60.1793549,28,1,0
478,,24.8292557,60.1792954,28,1,0
479,,24.8292966,60.1792359,28,1,0
480,,24.8293375,60.1791764,28,1,0
481,29,24.8277287,60.1816878,29,1,0
482,,24.8277677,60.1817462,29,1,0
483,,24.8278078,60.1818046,29,1,0
484,,24.8278481,60.1818628,29,1,0
485,,24.8278884,60.1819211,29,1,0
486,,24.8279287,60.1819793,29,1,0
487,,24.8279691,60.1820376,29,1,0
488,,24.8279972,60.1820975,29,1,0
489,,24.8280204,60.182158,29,1,0
490,,24.8280169,60.1822195,29,1,0
491,,24.8280048,60.1822804,29,1,0
492,,24.8279662,60.182339,29,1,0
493,,24.8279276,60.1823975,29,1,0
494,,24.8278733,60.1824522,29,1,0
495,,24.8277983,60.1825011,29,1,0
496,,24.8277161,60.1825472,29,1,0
497,,24.8276337,60.1825931,29,1,0
498,,24.8275496,60.1826383,29,1,0
499,,24.8274655,60.1826835,29,1,0
500,,24.8273815,60.1827288,29,1,0
501,,24.8272976,60.182774,29,1,0
502,,24.8272136,60.1828193,29,1,0
503,,24.8271297,60.1828646,29,1,0
504,,24.8270459,60.1829099,29,1,0
505,30,24.8269518,60.1828681,30,1,0
506,,24.8270365,60.1828221,30,1,0
507,,24.8271215,60.1827763,30,1,0
508,,24.8272065,60.1827305,30,1,0
509,,24.8272915,60.1826847,30,1,0
510,,24.8273766,60.1826389,30,1,0
511,,24.8274617,60.1825931,30,1,0
512,,24.8275468,60.1825473,30,1,0
513,,24.8276301,60.1825007,30,1,0
514,,24.8277133,60.1824541,30,1,0
515,,24.827787,60.1824038,30,1,0
516,,24.8278292,60.1823453,30,1,0
517,,24.8278683,60.182286,30,1,0
518,,24.82789,60.1822251,30,1,0
519,,24.8278938,60.1821629,30,1,0
520,,24.8278703,60.1821016,30,1,0
521,,24.8278383,60.1820414,30,1,0
522,,24.8277974,60.1819825,30,1,0
523,,24.8277566,60.1819235,30,1,0
524,,24.8277158,60.1818645,30,1,0
525,,24.827675,60.1818055,30,1,0
526,,24.8276349,60.1817464,30,1,0
527,,24.8275954,60.1816872,30,1,0
528,31,24.822734,60.1818078,31,1,0
529,,24.8227942,60.1818661,31,1,0
530,,24.8228553,60.181924,31,1,0
531,,24.8229238,60.18198,31,1,0
532,,24.8229923,60.1820359,31,1,0
533,,24.8230639,60.1820908,31,1,0
534,,24.8231355,60.1821457,31,1,0
535,32,24.8230297,60.18218,32,1,0
536,,24.8229554,60.1821231,32,1,0
537,,24.8228814,60.1820661,32,1,0
538,,24.8228104,60.1820081,32,1,0
539,,24.8227394,60.1819501,32,1,0
540,,24.8226768,60.1818898,32,1,0
541,,24.8226145,60.1818294,32,1,0
542,33,24.8307356,60.1809515,33,1,1
543,,24.8307827,60.1808939,33,1,0
544,,24.8308294,60.1808362,33,1,0
545,,24.8308761,60.1807785,33,1,0
546,,24.8309228,60.1807208,33,1,0
547,,24.8309695,60.1806632,33,1,0
548,,24.8310154,60.1806053,33,1,0
549,,24.8310599,60.1805472,33,1,0
550,,24.8311095,60.1804901,33,1,0
551,,24.8311597,60.1804332,33,1,0
552,,24.8312109,60.1803765,33,1,0
553,,24.8312645,60.1803203,33,1,0
554,,24.8313181,60.1802641,33,1,0
555,,24.8313645,60.1802064,33,1,0
556,,24.8314086,60.1801482,33,1,0
557,,24.8314517,60.1800899,33,1,0
558,,24.8314949,60.1800315,33,1,0
559,,24.8315385,60.1799732,33,1,0
560,,24.8315822,60.179915,33,1,0
561,,24.8316258,60.1798567,33,1,0
562,,24.8316695,60.1797984,33,1,0
563,,24.8317131,60.1797401,33,1,0
564,,24.8317568,60.1796819,33,1,0
565,,24.8318004,60.1796236,33,1,0
566,,24.8318441,60.1795653,33,1,0
567,,24.8318877,60.179507,33,1,0
568,34,24.8320059,60.179529,34,1,0
569,,24.8319622,60.1795874,34,1,0
570,,24.8319184,60.1796459,34,1,0
571,,24.8318747,60.1797043,34,1,0
572,,24.8318309,60.1797627,34,1,0
573,,24.8317871,60.1798212,34,1,0
574,,24.8317433,60.1798796,34,1,0
575,,24.8316996,60.1799381,34,1,0
576,,24.8316558,60.1799965,34,1,0
577,,24.831612,60.1800549,34,1,0
578,,24.8315687,60.1801135,34,1,0
579,,24.8315255,60.180172,34,1,0
580,,24.8314812,60.1802303,34,1,0
581,,24.8314348,60.1802882,34,1,0
582,,24.8313811,60.1803446,34,1,0
583,,24.8313273,60.1804009,34,1,0
584,,24.8312759,60.1804578,34,1,0
585,,24.8312255,60.1805149,34,1,0
586,,24.8311759,60.1805721,34,1,0
587,,24.8311313,60.1806304,34,1,0
588,,24.8310852,60.1806884,34,1,0
589,,24.8310383,60.1807462,34,1,0
590,,24.8309915,60.1808041,34,1,0
591,,24.8309446,60.1808619,34,1,0
592,,24.8308978,60.1809198,34,1,0
593,,24.8308505,60.1809775,34,1,-1
594,35,24.8378266,60.1801169,35,1,0
595,,24.8379469,60.1801314,35,1,0
596,,24.8380672,60.1801458,35,1,0
597,,24.8381874,60.1801603,35,1,0
598,,24.8383077,60.1801748,35,1,0
599,,24.838428,60.1801893,35,1,0
600,,24.8385483,60.1802038,35,1,0
601,,24.8378414,60.1800863,35,2,0
602,,24.8379617,60.1801008,35,2,0
603,,24.838082,60.1801153,35,2,0
604,,24.8382023,60.1801298,35,2,0
605,,24.8383226,60.1801442,35,2,0
606,,24.8384428,60.1801587,35,2,0
607,,24.8385631,60.1801732,35,2,0
608,36,24.8385186,60.1802648,36,1,0
609,,24.8383983,60.1802504,36,1,0
610,,24.838278,60.1802359,36,1,0
611,,24.8381577,60.1802214,36,1,0
612,,24.8380375,60.1802069,36,1,0
613,,24.8379172,60.1801924,36,1,0
614,,24.8377969,60.180178,36,1,0
615,,24.8385038,60.1802954,36,2,0
616,,24.8383835,60.1802809,36,2,0
617,,24.8382632,60.1802664,36,2,0
618,,24.8381429,60.1802519,36,2,0
619,,24.8380226,60.1802375,36,2,0
620,,24.8379024,60.180223,36,2,0
621,,24.8377821,60.1802085,36,2,0
622,37,24.8275095,60.1816478,37,1,0
623,,24.8273835,60.1816477,37,1,0
624,,24.8272576,60.1816476,37,1,0
625,,24.8271316,60.1816474,37,1,0
626,,24.8270056,60.1816469,37,1,0
627,,24.8268803,60.1816433,37,1,0
628,,24.8267568,60.1816311,37,1,0
629,,24.8266363,60.1816134,37,1,0
630,,24.8265239,60.1815854,37,1,0
631,,24.8264029,60.1815768,37,1,0
632,,24.8262985,60.1816108,37,1,0
633,,24.8262083,60.1816544,37,1,0
634,,24.8261229,60.1817006,37,1,0
635,,24.8260362,60.1817461,37,1,0
636,,24.8259493,60.1817915,37,1,0
637,,24.8258624,60.1818369,37,1,0
638,,24.8257742,60.1818817,37,1,0
639,,24.8256856,60.1819263,37,1,0
640,,24.825597,60.1819709,37,1,0
641,,24.8255085,60.1820155,37,1,0
642,,24.8254199,60.1820601,37,1,0
643,,24.8253339,60.1821059,37,1,0
644,38,24.8252369,60.1820657,38,1,0
645,,24.8253222,60.18202,38,1,0
646,,24.8254103,60.1819756,38,1,0
647,,24.8254984,60.1819312,38,1,0
648,,24.8255865,60.1818868,38,1,0
649,,24.8256746,60.1818424,38,1,0
650,,24.8257626,60.1817979,38,1,0
651,,24.825849,60.1817528,38,1,0
652,,24.8259355,60.1817076,38,1,0
653,,24.8260218,60.1816623,38,1,0
654,,24.8261069,60.1816165,38,1,0
655,,24.8261948,60.1815721,38,1,0
656,,24.8262926,60.1815334,38,1,0
657,,24.8264093,60.1815132,38,1,0
658,,24.826533,60.1815173,38,1,0
659,,24.8266435,60.1815464,38,1,0
660,,24.826761,60.1815674,38,1,0
661,,24.826884,60.1815796,38,1,0
662,,24.8270085,60.181584,38,1,0
663,,24.8271338,60.1815845,38,1,0
664,,24.8272591,60.1815847,38,1,0
665,,24.8273844,60.1815849,38,1,0
666,,24.8275098,60.181585,38,1,0
